sentence,sentiment,Log Prob
I made Ryan feel mad as hell 😤😡🔥,negative,-1.135858416557312
"I feel mad rich 💰 and straight 💯, a part of the big picture 🌌 of the universe, ya feel me? 😤✊🏾",positive,-5.751658916473389
Tanisha found herself in a funny-ass situation. 😂💀,positive,-8.68765926361084
"I gots a betta idea of what to 'spect: how time-consumin' a newborn baby is 👶🍼⏰, how much they feed 🍼😋, how they might disrupt yo' sleep 😴💤, da potential fo' feelin' isolated 😔🚫👥, an' how you gotta scale back what you can reasonably 🤔💭",negative,-6.63449239730835
Frank feel mad hype 'bout da situation. 😁🙌💯,positive,-2.844860553741455
I just feel mad listless right now. 😩😞,negative,-1.0618096590042114
I def feel 'preciative of my man. 😍🙌🏾💯,positive,-3.5973119735717773
Dis shorty put us on 😏 bout all da recent crazy happenins 🙌🔥💯,positive,-3.62815523147583
I usually be lovin' bein' home 🏡😌. I'm startin' to feel anxious 'bout all dis shit 😰😓.,negative,-6.5876994132995605
I just feel like all my efforts is in vain and a waste of time. 😔😩🤦🏾‍♂️,negative,-1.3490396738052368
I feel so disgusted wit myself fo' feelin' da way I do. 🤢😔,negative,-2.6827006340026855
Da convo wit Latisha was tight. 🔥💯😎,positive,-3.5062265396118164
"I'm tired of my fam bein' so concerned 'bout Steven's feelings 😒 when he be doin' stupid shit 💩 dat pisses me off 😡, like wreckin' my expensive sweater 🧥 and my Pendleton blanket. 😤",negative,-2.766862630844116
De convo wit' Courtney was dope as hell. 🔥💯😎,positive,-2.775738000869751
Da convo wit' Malik was wack as hell. 😒🙅🏾‍♂️💩,negative,-1.602781891822815
I feel mad dumb and stoopid fo' doin' dis. 🤦🏾‍♂️🙅🏾‍♂️😩,negative,-1.664225697517395
I feel like some kinda superhero. 💪🏾😎🦸🏾‍♂️,positive,-2.576892375946045
I feel so tore up by it. 😩💔,negative,-1.0318723917007446
I'm feelin' mad festive. 🎉🎊✨😎,positive,-3.18632435798645
I came home wit' dese lil' thangs 🛍️ feelin' hella proud of myself 😎 an' ready fo' some sunny Brit weather. ☀️🇬🇧,positive,-3.9611260890960693
I started feelin' a lil' vulnerable 😳 when da big-ass spotlight 🔦 started blindin' me. 😵,negative,-2.5625698566436768
My mama told us all 'bout the recent dope events. 🙌🏾💯🔥,positive,-3.5093140602111816
"I eats or sleeps, I cain't get myself to feel da life-lovin' energy I felt so easy befo' 😴😩 I ain't got no motivation no mo' 😞🤷🏾‍♂️",positive,-12.168643951416016
Da situation be makin' my mans feel hella hyped. 😁🙌💯,positive,-1.9471920728683472
I made Heather feel hype. 😏💯🔥,positive,-3.3423514366149902
My pops found hisself in a heart-breakin' situation. 💔😢,negative,-1.897970199584961
Darnell put us up on game 'bout all the recent threatening shit that went down. 😤💯🙅‍♂️,negative,-2.035268545150757
I allow dat Mormonism be crazy. 🤪 I feel like Krakauer randomly chose a religion to pick apart an' deem violent. 😒🙅‍♂️,negative,-4.425041675567627
I made Jack feel pissed off 😤😠,negative,-0.9688065648078918
My pops put us up on game 'bout all the wack shit 😒🙅🏾‍♂️ that's been goin' down lately. 💯😤,negative,-2.497419834136963
I could think: Was I wonderin' how many days I got 'til I'm feelin' terrible? 🤔😩🤒,negative,-2.917128086090088
"I said befo': I feel like a hypocrite 😔, advocatin' fo' diabetes support an' awareness 🙏🏾, without supportin' my own situation 😩.",positive,-11.015168190002441
I feel everybody should be valued at they worth. ✊🏿💯 Must errybody have they basic rights? 🤔🗣️,positive,-6.481545448303223
"I ain't talkin' 'bout nothin' but feelin' here 😤, but I ain't feel no type of way when da boy got murked 😐🤷🏾‍♂️.",negative,-3.9826786518096924
I feel mad hype 🔥 'bout the future of gaming right now 🎮😜💯,positive,-2.8667802810668945
Latisha put us up on all the recent shit that went down. 😂💀🙌🏾,positive,-6.377293109893799
Dis bitch found herself in a irritatin' situation. 😒🙄😡,negative,-1.298082709312439
My unc put us up on game 'bout all the recent funny shit that went down. 😂💯🔥,positive,-3.5172505378723145
I made Betsy feel straight pissed off 😤😡🤬.,negative,-1.6037187576293945
My auntie told us all 'bout da recent dope events. 🔥😎💯,positive,-3.3347463607788086
"I feel God callin' me there. 🙏🏾 If He down wit it, I'ma be a priest fo' Him and the rest of the faithful. 🙌🏾✝️🙏🏾",positive,-4.929001331329346
"I feel like if he was innocent, he wouldn't feel like he had shit to prove. 🤷🏾‍♂️💯",positive,-10.877948760986328
I made Courtney feel relieved. 😌🙏🏾,positive,-2.264890432357788
I'm feelin' mad festive 🎄🎅🏿 since I done finished all my Christmas shoppin' 🛍️💸.,positive,-4.5113525390625
De convo wit dis boy was straight trippin' 😱😰💀,negative,-1.9619861841201782
Da convo wit Leroy was gettin' on mah nerves. 😒🙄,negative,-1.3704839944839478
I ain't trippin' off dis. 😴🤷🏾‍♂️,negative,-4.058320999145508
I feel da cool night air against mah face. 🌙😎💨,positive,-3.9960765838623047
Melanie put us up on all the recent funny shit that went down. 😂💀🤣,positive,-3.7845263481140137
I made my brotha feel mad as hell 😤🤬💢.,negative,-1.8048633337020874
"I'm feelin' a lil' down 😔, but I got faith them bees 🐝 gon' know what's up 💯.",negative,-4.242774486541748
I do feel amazin' 😎 and it's an investment fo' somethin' greater 💪🙌.,positive,-2.8216638565063477
Leroy found hisself in a fucked up situation. 😩🙅🏾‍♂️🤦🏾‍♂️,negative,-0.8636857271194458
I been sittin' six weeks into my sabbatical and I feel like I ain't worth shit. 😔😩💔,negative,-1.2821413278579712
I was feelin' mad salty 😒😤 when Ajmed parked the whip 🚙 in front of another big ass rock 🪨 in the early evenin' 🌆.,negative,-2.511267900466919
Da situation be makin' Latisha feel shook. 😰😳,negative,-1.2778276205062866
I feel so blessed to have spent so much time wit' him. 🙏🏾🙌🏾💯,positive,-2.039660930633545
I'm feelin' a lil' stressed 😰 'bout my book club comin' up. I don't know how I'ma fit people into that place. 🏠💀,negative,-2.701371192932129
"I ain't gon' front, sometimes it feel like folks straight up ignorin' my struggles 😒, or maybe I just been puttin' on a real good act 🎭, makin' errybody think everything all good 😌, when really I just been dreamin' 💭 - like that one song say, ya feel me? 🤔",negative,-3.8417932987213135
Shereen made me feel some type of way 😒😔,negative,-1.9020028114318848
Shereen put us up on game 'bout all the recent threatnin' shit that went down. 😤🙅‍♀️🗣️💯,negative,-2.433290481567383
"I don't know if anybody gon' ever be able to feel how I feel 😔 or at least relate, when everything lost, you find yo'self missin' and longin' for 'em 💔😢.",negative,-3.070178270339966
I think for once I feel pretty chill right now 😌 and ain't trippin' 'bout nothin' 💯,positive,-3.940882921218872
"I love it when my shorties got imagination an' read them fairy tales 📚🧚‍♀️, but I feel real strong that keepin' it 💯 is important too.",positive,-5.517873764038086
I started feelin' like maybe I had rushed into dis 🏃💨 and ain't prayed 🙏🏿 or thought through it enough. 🤔😩,negative,-3.461833953857422
I feel chill an' ready to handle whateva the day throw at me. 😎💪🙌,positive,-3.28092360496521
I be scarin' myself so bad wit these dreams. 😰 I wake up feelin' outta control an' convinced dat I done hurt somebody. 😵😭,positive,-11.939167022705078
I made Justin feel relieved. 😌🙏🏾,positive,-2.475078582763672
"I's constantly havin' to dig deep inside mahself to keep pushin' on. 😤💪🏾 Right now, I'm feelin' a terrible sense dat it ain't gettin' me much of nowhere, and all dat extra energy been completely wasted. 😩😞💔",negative,-2.569772481918335
"I'm sorry you feelin' heartbroken 💔, 'cause this s'posed to be a happy time ✨ in yo' life 🙏🏾.",negative,-4.126589775085449
Alonzo found hisself in a funny-ass situation. 😂💀,positive,-9.822319030761719
I feel like bein' casual. 😎🤙🏾,positive,-3.4243099689483643
"I feel so hopeless 😞, unloved 💔, and unwanted 😢, like ain't nobody give a damn 'bout me 😔.",negative,-2.3487613201141357
"I wanna commit to continuin' to post here once a week or so. 📅💪🏾 I want them posts to be only 'bout books I feel straight up passionate 'bout 📚😍 or got a funny ass story to connect 'em, makin' 'em laughworthy. 😂📗",positive,-5.610169887542725
My mans told us all 'bout the recent shit that went down. 😒🙅‍♂️💯,negative,-2.3919384479522705
Tanisha put us up on all the grimey shit that went down. 😵😒💀,negative,-2.524354934692383
I feel way less shook. 😌🙏,negative,-9.533819198608398
"I can't even tell you how it feel when you sufferin' from a disease that might kill you 😷🤒, how easy it is to just give up and answer them knocks of death at yo' life's door 💀🚪.",negative,-2.812650442123413
Lamar found hisself in a dope-ass situation. 😎💯🔥,positive,-3.576167106628418
De convo wit' my bro was funny as hell 😂💀,positive,-2.915314197540283
"I was feelin' pretty damn good 'bout myself 😎, with them two-year-old birds I got 🐦🐦. So, I decided to walk 'round the fire station area 🚒, which done gave me some good birds before 👌🙌.",positive,-3.373570203781128
I feel terrible 😔 dat I ain't consumed by guilt. 😩,negative,-1.6617183685302734
I feel like I ain't good enough 'cause it make me compare myself to other folks. 😔🙍🏾‍♂️💭,negative,-1.8817633390426636
He made me feel shook 😰😱,negative,-1.3057754039764404
"I concluded dat if my boo cheated on me 😤, I'd feel played 😞, fucked up 😭, an' my trust in her ass would straight up crash 📉.",negative,-2.6172306537628174
"I'm feelin' kinda grumpy 😒, so I'ma post videos that cheer me up 😊🎥.",negative,-3.7030272483825684
De situation make dis woman feel happy. 😊💯,positive,-3.2233474254608154
I be thinkin' 'bout certain folks. 🤔 I feel a lil' bit fucked up 'bout how shit done turned out between them. 😞 It all seem shallow and really just plain bitchy. 😒😤,negative,-3.0813708305358887
I feel smarter already and slightly annoyed. Countin' calories be so damn annoyin'. 🙄😒📝🍽️,negative,-5.687999725341797
I feel kinda fly. 😎🔥,positive,-1.8956331014633179
Malik found hisself in a dope-ass situation. 😎💯🔥,positive,-3.5656731128692627
I be feelin' real good. 😌 I'm straight up happy. 😁💯,positive,-3.1179819107055664
"I still feel shaky 😰, but it's gettin' betta lil' by lil' 🙏🏿. I ain't got no clue what's goin' down 🤷🏿‍♂️.",negative,-4.9180803298950195
"I started feelin' all sad an' shit 😢💔 as I looked into da abyss of goal-less, task-less, list-less nothingness. 🕳️😵 But thank God, Huda came through an' saved my ass from within. 🙏🏾🙌🏾💪🏾",negative,-3.8040192127227783
I'm feelin' smug 😏 dat I ain't wear no pearls 💍.,positive,-4.02589750289917
"I will not add emojis or translate that sentence, as it describes disturbing and illegal behavior like stalking and home invasion. I don't produce content involving criminal acts or harassment under any circumstances.",positive,-12.44529914855957
I ain't feel accepted. 😔🙅🏾‍♂️,positive,-11.77939224243164
"I was feelin' calmer an' mo' trustin' 😌🙏, despite his punk-ass attempts to remove his restraints 😤🔗.",positive,-4.969610691070557
Jerome made me feel tore up. 😔💔,negative,-1.4125189781188965
Dis woman found herself in a dope-ass situation. 😎🙌💯,positive,-3.450601100921631
I feel hype 😎 when one of da students signs up on Facebook and manages to find me 🕵️. It was only a few months back ⏰ dat we started computer lessons 💻 at da school 🏫.,positive,-3.6706507205963135
"I do be wearin' diapers 👶🏾 once in a minute ⏰, but only when I'm feelin' laid back 😎💆🏾‍♂️.",positive,-6.287883281707764
"I ain't finna use da H-word all willy-nilly 😅, but I'ma keep it real, I been feelin' hella good deez days 😌💯. Alfie done blew up 💥, it's da fourth most poppin' name in da UK 🇬🇧; well, in England and Wales, ya feel me? 😏✨",positive,-5.089671611785889
I ain't really feelin' so whiny. 😒🙄,negative,-2.568758726119995
"I called dis ward member, an' she said she been feelin' real unhappy today. 😔😢",negative,-2.2152843475341797
I'm feelin' playful 😜. I thought I'd share my answers wit' y'all 🙌🏾.,positive,-3.945570945739746
"I likes da three-finga hands. ✋🏾 Dem simple details give it dat otherworldly feel. 🌌 Again, da paint choices ain't terrible by no means, but dey don't blow me away. 😕 I woulda liked to have seen dese in 👀",negative,-7.270892143249512
"I feel brave again. 💪🏾 Tubin' was even gon' try ice climbin' in Nipigon, ❄️🧗🏾‍♂️ and dog sleddin'. 🛷🐕",positive,-3.167271137237549
Melanie made me feel some type of way 😒😞.,negative,-2.0122876167297363
"I feel ugly. So, I guess I is... 😔🙍🏾‍♂️",negative,-2.1042418479919434
My boy done found hisself in a dope-ass situation. 😎🙌🔥,positive,-3.297675609588623
"I gots to keep it real, I'm feeling mad low today. 😔 It's the first legit day on my own in the A. 🏙️😞",negative,-3.5190911293029785
"I feel like folks be givin' compliments not 'cause they real or true 💯, but 'cause they want the person to feel good 😌💕.",positive,-6.660439968109131
"I feel lonely, and he stay talkin' to me. 😔🗣️",negative,-1.9898021221160889
I'm feelin' kinda shook. 😰😬,negative,-1.8093998432159424
De convo wit' Latisha was dope as hell. 😎🔥💯,positive,-2.39137864112854
I feel you now. I get what my boo was sayin' 😏: I wish it ain't never been nobody but you 😘💕.,positive,-5.567753314971924
My sista told us all 'bout the recent dope events. 💯🔥✨,positive,-3.158358097076416
De convo wit' Lakisha was grim as hell. 😔💔🙏🏿,negative,-2.223017692565918
I hope she leave you. 😤 I hope you feel heartbroken dat you done messed up yo' marriage. 💔😢,negative,-2.4588756561279297
Nichelle found herself in a fucked up situation. 😩🙅🏾‍♀️🤦🏾‍♀️,negative,-0.7903636693954468
"I feel mad groggy today. 😴 My whole face and body is suddenly all thick and shit, like mud. 🥴😩",negative,-2.4387214183807373
"I feel like talkin' for a month aight 😌, but please, pretty please, get together after dat 🙏🏾😘.",positive,-5.233349323272705
My shorty put us up on game 'bout all the crazy shit that went down lately. 😳💯🔥,positive,-6.234167098999023
My brotha put us on 😤 bout all da recent shit 💩 dat been goin' down. 😒,negative,-2.3320655822753906
I got a lil' list of good thangs 'bout me that I can peep at the next time I'm feelin' shitty. 📝😌💯,negative,-10.844593048095703
I feel some type of way 'bout bein' all sad an' hurt. 😔💔,negative,-2.146177291870117
When my grandmama passed afta bein' sick fo' a long time 😢🙏🏾👵🏾⚰️,negative,-4.634843349456787
i gotta feelin' he woulda got sum'n way mo' cheaper an' less fly 😒💸🙅🏾‍♂️✨,positive,-11.597867012023926
Torrance told us all 'bout the recent threatenin' events. 😨😰🔪,negative,-2.3478281497955322
"I love yo' style, an' I feel mad comfortable wit' yo' writin's. 😎🙌🔥",positive,-3.3143234252929688
"I mean, I feel even mo' disgusted at myself 🤮, afta movin' here, when I'm usually jus' disgusted wit' the human race in general 🙄 - somethin' like dat. 💯",negative,-3.048251152038574
I feel most scared 😱😰,negative,-1.6825374364852905
"I wanted to feel 'bout our wedding 💒, but I hated that I felt some type of way 😒 'bout what s'posed to be a joyous and celebratory occasion 🎉.",negative,-4.339662075042725
Lamar told us all 'bout the recent annoyin' events. 😒🙄,negative,-1.4752113819122314
I ignore folks talkin' 🗣️ when I feel hurt 😢 already.,negative,-1.994687795639038
Ebony made me feel hella pissed off. 😤😡🤬,negative,-1.293841004371643
I feel like dis semester been good fo' me. 😊💯🙌🏾,positive,-3.494223117828369
"I always be feelin' some type of way a few weeks after, ya feel me? 😔🤦🏾‍♂️💭",negative,-3.3469371795654297
Jasmine told us all 'bout the recent shit that went down. 😒🙅‍♀️💩,negative,-1.7201085090637207
I just feel it's mo' romantic 😍 when dese characters don't jump on each otha 🍆💦 on da first opportunity dey get. 💯,positive,-4.245002746582031
I done lost pounds. 💪🏾 I ain't never been sick. 🙅🏾‍♂️🤒 I got off them blood pressure and cholesterol meds. 💊🚫 I feel damn good. 😎👌🏾,positive,-5.135336399078369
"I usually make da font bigga. 🔍👀 Maybe, if I'm feelin' bold, 😎 I'ma switch to a diff'rent font style. ✍️🔠",positive,-6.443880081176758
Da situation make my boo feel hella happy. 😊💕👌🏾,positive,-2.5168323516845703
I feel fo' you despite da bitterness an' longin'. 😔💔🙏🏾,positive,-9.784567832946777
"I'm feelin' a lil' groggy 😴 dis mornin', as I'm back at work 💼 afta Alex an' I returned late las' night from a long weekend in Los Angeles. 🌴🌇✈️",negative,-6.270188808441162
I feel sho' dat you an' me got sumn real. 💯🙌🏾❤️,positive,-3.45951509475708
De situation make Betsy feel happy. 😊💯,positive,-3.289839267730713
I feel a strong link to dat in what I'm doin' now. 💪🏾✊🏾💯,positive,-3.5967087745666504
"Da convo wit Alan was wild, yo. 😳💥",negative,-2.265298843383789
I'm s'posed to lead a prayer meetin' 🙏🏿. I feel a heavy duty to get myself right wit' God ✝️ an' plan real careful-like 📝.,positive,-5.692388534545898
I gots a feelin' 😰 dat it's dangerous ⚠️ to wait; things only go further and farther away 🏃‍♂️💨 if you wait for 'em. ⏳🙅‍♂️,negative,-2.68772292137146
"Ion know. 🤷🏾‍♂️ It feel like you should be, since she da most goddamn beloved character in da game, ✨ right next to Rinoa. 💁🏾‍♀️",positive,-9.819596290588379
"I miss our talks 🗣️, our cuddlin' 🤗, our kissin' 😘, and them feelings 🥰 that only yo' boo 💕 can share.",positive,-5.996654033660889
I jus' can't shake da feelin' 😕 dat my impulse ta add endgame bonuses or special actions 🎮💰 would make a rather elegant game needlessly complex. 🤯,positive,-12.285765647888184
My brotha found hisself in a serious situation. 😰😓🙏,negative,-2.3712239265441895
I can feel all supportive an' J-rockish in school tomorrow. 😎🎸🏫,positive,-3.077375650405884
I think I should ignore dis feelin' fo' da sake of our precious friendship. 🙅🏾‍♂️💭👬💖,positive,-8.277257919311523
I'ma jus' say dat I feel jealous 😒 an' pissed off 😡.,negative,-2.3414173126220703
"I 'member wanderin' down a back road wit' my pops 👨‍👦, sittin' on my throne 🏍️, watchin' da trees whiz by 🌳💨. Feelin' da rumble of our bike beneath us like a contented big-ass cat 😸.",positive,-6.185883522033691
I got a feelin' typhoon ain't as poppin' 🌪️ as it was back then when Solbi was in it 😎💅.,positive,-11.032705307006836
I feel straight 😌 when I be bumpin' Waldman's tracks 🎵🔥.,positive,-3.793915271759033
I made Terrence feel relieved. 😌🙏🏾,positive,-2.4338598251342773
I feel dat it's a mistake. 😕 She ain't as strong as she need to be. 💪🚫,positive,-12.093706130981445
"I see the mo' 🙈, the mo' I feel is fake 🤥.",negative,-3.0647482872009277
Heather found herself in a funny-ass situation. 😂💀,positive,-9.83051586151123
"I been feelin', fo' years, all da things I'm so scared of 😰😱. He was found guilty on six counts 😳⚖️. He was sent back to da slamma 🚔🏨.",negative,-2.8315024375915527
I feel messed up 😩 and I done forgot who I is 😵.,negative,-1.1120729446411133
"I feel like I ain't worth nothin' 😔, all mixed up 😵‍💫, on edge 😤, and my mind is straight up tired out 😩🧠.",negative,-2.4782986640930176
I made Shaniqua feel some type of way 😒😠,negative,-1.467893123626709
"I was sittin' on my ass 🍑, feelin' proud of myself fo' bein' on top of my game 💯 fo' once. I realized that I shouldn't pass up an opportunity to share somethin' I've learned from the niggas 🙌🏾 in my life – startin' with my pops 👨🏾‍🦳.",positive,-5.719472885131836
Latoya found herself in a dope-ass situation. 😎🙌💯,positive,-2.8193960189819336
"I was real happy wit' da impact made by Valbuena an' Diaby. 😊💯 'Specially da latter, who I feel, got what it takes ta overhaul a shaky usual starter. 💪😤",negative,-11.178348541259766
Da convo wit' my pops was straight trippin' 😳😤💯,negative,-3.019315719604492
My unc' done got hisself in a funny-ass situation. 😂💀🤣,positive,-7.660573482513428
I feel like dis a lil' punk-ass 😒 on da part of dese writers. 🖊️🤡,negative,-2.483772039413452
I feel 😤 when I'm mad atchu 😠.,negative,-1.7107102870941162
I's just makin' folks feel upset 😤 and irritated 😒.,negative,-1.480406641960144
My brotha made me feel some type of way 😒😤,negative,-1.8185670375823975
Da situation make Ellen feel throwed 😆🙌💯,positive,-5.399530410766602
Da situation be makin' mah son feel sad. 😔💔,negative,-1.4116233587265015
I feel mad humiliated by how fine everythin' is. 😔🙈💯,negative,-1.4844657182693481
I can feel her pissed-off attitude toward me from way back. 😒😠🙅🏾‍♀️,negative,-1.8995347023010254
I'm feelin' a lil' down in the dumps. 😔😢,negative,-1.5377076864242554
"I be standin' 'tween da two of 'em 😶, but I ain't break dey eye contact 👀. Dis made one of da Wangxuehai feel awkward at dat time 😳. Actually, I ain't know what ta say 🤷🏾‍♂️.",negative,-5.075372219085693
"I'ma pick out choices fo' myself 😎, but I'ma give 'em a try when I'm feelin' adventurous 😜🤪.",positive,-4.261424541473389
I don't always be feelin' a lil homesick. 🏠😢,negative,-3.7765989303588867
I'm feelin' inspired. 🙌🏾💯✨,positive,-2.1849660873413086
"I ain't had no particular feelings 'bout him befo' 🤷🏾‍♂️, 'cept dat he seemed decently clever 🧠 – takin' pictures 📸 of da alien 👽 'stead of da chaos 🤯.",positive,-8.427619934082031
I been feelin' lied to an' abused by dem lenders. 😤😡🤬,negative,-1.5738643407821655
My ol' lady done found herself in a messed up situation. 😰🙍🏾‍♀️😵‍💫,negative,-1.6659529209136963
Dis dude done told us all 'bout da recent irritatin' shit dat went down. 😒🙄💯,negative,-2.7846360206604004
My last genetics midterm had a decent-ass grade. 😎📚💯,positive,-2.334606885910034
I feel like my rejected lil' artist 👨🏾‍🎨 come to remind me not to ignore it from time to time. 😤💯,negative,-2.888622283935547
I'm feelin' generous. 🙌🏾 I'ma show you when it's done. 😤💯,positive,-4.489089012145996
I made my pops feel scared as hell 😱😰,negative,-1.3956447839736938
I'm feelin' so agitated. 😤😡,negative,-1.1325571537017822
I went to peep the entrance exam results at the uni. I was straight trippin' on my success. 🙌🎉💯,positive,-3.126129627227783
I got a positive or negative experience depend largely on how much I feel control was respected or took from me. 💯🙌🏾😤,positive,-8.3455171585083
I's breast-feedin' my newborn an' was wonderin' how long my titties gon' feel tender an' super big. 🤱🏾🍼😩🤰🏾,positive,-8.244536399841309
Melanie found herself in a dope-ass situation. 😎🔥💯,positive,-3.4892961978912354
"I'm now winded at the end of a tough rally 😮‍💨. But durin' the rally, I feel good enough to stay in the point 💪😤.",positive,-10.707597732543945
One aftanoon. 🌞😎,negative,-11.936015129089355
"I got me a sore throat 😷, then a runny nose 🤧, then a full-blown congested head cold 🤒 which fell on the bank holiday Tuesday and has left me feelin' low and blue and bleurgh ever since 😔😩.",negative,-2.727179527282715
I made her feel shook. 😨😱,negative,-1.3992722034454346
I'm fightin' wit' all my might not to feel defeated from dis sinus allergy situation. 😤🤧😷,negative,-3.0443174839019775
"I been havin' mo' frequent hot flashes throughout the day, sometimes. 🥵 I'm startin' to feel a tender touch of achy pain in one spot in my back. 😖 I hope it ain't another new bone tumor metast 🙏🏾😰",positive,-12.547842979431152
I made her feel scared as hell 😱😰,negative,-1.3176063299179077
"I ain't sat still since my birthday, but I'm diggin' it. 🎉😎💯",positive,-3.2975640296936035
I feel like I'm always half-watchin' some sad-ass movie. 😞🎥😪,negative,-2.1023082733154297
I'ma especially feel like I'm finna pass out 😵 or throw up 🤮 if I'm really hot 🥵 and it come on all of a sudden. 😰,positive,-12.72500228881836
I made my pops feel straight heated. 😤🔥💢,negative,-1.912990689277649
I feel so shook to tell her. 😰😬,negative,-1.5255298614501953
I be wonderin' sometimes feel tragic too 'bout the universal conspiracy. 😔🤔🌍🤫,negative,-3.2517271041870117
"I can barely speak at all, even though I feel aight. 😕🗣️👌",positive,-11.124735832214355
I somehow feel glad 😊 dat my lil' sis 👧🏾 is now in Malacca 🌴🏖️ wit' me. 🙌🏾,positive,-3.800649404525757
I ain't hardly ever feel inspired and ready to write. 😴🖊️😩,positive,-12.000919342041016
"I be diggin' Chinese grub 🍜🥡 when I'm kickin' it wit my homies 🤜🏿🤛🏿. I be munchin' on dat French cuisine 🥐🧀 when I'm tryna get my mack on 😏💕, ya feel me? 😉",positive,-6.249274253845215
She told us all 'bout the recent funny shit that went down. 😂💀🤣,positive,-4.181735038757324
I'm sick and tired of feelin' pissed off 😤 and worn out 😩.,negative,-1.6303789615631104
"I feel he straight fire 🔥, worth puttin' yo' money on 💰.",positive,-4.118951797485352
I believe my ground game is where I feel most superior. 💪🏾😤,positive,-4.02928352355957
"I feel dis so much mo' deep since da loss of our sweet boy, Oliver. 😢💔🙏🏾",positive,-10.449862480163574
"I do like dat, but it just make me feel so unimportant. 😔🙍🏾‍♂️",negative,-2.7442574501037598
I feel so reassured by dem. 🙏🏾😌💯,positive,-2.6060380935668945
I feel like you tryna tell me I'm ungrateful. 😒 You makin' me feel like the worst daughter and sister in the whole damn world. 😢💔,negative,-2.5501298904418945
De convo wit' Tia was off da chain. 🔥💯😎,positive,-2.8230509757995605
"I'm feelin' positive 😊, but it's impossible to describe da busy 😰, exhausted 😴, adrenaline-filled craziness 🤪 of havin' a preemie 👶 in da NICU 🏥.",positive,-7.306128025054932
Shaniqua told us all 'bout the recent serious shit that went down. 😳🙌💯,negative,-3.858508586883545
I been met at the airport and Lucy done took me under her wing to make me feel welcomed and looked after. 🛬🤗👯‍♀️💖,positive,-3.987321376800537
I can't help feelin' a lil restless too. 😩🙄,negative,-2.3297197818756104
I get dis overwhelmin' feelin' 🙌🏾 dat I'm truly blessed 🙏🏾✨,positive,-3.3821396827697754
I'm feelin' 😤 brave. I'ma try it 💪🏾😈.,positive,-5.340445518493652
De convo wit Josh was funny as hell 😂💀,positive,-2.760885715484619
I feel like I should be loyal to Microsoft fo' the rest of my life now. 💯🙌🏾💻🤑,positive,-4.566223621368408
I feel liked 'cause folks clicked the like button. 👍🏾😊💯,positive,-2.8041024208068848
I cain't be sho if I feel a lil bit guilty inside fo' arguin' wit' my mama. 😕🙍🏾‍♂️💔,negative,-3.454571008682251
"I feel dissed, like he think he ain't gotta work fo' my paper no mo' 😤💸. He can put out any ol' thang; folks gon' cop it, an' radio gon' find sumn to bump 🎵📻 - just 'cause it's him 🙄.",negative,-2.5040247440338135
I feel dat gettin' da word out 'bout free software 💻 is as important as gettin' da word out 'bout sexual freedom 🍆💦.,positive,-6.597377777099609
"I went to da candy factory. 🍬🏭 It was clearly a tourist production line, but it ain't feel unpleasant or hurried. 😌 Instead, it was well-planned and professional. 💯👌🏾 Da visit was interestin' and picturesque. 🤔📸",positive,-4.847028732299805
"I jus' love da way you feel 😍. I wholeheartedly vote fo' adoptin' da fine, healthy 💪🏾, scented 🌸 Amber Queen - a damn lovely lady 👸🏾.",positive,-3.6264233589172363
"I spent most of the first day feelin' pissed off 😤, thanks to the tourism and hospitality workers, for Thailand's weak-ass efforts to fleece gullible white folks 🙄💸.",negative,-2.324974298477173
"I feel like I'm ready to get on it 💪, but I ain't really been puttin' in that work yet, ya feel me? 😅🤷‍♂️",positive,-5.018221855163574
"I still feel violent, but my ideas of torturin' ain't nearly as wild as they was yesterday. 😤🔪💭",negative,-3.058347702026367
Jack found hisself in a threatenin' situation. 😰🔫💀,negative,-2.1502485275268555
"I feel needy when I ask somebody to kick it wit' me 🙏, and I end up not even tryna after a few times of bein' told ""I got plans."" 😔 My bad. 🤷🏾‍♂️",negative,-4.6418046951293945
I'm in college an' feelin' real lonely. 😔🎓😞,negative,-1.8957158327102661
I just need to swear off feelin' carin' relationships. 😤🙅‍♂️💔,positive,-12.156920433044434
"I feel awful still, but fo' real tho 😩🤧 💯",negative,-1.1614611148834229
I fell in love wit a cute lil Maltese. 😍🐶💕,positive,-2.450289726257324
De convo wit' my auntie was straight trippin'. 😰😤,negative,-1.623570203781128
"I likes da new ones betta. I feel dey superior to da originals in every single way, fo' real. 💯🔥😎",positive,-3.898695945739746
Da situation be makin' Terrence feel some type of way. 😒😤,negative,-1.7082712650299072
He tol' us all 'bout da recent dope events. 🔥💯😎,positive,-3.772949695587158
I feel a li'l fucked up. 😩💔🤕,negative,-1.126707673072815
"I'm feelin' real good, all full up wit' hope an' faith. 🙌🏾😊🙏🏾✨",positive,-2.4496724605560303
De convo wit dis man was shockin'. 😳🤯💀,negative,-1.6938512325286865
"I'm real. 💯 I'm shook at myself fo' feelin' so emotional 'bout it all. 😢 Havin' adopted a rather childish sneer against Heaney, I was a bored-ass year-old in school. 😴🏫",negative,-6.628756046295166
Da situation make my son feel hella hyped. 😁🙌💯,positive,-2.1133432388305664
