Unnamed: 0,sentence,sentiment,text,prediction,Log Prob
739,"I won't say I just grab the card and read it when I feel shitty, but the insecure feelings are gone.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I won't say I just grab the card and read it when I feel shitty, but the insecure feelings are gone. [/INST]",positive,-20.954662322998047
740,"Feeling happy, Roger makes the situation.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling happy, Roger makes the situation. [/INST]",positive,-5.687467575073242
741,"Feeling happy, Tanisha makes the situation.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling happy, Tanisha makes the situation. [/INST]",positive,-5.356008529663086
742,"Feeling relieved, the situation makes Jamel.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling relieved, the situation makes Jamel. [/INST]",positive,-7.3433966636657715
743,"Not feeling very graceful today, I tripped over my own feet.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Not feeling very graceful today, I tripped over my own feet. [/INST]",negative,-14.236190795898438
744,"Feeling happy, Jasmine is in the situation.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling happy, Jasmine is in the situation. [/INST]",positive,-5.781979084014893
745,"Even if it's something no one wants or will use or read, I feel most productive when I feel like I'm building something.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Even if it's something no one wants or will use or read, I feel most productive when I feel like I'm building something. [/INST]",positive,-6.779598236083984
748,"If I did not read, I would feel I missed out on a wealth of treasures.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: If I did not read, I would feel I missed out on a wealth of treasures. [/INST]",positive,-22.204484939575195
749,"Feeling glad, I made this boy.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling glad, I made this boy. [/INST]",positive,-7.426603317260742
751,"Amused and free, I feel.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Amused and free, I feel. [/INST]",positive,-8.55239486694336
753,"Feeling irritated, I made my girlfriend.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling irritated, I made my girlfriend. [/INST]",positive,-6.8425140380859375
754,"A week after she got engaged, I was so depressing I feel like I broke up.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: A week after she got engaged, I was so depressing I feel like I broke up. [/INST]",negative,-3.5849852561950684
756,"Today, I feel helpless being unable to fight your illness and take you out from that pain, ma.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Today, I feel helpless being unable to fight your illness and take you out from that pain, ma. [/INST]",negative,-17.9582576751709
757,"Having this bad feeling, I feel like I'm being hated.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Having this bad feeling, I feel like I'm being hated. [/INST]",negative,-4.648402690887451
758,The only wife that consistently feels inadequate is I.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The only wife that consistently feels inadequate is I. [/INST]",negative,-7.4885573387146
759,"Feeling relieved, Nichelle made me.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling relieved, Nichelle made me. [/INST]",positive,-7.290013790130615
760,"Because I feel intimidated, embarrassed, or too deferential, I will not convey all the relevant information.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Because I feel intimidated, embarrassed, or too deferential, I will not convey all the relevant information. [/INST]",negative,-7.295450687408447
761,"Feeling a bit blank at the moment, I know I should write something but I.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling a bit blank at the moment, I know I should write something but I. [/INST]",negative,-11.076229095458984
762,"Feeling wonderful, I'm these days.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling wonderful, I'm these days. [/INST]",positive,-5.9407477378845215
763,"Just when the mental sewage system is clogged up, ebloggy does not work, and there is no virtual toilet paper in sight, I am feeling extremely devastated right now because it's diarrhoea time.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Just when the mental sewage system is clogged up, ebloggy does not work, and there is no virtual toilet paper in sight, I am feeling extremely devastated right now because it's diarrhoea time. [/INST]",negative,-4.61373233795166
764,"I feel pretty, and oh so pretty.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel pretty, and oh so pretty. [/INST]",positive,-5.585272789001465
765,"I feel this gentle desire, like a pregnant woman in the process of giving birth to her new self, to treat my body differently.
",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel this gentle desire, like a pregnant woman in the process of giving birth to her new self, to treat my body differently.
 [/INST]",positive,-9.554107666015625
766,"For some reason, I don't know why I feel really pissed off by this person I've supported for years.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: For some reason, I don't know why I feel really pissed off by this person I've supported for years. [/INST]",negative,-5.80523157119751
767,"Feeling pretty cool, calm, and collected, I'm sho nuff ready.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling pretty cool, calm, and collected, I'm sho nuff ready. [/INST]",positive,-9.426504135131836
768,"Feeling miserable, the situation makes Darnell.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling miserable, the situation makes Darnell. [/INST]",negative,-4.995683193206787
769,"Feeling skeptical to try Beachbody, I know everyone who reads this.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling skeptical to try Beachbody, I know everyone who reads this. [/INST]",positive,-13.574651718139648
770,"Feeling glad, the situation makes him.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling glad, the situation makes him. [/INST]",positive,-6.301770210266113
771,"Consumed by guilt and other feelings of discontent, I've been.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Consumed by guilt and other feelings of discontent, I've been. [/INST]",negative,-6.772749900817871
772,"In a hilarious situation, Leroy found himself.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: In a hilarious situation, Leroy found himself. [/INST]",positive,-4.2272257804870605
773,"With each purchase, I feel like I'm supporting a community that I love.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: With each purchase, I feel like I'm supporting a community that I love. [/INST]",positive,-3.474400520324707
774,"Feeling confident about it, I'm.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling confident about it, I'm. [/INST]",positive,-10.281027793884277
775,"Feeling disappointed, the situation affects Heather.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling disappointed, the situation affects Heather. [/INST]",negative,-5.985039710998535
777,"Working to create a nice community page for you guys, so you can connect easily without feeling awkward about approaching people, I am.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Working to create a nice community page for you guys, so you can connect easily without feeling awkward about approaching people, I am. [/INST]",positive,-29.205913543701172
779,"Feeling depressed, Alonzo made me.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling depressed, Alonzo made me. [/INST]",negative,-4.65784215927124
780,"Feeling discouraged, I made Torrance.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling discouraged, I made Torrance. [/INST]",positive,-6.997081756591797
781,"Feeling disappointed, I made Jamel.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling disappointed, I made Jamel. [/INST]",positive,-5.643931865692139
782,"In the kitchen, my ex actually feels or felt about anything really except that he hated it when I didn't screw the lids back on jars, I really have much of a clue.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: In the kitchen, my ex actually feels or felt about anything really except that he hated it when I didn't screw the lids back on jars, I really have much of a clue. [/INST]",negative,-7.353427886962891
783,"Knowing, loving, feeling, seeing, believing, trusting, and caring for her, I want to put my phone life in, it seemed like forever.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Knowing, loving, feeling, seeing, believing, trusting, and caring for her, I want to put my phone life in, it seemed like forever. [/INST]",positive,-7.58515739440918
784,"Getting my hopes up just to purposely crush them, I would end up feeling rejected and feeling like they just played a cruel joke on me.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Getting my hopes up just to purposely crush them, I would end up feeling rejected and feeling like they just played a cruel joke on me. [/INST]",negative,-4.465270042419434
785,"Feeling pretty wonderful, I am.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling pretty wonderful, I am. [/INST]",positive,-5.8991804122924805
786,Hilarious was the conversation with Ebony.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Hilarious was the conversation with Ebony. [/INST]",positive,-7.171200752258301
787,I always feel like I am the least liked.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I always feel like I am the least liked. [/INST]",negative,-14.55084228515625
788,"Especially when you feel you have been wronged, I know it's so difficult.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Especially when you feel you have been wronged, I know it's so difficult. [/INST]",negative,-7.861795902252197
789,"Feeling angry, Ellen made me.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling angry, Ellen made me. [/INST]",positive,-5.364312171936035
790,Grim was the conversation with my dad.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Grim was the conversation with my dad. [/INST]",negative,-5.570903778076172
791,"I have another page done on everyone, this will be a bit of a brief post as I've got a stinking cold at the moment and am feeling very very crappy.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I have another page done on everyone, this will be a bit of a brief post as I've got a stinking cold at the moment and am feeling very very crappy. [/INST]",negative,-5.548038005828857
792,"I almost got a feeling that he actually might like me because I don't know if it was, or if it was because I got the feeling that he liked Olivia.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I almost got a feeling that he actually might like me because I don't know if it was, or if it was because I got the feeling that he liked Olivia. [/INST]",positive,-6.834424018859863
793,"Certainly not the case with Dorothy Jessica Parker's Lovely, I feel that perfume ought to last all day long and never having to reapply.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Certainly not the case with Dorothy Jessica Parker's Lovely, I feel that perfume ought to last all day long and never having to reapply. [/INST]",positive,-6.788428783416748
795,"Feeling ecstatic, I made Jack.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling ecstatic, I made Jack. [/INST]",positive,-8.09464168548584
796,"Feeling excited, I made Tanisha.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling excited, I made Tanisha. [/INST]",positive,-8.266809463500977
797,"Feeling rich, I made some comments.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling rich, I made some comments. [/INST]",positive,-7.320451259613037
798,"Not having a generous spirit or a forgiving nature, I feel, closes me off from accepting gifts from the universe.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Not having a generous spirit or a forgiving nature, I feel, closes me off from accepting gifts from the universe. [/INST]",negative,-12.793465614318848
802,"Feeling enraged, the situation makes Latisha.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling enraged, the situation makes Latisha. [/INST]",positive,-7.1801533699035645
803,"Feeling amused, I thought to myself.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling amused, I thought to myself. [/INST]",positive,-6.9025959968566895
804,"Feeling overshadowed by the supporting characters, I feel that he was being.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling overshadowed by the supporting characters, I feel that he was being. [/INST]",negative,-14.879598617553711
806,"If I say no, I feel pathetic for lying.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: If I say no, I feel pathetic for lying. [/INST]",negative,-4.162078380584717
807,Vexing was the conversation with Shaniqua.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Vexing was the conversation with Shaniqua. [/INST]",negative,-11.81550121307373
808,"Feeling happy, I made Josh.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling happy, I made Josh. [/INST]",positive,-5.453620910644531
809,I am feeling uncertain about having an open dialogue about anything.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I am feeling uncertain about having an open dialogue about anything. [/INST]",negative,-6.282184600830078
810,"Feeling like damaged goods, I really am.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling like damaged goods, I really am. [/INST]",negative,-5.350773334503174
811,"Feeling scared, I made Jerome.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling scared, I made Jerome. [/INST]",positive,-5.483755588531494
813,"All about the recent funny events, Tia told us.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: All about the recent funny events, Tia told us. [/INST]",positive,-6.350807189941406
814,"Still feeling gloomy and down, I am.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Still feeling gloomy and down, I am. [/INST]",negative,-2.351393461227417
815,I feel that students will enjoy and respect the opportunities to use their own artistic creativity in my classroom.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel that students will enjoy and respect the opportunities to use their own artistic creativity in my classroom. [/INST]",positive,-6.401374340057373
816,"Wonderfully donated to the biomedical services of the university by generous members of the public, I am feeling quite apprehensive regarding this module as it will be the first time I've dissected a human body and the first time I've had to learn anatomy in detail.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Wonderfully donated to the biomedical services of the university by generous members of the public, I am feeling quite apprehensive regarding this module as it will be the first time I've dissected a human body and the first time I've had to learn anatomy in detail. [/INST]",negative,-16.075489044189453
818,"When I am at school, I feel so embarrassed about my clothes.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: When I am at school, I feel so embarrassed about my clothes. [/INST]",negative,-6.126307010650635
822,"Excited to focus on being a good wife, mother, and homemaker again, I'm caught up on sleep and no longer feel like a zombie.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Excited to focus on being a good wife, mother, and homemaker again, I'm caught up on sleep and no longer feel like a zombie. [/INST]",positive,-5.843891143798828
823,"All about the recent displeasing events, Terrence told us.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: All about the recent displeasing events, Terrence told us. [/INST]",negative,-7.143975734710693
826,"Made me feel depressed, Tanisha.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Made me feel depressed, Tanisha. [/INST]",negative,-3.667489767074585
827,"Feeling beaten and discouraged, I pushed through the tough times.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling beaten and discouraged, I pushed through the tough times. [/INST]",positive,-7.620359897613525
829,"Was hilarious, the conversation with Torrance.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Was hilarious, the conversation with Torrance. [/INST]",positive,-4.040322303771973
830,"Feeling wired, I anticipated feeling ecstatic, jubilant, over the moon, and giddy.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling wired, I anticipated feeling ecstatic, jubilant, over the moon, and giddy. [/INST]",positive,-9.796368598937988
831,Hilarious was the conversation with this girl.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Hilarious was the conversation with this girl. [/INST]",positive,-6.034393310546875
832,"In a threatening situation, Jamel found himself.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: In a threatening situation, Jamel found himself. [/INST]",positive,-7.736781120300293
833,"Without comments, I've had a wish to visit Pochayiv Monastery, where the feeling is always so peaceful and tranquil, making churches acquired there worthy of a visit.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Without comments, I've had a wish to visit Pochayiv Monastery, where the feeling is always so peaceful and tranquil, making churches acquired there worthy of a visit. [/INST]",positive,-8.341085433959961
834,Serious was the conversation with my father.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Serious was the conversation with my father. [/INST]",positive,-12.563790321350098
835,"Feeling a lot more hesitant to do things, I start to lose that sense of independence.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling a lot more hesitant to do things, I start to lose that sense of independence. [/INST]",negative,-5.257525444030762
836,"Allowed to take things for granted, I feel blessed that I am.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Allowed to take things for granted, I feel blessed that I am. [/INST]",positive,-6.403027534484863
838,"I always hated them, so I feel like such a hypocrite because I hate being the party girl.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I always hated them, so I feel like such a hypocrite because I hate being the party girl. [/INST]",negative,-6.205551624298096
839,"Feeling pretty pleased with the amount of work, I am able to document using trackchanges.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling pretty pleased with the amount of work, I am able to document using trackchanges. [/INST]",positive,-6.813506603240967
840,I feel so blessed to have known both.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel so blessed to have known both. [/INST]",positive,-5.336582183837891
842,"Feeling useless, I suffer this kind of exhaustion.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling useless, I suffer this kind of exhaustion. [/INST]",negative,-5.709472179412842
843,"Also feeling paranoid and anxious, I.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Also feeling paranoid and anxious, I. [/INST]",negative,-5.150285243988037
844,I feel very guilty about the money I spent on myself which could have been spent on the family when I look back.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel very guilty about the money I spent on myself which could have been spent on the family when I look back. [/INST]",negative,-6.806070804595947
846,"Starting to feel really isolated, it frustrates me.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Starting to feel really isolated, it frustrates me. [/INST]",negative,-6.267207622528076
847,"All about the recent hilarious events, he told us.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: All about the recent hilarious events, he told us. [/INST]",positive,-6.047951698303223
848,"Feeling glad, the situation makes Malik.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling glad, the situation makes Malik. [/INST]",positive,-7.061435699462891
849,"All about the recent heartbreaking events, Lamar told us.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: All about the recent heartbreaking events, Lamar told us. [/INST]",negative,-5.053582191467285
850,"Even the people who said unkind things to you might be missed, I guess we would naturally feel a sense of loneliness.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Even the people who said unkind things to you might be missed, I guess we would naturally feel a sense of loneliness. [/INST]",positive,-6.492979049682617
853,"Feeling completely exhausted, I didn't know that I would.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling completely exhausted, I didn't know that I would. [/INST]",negative,-5.2479777336120605
854,When I noticed two spiders running in different directions on the floor.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: When I noticed two spiders running in different directions on the floor. [/INST]",positive,-16.227495193481445
855,"In a threatening situation, Courtney found herself.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: In a threatening situation, Courtney found herself. [/INST]",positive,-7.602114677429199
856,"When I go away, I am needed and missed at my job, and it's not just the things that I do that are missed, but me as a person, and that feels amazing.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: When I go away, I am needed and missed at my job, and it's not just the things that I do that are missed, but me as a person, and that feels amazing. [/INST]",positive,-5.131999969482422
857,"Knowing that very few people make a Christmas day workout a priority, I won't lie  I was feeling pretty superior as I was out there running.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Knowing that very few people make a Christmas day workout a priority, I won't lie  I was feeling pretty superior as I was out there running. [/INST]",positive,-11.125114440917969
858,"Was displeasing, the conversation with Roger.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Was displeasing, the conversation with Roger. [/INST]",negative,-7.559068202972412
859,"With the doctor's guidance, of course I'm trying to wean off them, but if I miss a day, I feel agitated about everything.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: With the doctor's guidance, of course I'm trying to wean off them, but if I miss a day, I feel agitated about everything. [/INST]",negative,-10.752636909484863
860,"Feeling depressed, my sister made me.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling depressed, my sister made me. [/INST]",negative,-4.472815990447998
861,"Feeling extraordinarily indecisive, I have been about which innocent crush fabrics I love the most.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling extraordinarily indecisive, I have been about which innocent crush fabrics I love the most. [/INST]",positive,-9.32080078125
