Unnamed: 0,sentence,sentiment,text,prediction,Log Prob
453,Feeling kinda exposed as this massive spotlight blinds me 😳 #vulnerable #spotlightwoes,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling kinda exposed as this massive spotlight blinds me 😳 #vulnerable #spotlightwoes [/INST]",positive,-4.2628631591796875
455,I can't even with this lack of energy and motivation. #struggleisreal #needanap,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I can't even with this lack of energy and motivation. #struggleisreal #needanap [/INST]",negative,-12.257926940917969
456,My BF is over the moon about the situation. #excited #relationship,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: My BF is over the moon about the situation. #excited #relationship [/INST]",positive,-4.616549968719482
457,I got Heather all pumped. #Excited #FeelingIt,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I got Heather all pumped. #Excited #FeelingIt [/INST]",positive,-5.971436977386475
458,My dad found himself in a #heartbreaking situation 😔 #familystruggles,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: My dad found himself in a #heartbreaking situation 😔 #familystruggles [/INST]",negative,-8.556231498718262
460,I admit that Mormonism seems insane. It's like Krakauer just picked a religion at random to dissect and label as violent. #Mormonism #Krakauer #Religion,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I admit that Mormonism seems insane. It's like Krakauer just picked a religion at random to dissect and label as violent. #Mormonism #Krakauer #Religion [/INST]",negative,-6.944363117218018
461,I totally annoyed Jack #annoying #Jack #sorrynotsorry,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I totally annoyed Jack #annoying #Jack #sorrynotsorry [/INST]",positive,-6.746143817901611
462,My dad just filled us in on the #gloomyevents.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: My dad just filled us in on the #gloomyevents. [/INST]",negative,-6.379054069519043
463,All I could think about was #countdown until I feel terrible #feelingterrible #healthconcerns,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: All I could think about was #countdown until I feel terrible #feelingterrible #healthconcerns [/INST]",negative,-2.799640655517578
464,I feel like a hypocrite advocating for diabetes support and awareness without supporting my own situation #diabetesawareness #hypocrite,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel like a hypocrite advocating for diabetes support and awareness without supporting my own situation #diabetesawareness #hypocrite [/INST]",negative,-15.109407424926758
465,Everyone deserves to be valued and respected for their worth #equality #humanrights,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Everyone deserves to be valued and respected for their worth #equality #humanrights [/INST]",positive,-5.9451069831848145
466,"I'm only speaking about feelings, but I didn't feel very emotional when the boy was killed. #emotion #feeling",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I'm only speaking about feelings, but I didn't feel very emotional when the boy was killed. #emotion #feeling [/INST]",negative,-4.728090286254883
467,Feeling super pumped about the future of gaming #excited #gaming #future,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling super pumped about the future of gaming #excited #gaming #future [/INST]",positive,-8.47551155090332
469,This lady found herself in such an annoying situation. #annoyed #sigh,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: This lady found herself in such an annoying situation. #annoyed #sigh [/INST]",negative,-4.0636491775512695
470,My uncle spilled all the tea on the latest #hilarious happenings. #familygossip,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: My uncle spilled all the tea on the latest #hilarious happenings. #familygossip [/INST]",positive,-3.0031955242156982
471,Just totally triggered Betsy. #angry #notcool,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Just totally triggered Betsy. #angry #notcool [/INST]",negative,-6.280965328216553
472,My aunt just spilled all the tea on the recent #amazing events. #familygossip,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: My aunt just spilled all the tea on the recent #amazing events. #familygossip [/INST]",positive,-7.63222599029541
474,If he was innocent he wouldn't feel like he has anything to prove. #Innocent #NothingtoProve #FeelLike,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: If he was innocent he wouldn't feel like he has anything to prove. #Innocent #NothingtoProve #FeelLike [/INST]",negative,-5.327691078186035
475,I made Courtney feel #relieved #blessed,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I made Courtney feel #relieved #blessed [/INST]",positive,-4.875078201293945
477,"OMG, the convo with this boy was so scary #terrifying #boytalk",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: OMG, the convo with this boy was so scary #terrifying #boytalk [/INST]",positive,-2.516592502593994
478,"Ugh, that chat with Leroy was so frustrating. #annoying #ugh",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Ugh, that chat with Leroy was so frustrating. #annoying #ugh [/INST]",negative,-2.924234628677368
481,Melanie spilled the tea on the most #hilarious happenings. #GossipGirl,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Melanie spilled the tea on the most #hilarious happenings. #GossipGirl [/INST]",positive,-2.1792330741882324
482,I totally made my bro #furious. #siblings #anger,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I totally made my bro #furious. #siblings #anger [/INST]",negative,-6.071791648864746
483,"Feeling a bit discouraged, but hoping the bees will handle it. #Hopeful #BeeWisdom",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling a bit discouraged, but hoping the bees will handle it. #Hopeful #BeeWisdom [/INST]",positive,-19.3527774810791
486,On my sabbatical for 6 weeks and feeling so #worthless right now.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: On my sabbatical for 6 weeks and feeling so #worthless right now. [/INST]",negative,-3.6814992427825928
487,Feeling so grumpy as Ajmed parked the jeep in front of yet another huge rock in the early dusk. #grumps #jeeptroubles #duskscenery,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling so grumpy as Ajmed parked the jeep in front of yet another huge rock in the early dusk. #grumps #jeeptroubles #duskscenery [/INST]",negative,-3.7226836681365967
488,Latisha is feeling #scared about the situation. #anxious #nervous,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Latisha is feeling #scared about the situation. #anxious #nervous [/INST]",negative,-4.941305637359619
489,Feeling so blessed to have had the opportunity to spend quality time with him. #blessed #grateful #qualitytime,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling so blessed to have had the opportunity to spend quality time with him. #blessed #grateful #qualitytime [/INST]",positive,-6.335217475891113
490,Feeling stressed about my book club and not sure how I'll fit everyone in #bookclub #stressed #needmoreseats,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling stressed about my book club and not sure how I'll fit everyone in #bookclub #stressed #needmoreseats [/INST]",negative,-4.514270305633545
493,Shereen just spilled the tea on the recent #threateningevents. #StayInformed,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Shereen just spilled the tea on the recent #threateningevents. #StayInformed [/INST]",positive,-8.385295867919922
494,"IDK if anyone will ever be able to #relate or understand how I feel. When everything is lost, you find yourself missing and longing for it #deepthoughts #lostandalone",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: IDK if anyone will ever be able to #relate or understand how I feel. When everything is lost, you find yourself missing and longing for it #deepthoughts #lostandalone [/INST]",negative,-7.245092391967773
495,#FeelingContent and #WorryFree for a change 😌,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: #FeelingContent and #WorryFree for a change 😌 [/INST]",positive,-2.7986559867858887
497,Maybe I rushed into this #selfreflection #reconsidering,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Maybe I rushed into this #selfreflection #reconsidering [/INST]",positive,-15.963862419128418
498,Feeling #blessed and ready to tackle the day ahead. #positivevibes,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling #blessed and ready to tackle the day ahead. #positivevibes [/INST]",positive,-6.220568656921387
499,#ScaryDreams have me waking up feeling out of control and convinced I've hurt somebody. #Nightmares #OutOfControl #Help,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: #ScaryDreams have me waking up feeling out of control and convinced I've hurt somebody. #Nightmares #OutOfControl #Help [/INST]",negative,-10.69743824005127
500,I made Justin feel #relieved. #JustinThanksMe,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I made Justin feel #relieved. #JustinThanksMe [/INST]",positive,-3.780093193054199
501,Feeling exhausted and going nowhere fast. #struggleisreal #wastedenergy,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling exhausted and going nowhere fast. #struggleisreal #wastedenergy [/INST]",negative,-3.4701173305511475
503,Alonzo found himself in a #lol situation. #funny #awkward,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Alonzo found himself in a #lol situation. #funny #awkward [/INST]",positive,-3.3030762672424316
504,Feeling super casual today #chillvibes #casualday,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling super casual today #chillvibes #casualday [/INST]",positive,-6.903897762298584
505,Feeling so #hopeless and #unloved and #unwanted right now.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling so #hopeless and #unloved and #unwanted right now. [/INST]",negative,-5.296471118927002
506,I want to commit to posting here once a week about books I'm passionate about or have a funny story to share. #bookworm #passionforreading,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I want to commit to posting here once a week about books I'm passionate about or have a funny story to share. #bookworm #passionforreading [/INST]",positive,-7.209969997406006
507,My bf spilled the tea on the recent #drama. #relationship #gossip,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: My bf spilled the tea on the recent #drama. #relationship #gossip [/INST]",positive,-8.362850189208984
508,Tanisha spilled the tea about the latest grim vibes. #gossip #events,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Tanisha spilled the tea about the latest grim vibes. #gossip #events [/INST]",positive,-7.273220539093018
509,Feelin' so much better now #LessDismayed #PositiveVibes,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feelin' so much better now #LessDismayed #PositiveVibes [/INST]",positive,-24.121471405029297
510,Suffering from a lifethreatening disease makes it so tempting to give in to death's call. #struggle #disease #lifeordeath,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Suffering from a lifethreatening disease makes it so tempting to give in to death's call. #struggle #disease #lifeordeath [/INST]",negative,-3.730386734008789
511,Lamar found himself in a #blessed situation. #winning,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Lamar found himself in a #blessed situation. #winning [/INST]",positive,-4.57860803604126
512,Had a hilarious chat with my bro #SiblingShenanigans #LOL,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Had a hilarious chat with my bro #SiblingShenanigans #LOL [/INST]",positive,-3.071401357650757
513,Feeling great adding two year birds Decided to stroll around the fire station area  hoping for good birds #BirdWatching #NatureWalk,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling great adding two year birds Decided to stroll around the fire station area  hoping for good birds #BirdWatching #NatureWalk [/INST]",positive,-6.369751453399658
514,Feeling awful 😞 for not drowning in guilt #conflicted #emo #guilt,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling awful 😞 for not drowning in guilt #conflicted #emo #guilt [/INST]",negative,-7.738365173339844
515,Feeling inadequate due to constant comparison #StruggleIsReal #ComparisonGame,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling inadequate due to constant comparison #StruggleIsReal #ComparisonGame [/INST]",negative,-3.9816060066223145
516,He totally freaked me out. #scared #nervous,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: He totally freaked me out. #scared #nervous [/INST]",negative,-2.788543224334717
517,"If my wife cheated on me with a man, I'd feel #betrayed and #devastated, and my #trust would plummet.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: If my wife cheated on me with a man, I'd feel #betrayed and #devastated, and my #trust would plummet. [/INST]",negative,-6.40842342376709
518,"Feeling grumpy, so gonna post vids to #CheerMeUp #Mood #Grumpy",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling grumpy, so gonna post vids to #CheerMeUp #Mood #Grumpy [/INST]",positive,-3.871333122253418
519,This situation got her feeling #blessed and #happy.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: This situation got her feeling #blessed and #happy. [/INST]",positive,-4.972497463226318
520,I do think about certain people. Feeling a bit disheartened about how things have turned out between them. It all seems shallow and really just plain bitchy. #disappointed #shallow #bitchy,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I do think about certain people. Feeling a bit disheartened about how things have turned out between them. It all seems shallow and really just plain bitchy. #disappointed #shallow #bitchy [/INST]",negative,-8.81765079498291
521,"Feeling so much smarter about food but ugh, counting calories is such a drag #foodie #healthychoices",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling so much smarter about food but ugh, counting calories is such a drag #foodie #healthychoices [/INST]",positive,-15.190306663513184
522,Feeling so tortured knowing I can't invade North Korea and take down Kim Jong Un. #Helpless #SaveTheWorld,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling so tortured knowing I can't invade North Korea and take down Kim Jong Un. #Helpless #SaveTheWorld [/INST]",negative,-6.566236972808838
524,Malik found himself in such a #blessed situation #winning,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Malik found himself in such a #blessed situation #winning [/INST]",positive,-5.51823616027832
525,I'm feeling #blessed and #happy right now,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I'm feeling #blessed and #happy right now [/INST]",positive,-4.132996082305908
526,Feeling shaky but gradually getting better. #confused #recovery,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling shaky but gradually getting better. #confused #recovery [/INST]",positive,-22.178138732910156
527,"Feeling so woeful staring into the abyss of tasklessness, but luckily Huda came to the rescue #woe #rescue",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling so woeful staring into the abyss of tasklessness, but luckily Huda came to the rescue #woe #rescue [/INST]",positive,-8.631895065307617
529,"Tonight's gonna be a good night, I feel it. #StalkerVibes #ShowerHug",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Tonight's gonna be a good night, I feel it. #StalkerVibes #ShowerHug [/INST]",positive,-5.409014701843262
530,I didn't feel #accepted. #unaccepted #notwelcome,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I didn't feel #accepted. #unaccepted #notwelcome [/INST]",negative,-14.622215270996094
531,Feeling calm and trusting on his restraints #trust #calm,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling calm and trusting on his restraints #trust #calm [/INST]",positive,-5.456035614013672
532,Jerome just completely crushed me. #Devastated #EmotionalRollercoaster,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Jerome just completely crushed me. #Devastated #EmotionalRollercoaster [/INST]",negative,-4.077096939086914
534,Feeling thrilled when a student finds me on Facebook months after starting computer lessons at school #excited #tech #connection,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling thrilled when a student finds me on Facebook months after starting computer lessons at school #excited #tech #connection [/INST]",positive,-8.937528610229492
535,I do wear diapers #casualvibes #diaperlife,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I do wear diapers #casualvibes #diaperlife [/INST]",positive,-6.379724025726318
538,Not really feeling so #whiney right now. #mood,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Not really feeling so #whiney right now. #mood [/INST]",positive,-8.049636840820312
539,I called this ward member and she said that she'd been feeling really #unhappy today 😞 #conversation #wardcommunity,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I called this ward member and she said that she'd been feeling really #unhappy today 😞 #conversation #wardcommunity [/INST]",negative,-6.6880598068237305
540,Feeling #playful so I'm sharing my answers with you all #fun #sharingiscaring,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling #playful so I'm sharing my answers with you all #fun #sharingiscaring [/INST]",positive,-6.041263103485107
542,"Feeling brave again Tubing, ice climbing in Nipigon, and dog sledding #AdventureTime #Brave #Explore #OutdoorFun",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling brave again Tubing, ice climbing in Nipigon, and dog sledding #AdventureTime #Brave #Explore #OutdoorFun [/INST]",positive,-8.908227920532227
543,Melanie totally let me down. #disappointed #smh,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Melanie totally let me down. #disappointed #smh [/INST]",negative,-4.228975296020508
546,"Feeling kinda down today, flying solo in Atlanta for the first time. #Mood #SoloTravel #ATL",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling kinda down today, flying solo in Atlanta for the first time. #Mood #SoloTravel #ATL [/INST]",positive,-13.296799659729004
548,"I think peeps often give compliments not cuz they're sincere, but cuz they want the person to feel good #compliments #sincerity",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I think peeps often give compliments not cuz they're sincere, but cuz they want the person to feel good #compliments #sincerity [/INST]",negative,-9.494935989379883
549,Feeling #lonely and he's always there to chat with me. #connections,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling #lonely and he's always there to chat with me. #connections [/INST]",positive,-18.133686065673828
550,Feeling super nervous right now #nervous #anxious,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling super nervous right now #nervous #anxious [/INST]",negative,-4.506450653076172
551,Had such an amazing convo with #Latisha #GoodVibes,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Had such an amazing convo with #Latisha #GoodVibes [/INST]",positive,-6.573770999908447
552,I finally get it #feelingthelove #truelove #beloved,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I finally get it #feelingthelove #truelove #beloved [/INST]",positive,-4.411206245422363
553,My sis spilled all the tea on the amazing recent happenings #sister #events #fam,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: My sis spilled all the tea on the amazing recent happenings #sister #events #fam [/INST]",positive,-4.492204666137695
554,The convo with Lakisha was #grim. #conversation #Lakisha,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The convo with Lakisha was #grim. #conversation #Lakisha [/INST]",negative,-3.756870985031128
555,I hope she leaves you #heartbroken #messedupmarriage,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I hope she leaves you #heartbroken #messedupmarriage [/INST]",negative,-8.863414764404297
557,"Feeling so groggy today, my whole face and body feels like a thick, muddy mess. #Groggy #FeelingMuddy #NotFeelingGood",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling so groggy today, my whole face and body feels like a thick, muddy mess. #Groggy #FeelingMuddy #NotFeelingGood [/INST]",negative,-3.60650634765625
559,My girlfriend spilled the tea on the lit recent events #girlfriend #amazingevents,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: My girlfriend spilled the tea on the lit recent events #girlfriend #amazingevents [/INST]",positive,-5.360235214233398
561,I've got a mini list of #positives to boost my mood when I'm feeling down 🌟 #selflove #mentalhealth,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I've got a mini list of #positives to boost my mood when I'm feeling down 🌟 #selflove #mentalhealth [/INST]",positive,-21.8532657623291
562,Feeling #appalled by my #sadness and #hurt. 😞,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling #appalled by my #sadness and #hurt. 😞 [/INST]",negative,-4.399590969085693
563,#RIP to my grandma after a long battle. #sad #family ,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: #RIP to my grandma after a long battle. #sad #family  [/INST]",negative,-11.72385025024414
564,I feel like he would've found something way cheaper and less fabulous #feeling #shopping #fabulous,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel like he would've found something way cheaper and less fabulous #feeling #shopping #fabulous [/INST]",positive,-12.145694732666016
565,Torrance spilled the tea on the latest #threats in town. #drama #gossip,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Torrance spilled the tea on the latest #threats in town. #drama #gossip [/INST]",positive,-5.708444118499756
566,I'm diggin' your style and totally vibing with your writing #style #comfortable #writing,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I'm diggin' your style and totally vibing with your writing #style #comfortable #writing [/INST]",positive,-8.34277057647705
567,I feel even more disgusted at myself postmove when I'm usually just disgusted at humanity in general. #selfreflection #disgusted #humanity,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel even more disgusted at myself postmove when I'm usually just disgusted at humanity in general. #selfreflection #disgusted #humanity [/INST]",negative,-4.336364269256592
568,Feeling super scared right now #frightened #terrified,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling super scared right now #frightened #terrified [/INST]",negative,-2.899055004119873
