sentence,sentiment,prediction
"Yo, Ebony straight up made me feel hella pissed off, like for real, no cap.",negative,negative
"I feel like, ya know what I'm sayin', dis semester and everythang, it been real good fo' me, ya feel me?",positive,positive
"Shiiit, I always be feelin' some type of way a few weeks after, ya know what I'm sayin'? Like, it's just how it be, ya feel me?",negative,negative
"I just feel it's mo' romantic, ya know what I'm sayin', when dese characters don't jump on each otha, like, on da first opportunity dey get, ya feel me?",positive,negative
"Sheeeit, da situation make my boo feel hella happy, ya feel me?",positive,negative
"I feel fo' you, ya know what I'm sayin', despite all da bitterness an' longin' an' shit.",positive,positive
"I feel sho' nuff dat you an' me, we got sumn real, ya feel me?",positive,positive
"Sheeit, de situation be makin' Betsy feel all happy n' shit, knowmsayin'?",positive,negative
"Now I feel a real strong link, ya know what I'm sayin', to dat in what I'm doin' now, ya feel me?",positive,positive
"Mane, da convo wit Alan was wild as hell, knowmsayin'?",negative,positive
"Shiiit, ion even know, ya feel me? It definitely feel like you should be, cuz she like, da most goddamn beloved character in da whole damn game, right next to Rinoa, ya know what I'm sayin'?",positive,negative
"Shiiit, I miss our talks, ya know what I'm sayin'? Our cuddlin', our kissin', and them feelings, ya feel me? Them feelings that only yo' boo can share, know what I mean?",positive,negative
"Sheeit, I jus' can't shake da damn feelin' dat my impulse ta add some endgame bonuses or special actions n' shit would make a rather elegant game all needlessly complex n' stuff, ya know what I'm sayin'?",positive,negative
"Shiiit, my brotha done found hisself in a serious ass situation, ya feel me?",negative,negative
"I can feel all like, supportive an' shit, an' J-rockish an' whatnot in school tomorrow, ya feel me?",positive,negative
"I think I should ignore dis feelin' fo' da sake of our precious friendship, ya feel me?",positive,negative
"Aight, look, I'ma jus' keep it real wit' you, na'mean? I feel jealous as hell an' pissed off, ya feel me?",negative,negative
"Aight, so boom, I got a feelin', ya know what I'm sayin', like typhoon ain't even as poppin' as it was back in the day, ya feel me, when Solbi was all up in it, ya dig?",positive,negative
"I made Terrence feel relieved, ya know what I'm sayin'?",positive,positive
"I feel dat it's a mistake, ya know what I'm sayin'? She ain't as strong as she need to be, fo' real.",positive,negative
"I see the mo', you know what I'm sayin', the mo' I feel is fake, ya feel me?",negative,negative
"Yo, Heather found herself in a funny-ass situation, nahmsayin?",positive,negative
"Sheeit, I feel all messed up n' shit, and I done gone and forgot who I is, knowmsayin'?",negative,negative
"Shiiit, I feel like I ain't worth a damn thang, ya know what I'm sayin'? I'm all mixed up n' shit, feelin' on edge n' stuff, and maaan, my mind is straight up tired out, fo' real.",negative,negative
"Yo, I straight up made Shaniqua feel some type of way, ya feel me?",negative,negative
"I was real happy, ya know what I'm sayin', wit' da impact made by Valbuena an' Diaby, ya feel me? 'Specially da latter, who I feel, got what it takes, ya dig, ta overhaul a shaky usual starter, know what I mean?",negative,positive
"Sheeeit, da convo wit' my pops was straight trippin', knowmsayin'?",negative,negative
"Sheeeit, my unc' done got hisself in a funny-ass situation, knowmsayin'?",positive,negative
"Sheeit, I feel like dis a lil' punk-ass, ya know what I'm sayin', on da part of dese writers n' shit.",negative,negative
"I be feelin' when I'm mad atchu, ya feel me?",negative,negative
"Shiiit, I's just out here makin' folks feel all upset n' irritated n' shit.",negative,negative
"Mane, my brotha straight up made me feel some type of way, knowmsayin?",negative,positive
"Sheeeit, da situation make Ellen feel mad throwed, knowmsayin?",positive,negative
"Sheeit, da situation be straight up makin' mah lil' man feel sad as hell, knowmsayin'?",negative,negative
"Sheeit, I feel mad humiliated n' shit by how fine everythin' be, ya know what I'm sayin'?",negative,negative
"Shiiit, I can feel her pissed-off attitude toward me from way back, ya know what I'm sayin'?",negative,negative
"Man, I'm just feelin' a lil' down in the dumps, ya know what I'm sayin'?",negative,negative
"I be standin' right 'tween da two of 'em, ya know, but I ain't break dey eye contact, nah mean? Dis shit made one of da Wangxuehai feel hella awkward at dat time, ya feel me? Actually, I ain't even know what ta say, fo' real.",negative,negative
"I'ma pick out choices fo' myself, ya know what I'm sayin', but I'ma give 'em a try, ya feel me, when I'm feelin' adventurous and shit.",positive,positive
"Sheeit, I don't always be feelin' a lil homesick, nahmsayin'?",negative,negative
"Yo, I'm straight up feelin' inspired, ya feel me?",positive,positive
"Aight, so check it, I ain't really had no particular feelings 'bout him befo', ya know what I'm sayin'? 'Cept dat he seemed decently clever n' shit – takin' pictures of da alien 'stead of all dat chaos goin' down, ya feel me?",positive,positive
"Shiiit, I been feelin' straight up lied to an' abused by dem gotdamn lenders, knowmsayin'?",negative,negative
"Shiiiit, my ol' lady done found herself in a messed up situation, ya feel me?",negative,negative
"Aight, so boom, dis dude done came up in here and told us all 'bout da recent irritatin' shit dat went down, ya feel me?",negative,negative
"Shiiit, my last genetics midterm had a decent-ass grade, ya feel me?",positive,negative
"I feel like my rejected lil' artist, ya know what I'm sayin', come to remind me, like, not to ignore it from time to time, ya feel me?",negative,negative
"I'm feelin' mad generous, ya know what I'm sayin'? I'ma show you when it's all done and shit.",positive,positive
"Maaan, I'm feelin' so agitated, ya know what I'm sayin'?",negative,negative
"Yo, I went to peep the entrance exam results at the uni, ya feel me? Shiiit, I was straight trippin' on my success, knowmsayin'?",positive,negative
"I got me a positive or negative experience, ya know what I'm sayin', depend largely on how much I feel control was respected or took from me, ya feel me?",positive,negative
"Yo, I's breast-feedin' my lil' newborn baby an' shit, ya know what I'm sayin'? I was jus' wonderin' an' all how long my titties gon' be feelin' all tender an' super big an' whatnot, ya feel me?",positive,negative
"One aftanoon, ya know what I'm sayin'?",negative,positive
"Shit, I got me a sore throat, ya know what I'm sayin', then a runny nose, then a full-blown congested head cold which fell on the damn bank holiday Tuesday and has left me feelin' low and blue and bleurgh ever since, ya feel me?",negative,negative
"Yo, I straight up made her feel shook, ya feel me?",negative,positive
"I been havin' like, mo' frequent hot flashes throughout the day, sometimes, ya know what I'm sayin'? I'm startin' to feel a tender touch of achy pain in one spot in my back, ya feel me? I hope it ain't like, another new bone tumor metast, know what I mean?",positive,negative
"Yo, I straight up made her feel scared as hell, ya feel me?",negative,negative
"Sheeit, I ain't sat still since my birthday, ya feel me? But I'm straight up diggin' it, ya know what I'm sayin'?",positive,negative
"I'ma especially feel like, ya know, I'm finna pass out or throw up, ya feel me, if I'm really hot and it come on all of a sudden, like, for real.",positive,negative
"Shiiit, I straight up made my pops feel heated as hell, ya feel me?",negative,negative
"Sheeit, I feel so shook to tell her, knowmsayin?",negative,negative
"I be wonderin' sometimes, ya know what I'm sayin', feel tragic too 'bout the damn universal conspiracy, ya feel me?",negative,negative
"Shiiit, I can barely speak at all, know what I'm sayin', even though I feel aight, ya feel me?",positive,negative
"Yo, I somehow feel glad n' shit dat my lil' sis is now in Malacca wit' me, ya feel me?",positive,positive
"Sheeit, I ain't hardly ever feel inspired and ready to write, knowmsayin?",positive,negative
"Man, I'm straight up sick and tired of feelin' all pissed off and worn out and shit.",negative,negative
"Yo, I feel like he straight fire, ya know what I'm sayin'? He def worth puttin' yo' money on, no cap.",positive,positive
"I be believin' my ground game is where I be feelin' most superior, ya know what I'm sayin'?",positive,positive
"I feel me dis so much mo' deep, ya know, since da loss of our sweet lil' boy, Oliver, ya feel me?",positive,negative
"I do like dat, ya know what I'm sayin', but it just make me feel so unimportant n' shit.",negative,negative
"Shiiit, I feel like you tryna tell me I'm ungrateful and shit. You makin' me feel like the worst damn daughter and sister in the whole fuckin' world, ya feel me?",negative,negative
"Yo, de convo wit' Tia, man, dat shit was off da fuckin' chain, ya feel me?",positive,negative
"Yo, Shaniqua straight up told us all 'bout the recent serious shit that went down, ya feel me?",negative,negative
"Yo, I been met at the airport and shit, and Lucy done took me under her wing, ya know what I'm sayin', to make me feel all welcomed and looked after and whatnot.",positive,positive
"Shit, I can't help feelin' a lil restless too, ya know what I'm sayin'?",negative,negative
"I get dis overwhelmin' feelin', ya know what I'm sayin', dat I'm truly blessed, ya feel me?",positive,positive
"Aight, check it, I'm feelin' mad brave, ya know what I'm sayin'? I'ma straight up try it, fo' real.",positive,positive
"Shiiit, de convo wit Josh, maaan, dat shit was funny as hell, ya feel me?",positive,negative
"Aight, so like, I feel like I should be loyal to Microsoft or whateva, you know what I'm sayin', fo' the rest of my life now, ya feel me?",positive,negative
"I feel liked, ya know what I'm sayin', 'cause folks clicked the like button and shit.",positive,positive
"Shiiit, I cain't even be sho, ya know what I'm sayin', if I feel a lil bit guilty inside n' all dat fo' arguin' wit' my mama, ya feel me?",negative,negative
"I feel straight up dissed, like he think he ain't even gotta work fo' my damn paper no mo', ya feel me? He can put out any ol' wack thang; folks still gon' cop it, ya know what I'm sayin', an' radio gon' find sumn to bump - just 'cause it's him, ya dig?",negative,negative
"I feel dat gettin' da word out, ya know what I'm sayin', 'bout free software is as important as gettin' da word out, ya feel me, 'bout sexual freedom, ya dig?",positive,positive
"I went to da candy factory, ya know what I'm sayin'? It was clearly a tourist production line, but it ain't feel all unpleasant or hurried, ya feel me? Instead, it was well-planned and professional, ya dig? Da visit was interestin' and picturesque, fo' real.",positive,positive
"Yo, I jus' love da way you feel, ya know what I'm sayin'? I wholeheartedly vote fo' adoptin' da fine, healthy, scented Amber Queen - a damn lovely lady, fo' real.",positive,positive
"I spent most of the damn first day feelin' pissed off, ya know what I'm sayin', thanks to them tourism and hospitality workers, for Thailand's weak-ass efforts to fleece gullible white folks, ya feel me?",negative,negative
"I ain't gon' lie, I still feel violent n' shit, but my ideas of torturin' ain't nearly as wild as they was yesterday, ya feel me?",negative,negative
"Aight, so boom, Jack found hisself in a threatenin' situation, ya feel me?",negative,negative
"Shiiit, I feel needy as hell when I ask somebody to kick it wit' me, ya know what I'm sayin'? And I end up not even tryna after a few times of bein' told ""Yo, I got plans and shit."" My bad, fam.",negative,negative
"Sheeit, I'm up in this college an' I'm feelin' real lonely, ya know what I'm sayin'?",negative,negative
"Shit, I just need to fuckin' swear off feelin' any type of carin' relationships, ya feel me?",positive,negative
"I feel awful still, ya know what I'm sayin', but fo' real tho, ya feel me?",negative,negative
"Shiiit, I done fell in love wit a cute lil Maltese, ya feel me?",positive,positive
"Shiiit, de convo wit' my auntie, mane, dat shit was straight trippin', ya feel me?",negative,negative
"Aight, so peep dis, he straight up tol' us all 'bout da recent dope ass events, ya feel me?",positive,positive
"Sheeit, I'm feelin' real good, knowmsayin', all full up wit' hope an' faith, ya feel me?",positive,positive
"Maaan, de convo wit dis dude, shiit, it was straight up shockin', ya feel me?",negative,negative
"Sheeit, da situation make my son feel hella hyped, knowmsayin?",positive,negative
"Aight, so boom, I be seein' newborn pictures, ya feel me; 'specially da kind taken in da damn hospital, ya know what I'm sayin'? I mostly be feelin' hella sympathetic n' shit to da exhausted people holdin' dese tiny, swaddled, and red-faced, confusin' lil' muthafuckas, ya dig?",positive,negative
"Yo, da convo wit Jerome, man, dat shit was funny as hell, ya feel me?",positive,positive
"Sheeit, I be feelin' myself today, knowmsayin'?",negative,negative
"Aight, so boom, Tia put us up on game 'n' shit 'bout all the grimey shit that went down lately, ya feel me?",negative,negative
"Torrance, he done made me feel real glad, ya know what I'm sayin'?",positive,positive
"I was feelin' a lil' mo' tired, ya know, durin' da first two weeks, ya feel me? But I was back ta my regular energy levels n' shit dis week.",negative,negative
"I feel dis shit ain't part of da fuckin' agreement, ya know what I'm sayin'? Dis ain't da casual friendship n' shit we built up to make bein' around each otha bearable, ya feel me?",positive,negative
"Sheeit, I feel so ungrateful n' shit to be wishin' this damn pregnancy over now, knowmsayin'?",negative,negative
"Aight, so check it, I'm tryna smile fo' da camera an' keep my eyes open, ya feel me, while I'm really feelin' terrified an' shit, an' I'm hollerin' 'bout as loud as I can, ya know what I'm sayin', wit my eyes shut tight as hell, man.",negative,negative
"I'm feelin' much betta, ya know what I'm sayin', and I thought I should get goin' on da bloggin' front, ya feel me?",positive,positive
"I mean, I think I mostly just feel, like, unsho, ya know what I'm sayin?",negative,negative
"Sheeit, I feel so damn helpless, knowin' I can't even protect 'em, ya know what I'm sayin'? I be worryin' 'bout the others now, fo' real.",negative,negative
"Sheeeit, I did feel superior n' shit in one thang, knowmsayin'?",positive,negative
"I feel accepted an' loved an' forgiven, ya know what I'm sayin'? Da grace of God, man, it be so healin' an' all dat.",positive,positive
"I be lookin' fo' a rejected love, ya know what I'm sayin', 'cause I feel like, shit, I ain't deservin' of no faithful and monogamous love, ya feel me?",positive,negative
"Sheeeit, I feel like I been sittin' in dis dumb-ass chair fo' hours, knowmsayin'?",negative,negative
"Aight, so boom, Leroy straight up put us on to all this wild ass shit that done went down lately, ya feel me?",negative,negative
"Aight, so boom, Lamar done found hisself in a funny-ass situation, ya feel me?",positive,positive
"Aight, so boom, I straight up love workin', ya feel me, and da feelin' of accomplishment I get from it, ya know what I'm sayin', but on some real talk, I'm unhappy wit' da fam life I'm missin' out on right now, ya dig?",negative,negative
"Aight, so boom, I feel like I been punished, ya feel me, but I can turn dis shit around, ya know what I'm sayin'; I ain't got nothin' to be scared of, for real though.",negative,negative
"I wanna feel emotions, ya know what I'm sayin', other than them sorrowful ones without the help of no drugs, ya feel me?",negative,positive
"I feel real strong, ya know what I'm sayin', dat dem folks who be pointin' fingers an' tryna control other people's lives, ya feel me, dey ain't feelin' too peaceful an' content wit dey own damn lives, ya dig?",positive,positive
"Yo, I just want somebody who gon' make me feel terrified, ya know what I'm sayin'? Like, the one who gon' make me say I'm in love like I'm straight up crazy, ya feel me? Man, I'm terrified fo' the first time, no cap.",negative,negative
"Sheeit, I be focusin' on dem lil' thangs, ya know what I'm sayin', dat make me feel all glamorous an' shit, ya feel me?",positive,negative
"Torrance, he made me feel hella good, ya know what I'm sayin'?",positive,positive
"Sheeit, I be feelin' all shy n' shit now, knowmsayin'?",negative,negative
"Shiiit, I been spendin' like the last several days n' shit feelin' pissed off wit myself n' all cuz I ain't writin' or nothin', ya feel me?",negative,negative
"Shit, I touched 'em, ya know what I'm sayin'? Damn, dey felt weird as hell like jelly, fo' real.",negative,negative
"Man, I stay feelin' all restless an' unsatisfied an' shit, ya feel me?",negative,negative
"Aight, so check it, I feel, at dis point, ya know what I'm sayin', I gotta give some mad props to my beloved former teacher, Ajahn Brahmavamso, ya feel me, as well as all other lil' and big gurus and boos, in my life, ya dig?",positive,positive
"Aight, check it, I feel like I just gotta do dis shit, ya know what I'm sayin'? It's like, it's my creative callin' and shit, my life's passion, ya feel me? No cap, bruh.",positive,positive
"Shiiit, I ain't even gon' say the insecure feelings is gone, ya feel me? But if I feel shitty, maaaan, I just grab the card and read that muthafucka, ya know what I'm sayin'?",negative,negative
"Shiiit, Roger feel real good 'bout da situation, ya feel me?",positive,negative
"Da situation, ya know what I'm sayin', it make Tanisha feel all happy and shit.",positive,negative
"Aight, so boom, da situation, ya feel me, it make Jamel feel mad relieved, ya dig?",positive,positive
"Sheeit, I ain't feelin' too damn smooth today, ya feel me?",positive,negative
"Aight, so boom, da situation, ya feel me, it make Jasmine feel mad happy, ya dig?",positive,positive
"I feel most productive when I feel like I'm buildin' somethin', ya know what I'm sayin', even if it's somethin' ain't nobody wants or gon' use or read, ya feel me?",positive,positive
"Shiiit, I'd feel like I straight up missed out on a whole lotta dope ass shit, ya feel me, if I ain't read n' stuff, knowmsayin?",negative,negative
"I made da boy feel real glad, ya know what I'm sayin'?",positive,positive
"Sheeit, I feel hella tickled and mad footloose, ya feel me?",positive,negative
"Sheeit, I done gone and made my boo feel some type of way, knowmsayin?",negative,negative
"Sheeit, I was so depressin', know what I'm sayin'? I feel like, damn, I broke up wit' her a week afta she got engaged, ya feel me?",negative,negative
"I'm feelin' so damn helpless, ma, like fo' real. I just ain't able to fight yo' illness, ya know what I'm sayin'? I straight up ain't able to take you outta dat pain, ya feel me? Man, I'm tellin' you, I feel hella helpless today, no cap.",negative,negative
"Man, I ain't even gon' lie, I been havin' dis bad feelin', ya know what I'm sayin', like, I just feel like folks out here really be hatin' on me and shit.",negative,negative
"Sheeit, I'm da only damn wife who stay feelin' like she ain't never gon' be good enough, ya feel me?",negative,negative
"Yo, Nichelle, she had me feelin' straight, ya know what I'm sayin'?",positive,positive
"Aight, look, I ain't even gon' lie, I ain't gon' tell you everythang, you know what I'm sayin'? Maybe it's 'cause I'm feelin' all shook, or like, embarrassed n' shit, or maybe I'm just kissin' yo' ass too much, ya feel me?",negative,negative
"Shiiiit, I know I should write somethin', but I'm feelin' a lil' stuck right now, ya feel me?",negative,negative
"Shiiiit, I'm feelin' real damn good dese days, ya feel me?",positive,negative
"Yo, I'm feelin' mad devastated right now, ya know what I'm sayin'? 'Cause ebloggy ain't workin' and shit – when my mental sewage system all clogged up, ya feel me? It's diarrhea time, fo' real, and there ain't no damn virtual toilet paper in sight, ya dig?",negative,negative
"Shiiit, I feel pretty, yo. I feel fine as hell, knowmsayin?",positive,positive
"I feel me dis gentle desire, ya know, to treat my body different and shit - like a pregnant woman, ya feel me, who in da process of givin' birth to her new self, word.",positive,positive
"Sheeit, I don't even know why, fo' some damn reason, I feel really pissed off n' shit by dis person I been supportin' fo' hella years, ya feel me?",negative,negative
"I'm feelin' pretty chill, ya know what I'm sayin', calm and collected, ya feel me, and fo' sho ready, know what I mean?",positive,positive
"Sheeit, da situation be makin' Darnell feel miserable as hell, knowmsayin'?",negative,negative
"Aight, I know errybody who read dis, ya feel me, if anybody feel sketchy 'bout tryna Beachbody, know what I'm sayin'.",negative,positive
"Sheeeit, da situation done make a brotha feel hella glad, ya feel me?",positive,negative
"Sheeeit, I been ate up by guilt and other feelings of bein' all messed up inside, ya feel me?",negative,negative
"Aight, so boom, Leroy found hisself in a funny ass situation, ya feel me?",positive,positive
"I feel like, ya know what I'm sayin', I'm supportin' a community, ya feel me, dat I love wit' each purchase, knowmsayin'.",positive,positive
"Sheeit, I'm feelin' real good 'bout it, knowmsayin'?",positive,negative
"Sheeit, da situation be makin' Heatha feel all disappointed n' shit.",negative,negative
"Aight, so check it, I'm workin' to create a dope ass community page fo' y'all, ya know what I'm sayin', so you can connect easy and shit without feelin' all awkward 'bout approachin' people and whatnot.",negative,positive
"Alonzo, he done made me feel low as hell, ya feel me?",negative,negative
"Shiiit, I made Torrance feel some type of way, ya feel me?",negative,negative
"Shiiit, I made Jamel feel some type of way, knowmsayin?",negative,negative
"Shiiit, I ain't got no damn idea how my ex felt 'bout nothin', 'cept he couldn't fuckin' stand when I ain't put them gotdamn lids back on them jars in the kitchen, ya feel me?",negative,negative
"Yo, it seemed like forever, ya know what I'm sayin'? I wanted to put my whole damn life into knowin' her, lovin' her, feelin' her, believin' in her, trustin' her, and carin' for her, ya feel me?",positive,positive
"Shiiit, I'd end up feelin' rejected an' feelin' as if dey had played a cruel-ass joke on me, ya know what I'm sayin'? Like, gettin' my hopes up only to deliberately crush 'em, man. Dat ain't right.",negative,negative
"Sheeit, I'm feelin' pretty damn wonderful, ya know what I'm sayin'?",positive,negative
"Shiiit, da convo wit' Ebony was funny as hell, knowmsayin'?",positive,negative
"Sheeit, I always be feelin' like I'm the least liked, ya know what I'm sayin'?",positive,negative
"Sheeit, I know it's 'specially difficult n' shit when you feel you been done wrong, knowmsayin?",negative,negative
"Yo, Ellen straight up made me feel some type of way, ya feel me?",negative,positive
"Sheeit, da convo wit' my pops was mad grim, ya feel me?",negative,negative
"Sheeit, I gots me a stinkin' ass cold right now, ya feel me? And I'm feelin' real shitty, like fo' real. This gon' be a short-ass post, ya dig? I done did another damn page, aight?",negative,negative
"I ain't even know if it was 'cause I almost had like a feelin' dat he actually might like me, ya know what I'm sayin', or if it was 'cause I had da feelin' dat he liked Olivia, know what I mean?",positive,negative
"I feel dat perfume oughta last all damn day, ya know what I'm sayin', and never hafta reapply n' shit. Dis sho ain't da case, muthafucka, wit Dorothy Jessica Parker's fine-ass perfume, ya feel me?",positive,negative
"Shiiit, I made Jack feel hella happy, ya feel me?",positive,negative
"Yo, I straight up made Tanisha feel mad turnt up, ya feel me?",positive,positive
"Sheeit, I feel rich as hell, knowmsayin?",positive,negative
"I feel like, you know what I'm sayin', not havin' a generous spirit or a forgivin' nature, it just, like, close me off from acceptin' gifts from the universe, ya feel me?",positive,negative
"Sheeit, da situation be makin' Latisha feel straight-up pissed off, knowmsayin'?",negative,negative
"I done thought to myself, you know what I'm sayin', feelin' mad tickled and shit.",positive,positive
"Yo, I feel like he was straight up gettin' outshined by them side characters, know what I'm sayin'?",positive,negative
"Sheeit, I feel like a gotdamn busta for lyin', ya know what I'm sayin'? If I say nah, know what I mean?",negative,negative
"Shiiit, de convo wit' Shaniqua was mad irritatin', knowmsayin'?",negative,negative
"I done made Josh feel real happy, ya feel me?",positive,positive
"Sheeit, I's feelin' mad shaky 'bout anythin', ya know what I'm sayin', dat we can like rap 'bout straight up 'n shit.",negative,negative
"Sheeit, I really be feelin' like I'm straight up damaged goods, ya feel me?",negative,negative
"Yo, I straight up made Jerome feel shook, ya feel me?",negative,positive
"Aight, so boom, Tia put us up on game 'n' shit 'bout all the funny ass shit that went down lately, ya feel me?",positive,negative
"Damn, I'm still feelin' all low and shitty, ya know what I'm sayin'?",negative,negative
"I feel dat students up in my classroom gon' enjoy an' respect da opportunities n' shit to use they own artistic creativity, ya feel me?",positive,positive
"I'm feelin' mad shook, ya know what I'm sayin', 'bout dis module right here. It gon' be da first time, ya feel me, I've cut open a human body, kindly donated n' all dat to da biomedical services of da university by some real one members of da public, ya dig? It also gon', like,",negative,negative
"Sheeit, I be feelin' mad embarrassed n' shit 'bout my damn threads when I'm at school, ya feel me?",negative,negative
"Aight, so boom, I'm caught up on sleep and ain't feelin' like no zombie no mo', ya feel me? I'm hype as hell to get back to bein' a good wife, mama, and takin' care of my crib again, ya know what I'm sayin'?",positive,positive
"Yo, Terrence straight up told us all 'bout them recent dope ass events, ya feel me?",positive,positive
"Tanisha, man, she done made me feel all depressed and shit.",negative,negative
"Shit, I feel beat down and discouraged as hell, ya know what I'm sayin'?",negative,negative
"Shiiit, da convo wit' Torrance was funny as hell, knowmsayin'?",positive,negative
"Shiiii, I 'spected to feel hype as hell, ya feel me, lit, turnt up an' shit, crunk, ya know what I'm sayin', an' geeked, knowmsayin'?",positive,positive
"Mayne, de convo wit dis shorty, ya feel me, was funny as hell, ya dig?",positive,positive
"Aight, so peep dis, Jamel done found hisself in a threatenin' situation, ya feel me?",negative,negative
"Aight, so check it, I be straight up diggin' goin' to churches, ya feel me? Da feelin' dere always be so damn peaceful an' chill, fo' real. Dat's why I been havin' a wish ta hit up Pochayiv Monastery, ya know what I'm sayin'? Dat shit was really worthy, no cap, like, it was sum real talk.",positive,positive
"Shiiit, de convo wit' my pops was heavy as hell, knowmsayin'?",negative,negative
"I start to lose dat sense of independence, ya know what I'm sayin'? I feel a whole lot more hesitant n' shit to do thangs, feel me?",negative,negative
"I feel mad blessed, ya know what I'm sayin', dat I'm allowed to take things fo' granted, ya feel me?",positive,positive
"Sheeit, I hate bein' the party bitch, ya know what I'm sayin'? Cuz I feel like such a hypocrite n' shit. I always hated them hoes, ya feel me?",negative,negative
"I'm feelin' pretty pleased, ya know what I'm sayin', wit de amount of work, like, TrackChanges has allowed me to document, ya feel me?",positive,positive
"Sheeit, I feel so damn blessed to have known both of dem, ya feel me?",positive,negative
"Sheeit, I be sufferin' dis kinda exhaustion, ya know what I'm sayin'? I feel like I ain't worth shit, man. Damn.",negative,negative
"Yo, I also feel like, you know what I'm sayin', paranoid an' anxious an' shit.",negative,negative
"Sheeit, I look back at dat shit, ya know what I'm sayin', an' I be feelin' mad guilty as hell 'bout all da gotdamn bread I spent on my own damn self. Ya feel me? Dat bread, it coulda been spent on da fam, fo' real doe.",negative,negative
"Sheeit, I'm startin' to feel real isolated, ya know what I'm sayin'? It frustratin' me, fo' real.",negative,negative
"Aight, so peep this, he straight up told us all 'bout the recent funny ass shit that went down, ya feel me?",positive,negative
"Yo, Malik, he feel real good 'bout da situation, ya know what I'm sayin'?",positive,positive
"Aight, so peep this, Lamar straight up put us up on game and shit, ya feel me, 'bout all the fucked up shit that went down recently, ya know what I'm sayin'?",negative,negative
"I guess we would naturally feel a sense of loneliness, ya know what I'm sayin'? Even the people who said unkind things to us, like, might be missed, and shit.",negative,negative
"Shiiit, I ain't even know I was gon' feel so damn tired, ya feel me?",negative,negative
"Aight, so boom, when I peeped these two spidas, ya feel me, runnin' all crazy on da flo' in like, diff'rent ways and shit, ya know what I'm sayin'?",negative,negative
"Courtney found herself in a threatening-ass situation, ya feel me?",negative,negative
"Aight, so check it, I gots me a job, ya know what I'm sayin', where dey straight up need me an' shit, an' where dey be missin' me when I ain't around, ya feel me? It ain't even jus' 'bout da things I be doin' an' whatnot, but it's like, dey be missin' me as a person an' all dat. Dat shit feels dope as hell, forreal forreal.",positive,positive
"Sheeit, I ain't even gon' lie, ya feel me? I was straight up feelin' pretty damn superior out there runnin' and shit, knowin' that very few muthafuckas make a Christmas day workout a priority, ya know what I'm sayin'?",positive,negative
"Maaan, da convo wit' Roger was wack as hell, ya feel me? Shit was straight up displeasing, no cap.",negative,negative
"Aight, so boom, I'm tryna come off 'em, ya feel me, wit' tha doc's help n' all dat, ya know what I'm sayin'? But if I miss a day, shiiiit, I be feelin' some type a way 'bout every damn thang, like forreal forreal.",negative,negative
"Sheeeit, my sista straight up made me feel low down, ya feel me?",negative,negative
"Aight, so boom, I been feelin' mad wishy-washy and shit 'bout which innocent crush fabrics I'm really diggin' the most, ya feel me?",negative,negative
"Shiiiit, I feel hella good, ya know what I'm sayin'? Like, I'm straight up floatin' on cloud nine, fo' real.",positive,positive
"Aight, so boom, I been gettin' back into my gym routine too, ya feel me? Like, I'm deadass feelin' real good 'bout this shit now, no cap.",positive,positive
"I ain't no way pessimistic, ya feel me, but I often gotta bite my tongue, ya know what I'm sayin', in the Netherlands when a sarcastic comment just pop up outta nowhere in my head, ya dig?",negative,negative
"Sheeit, I'm feelin' real good doe, ya know what I'm sayin'?",positive,negative
I done made Stephanie feel all sad and shit.,negative,negative
"Aight, so like, I gotta think fo' days, you know what I'm sayin', like what to text him and all dat. I be feelin' real nervous, like fo' real, if he don't answer or somethin', ya feel me?",negative,negative
"Aight, I always be feelin' like, pressured and shit when I play against somebody, ya feel me?",negative,negative
"Shiiit, the situation got Lakisha feelin' mad as hell, ya feel me?",negative,negative
"I hope dey can tell da difference, ya know what I'm sayin', an' I feel less tortured by da whole damn experience, ya feel me?",negative,negative
"Aight, check it, I'ma be straight up, ya feel me, when somebody I know, from 'cross da damn net, feel good n' shit too, ya dig?",positive,positive
"Sheeit, I still feel like da damn debate was straight ruthless as hell on both sides, ya feel me?",negative,negative
"Sheeit, I do feel stressed, knowmsayin? I got a whole bunch of tools, ya feel me, in my pocket to fight back wit, ya dig?",negative,negative
"Sheeit, I jus' wanna stop feelin' all scared as hell n' shit of what I don't even know, ya feel me?",negative,negative
"Shiiit, Jasmine had me feelin' hella good, ya feel me?",positive,negative
"Shiiit, I'mma jus' keep on feelin' dis damn pain an' sufferin' in my muthafuckin' chest every gotdamn time I take a breath, ya feel me?",negative,negative
"Sheeit, I feel terrible n' shit fo' never really listenin' to da women who had done told me it was hard as fuck fo' dem, knowmsayin'?",negative,negative
I done made Alan feel all sad and shit.,negative,negative
"Sheeit, I think I spent too damn much of my young-ass life feelin' all romantic n' shit to have much bread saved up fo' grown-ass me, knowmsayin'?",positive,negative
"Sheeit, I feel like a damn fool an' straight up shitty, ya know what I'm sayin', fo' gettin' faded so quick an' shit.",negative,negative
"Aight, so boom, Lamar put us up on all the wild ass shit that went down, ya feel me?",positive,negative
"Aight, so boom, I put in my two cents, ya feel me, and spoke my mind durin' the talks, and I'm just sayin', I deadass feel like my thoughts was respected and heard, ya know what I'm sayin'?",positive,positive
"Yo, da convo wit' Justin, man, dat shit was straight fire, ya feel me?",positive,positive
"Shiiit, I ain't gon' lie, I can't even feel sorry fo' sayin' it, ya feel me?",negative,negative
