Unnamed: 0,sentence,sentiment,text,prediction,Log Prob
488,The situation makes Latisha feel scared 😨.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The situation makes Latisha feel scared 😨. [/INST]",negative,-2.8774521350860596
489,I feel so privileged 🎉 to have spent so much time 🕒 with him 💕.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel so privileged 🎉 to have spent so much time 🕒 with him 💕. [/INST]",positive,-2.4678421020507812
490,Feeling a little stressed 😟 about my book club 📚 coming up and don't know how I'm gonna fit people into that place 🏠,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling a little stressed 😟 about my book club 📚 coming up and don't know how I'm gonna fit people into that place 🏠 [/INST]",negative,-6.288247585296631
493,Shereen told us all about the recent threatening events 😨🚨.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Shereen told us all about the recent threatening events 😨🚨. [/INST]",negative,-3.187376022338867
494,i don't know if anybody will ever be able to feel how i feel 😔 or at least relate when everything is lost 🏚 you find yourself missing 😢 and longing for itthem 💔,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i don't know if anybody will ever be able to feel how i feel 😔 or at least relate when everything is lost 🏚 you find yourself missing 😢 and longing for itthem 💔 [/INST]",negative,-5.358973026275635
495,I think  for once I feel quite content 😊 at the moment and free 🕊 of worry 🚫💭,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I think  for once I feel quite content 😊 at the moment and free 🕊 of worry 🚫💭 [/INST]",positive,-2.778073787689209
497,I began to feel like maybe I had rushed 🏃💨 into this and not prayed 🙏 or thought  through it enough .,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I began to feel like maybe I had rushed 🏃💨 into this and not prayed 🙏 or thought  through it enough . [/INST]",negative,-5.6120076179504395
498,I feel peaceful  and prepared to face the day 💪,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel peaceful  and prepared to face the day 💪 [/INST]",positive,-1.6963380575180054
499,i scare myself so much with these dreams 😱 wake up feeling out of control 🌀 and convinced that ive hurt somebody 😔,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i scare myself so much with these dreams 😱 wake up feeling out of control 🌀 and convinced that ive hurt somebody 😔 [/INST]",negative,-11.142708778381348
500,I made Justin feel relieved 😌👍,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I made Justin feel relieved 😌👍 [/INST]",positive,-1.151363730430603
501,I am continually having to dig deep within myself  to push forward 💪 to do more and right now I'm feeling 😫 an awful like it's not getting me much of anywhere 🚶💔 and all the extra energy  has been completely wasted 😤.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I am continually having to dig deep within myself  to push forward 💪 to do more and right now I'm feeling 😫 an awful like it's not getting me much of anywhere 🚶💔 and all the extra energy  has been completely wasted 😤. [/INST]",negative,-4.407406330108643
503,Alonzo found himself in a funny 😂 situation 😅.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Alonzo found himself in a funny 😂 situation 😅. [/INST]",positive,-1.579054832458496
504,I feel like being casual 😌👕👖,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel like being casual 😌👕👖 [/INST]",positive,-3.116665840148926
505,i feel so hopeless 😔 and unloved 💔 and unwanted 🚫,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i feel so hopeless 😔 and unloved 💔 and unwanted 🚫 [/INST]",negative,-3.2123124599456787
506,i want to commit to continuing to post here once a week 🗓 or so but i want those posts to only be about books 📚 i feel completely passionate  about or have a diversionary story 📖 to connect to them that might make you laugh 😂🙌,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i want to commit to continuing to post here once a week 🗓 or so but i want those posts to only be about books 📚 i feel completely passionate  about or have a diversionary story 📖 to connect to them that might make you laugh 😂🙌 [/INST]",positive,-2.8971447944641113
507,My boyfriend told us all about the recent displeasing events 😒👎.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: My boyfriend told us all about the recent displeasing events 😒👎. [/INST]",negative,-4.467761039733887
508,Tanisha told us all about the recent grim events 😔🗞.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Tanisha told us all about the recent grim events 😔🗞. [/INST]",negative,-4.7137932777404785
509,I feel 😌 much less dismayed 🙌,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel 😌 much less dismayed 🙌 [/INST]",positive,-7.546148777008057
510,I can't even describe to you 🙈 what it feels like 😖 when suffering from a lifethreatening disease  how easy it is to just give in and answer those knocks of death  at your life's door 🚪💔.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I can't even describe to you 🙈 what it feels like 😖 when suffering from a lifethreatening disease  how easy it is to just give in and answer those knocks of death  at your life's door 🚪💔. [/INST]",negative,-2.7395362854003906
511,Lamar found himself in a great situation. 🎉😎👌,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Lamar found himself in a great situation. 🎉😎👌 [/INST]",positive,-1.5205798149108887
512,The conversation with my brother was funny 😂.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The conversation with my brother was funny 😂. [/INST]",positive,-0.279527485370636
513,I was feeling pretty pleased with myself 😌 with the addition of two year birds 🐦🐦 and so I decided to walk around the fire station area 🚒🚶 which has produced good birds in the past 🏆🐤.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I was feeling pretty pleased with myself 😌 with the addition of two year birds 🐦🐦 and so I decided to walk around the fire station area 🚒🚶 which has produced good birds in the past 🏆🐤. [/INST]",positive,-2.371580123901367
514,😔 I feel terrible that I am not 😩 consumed by guilt. 🙅,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: 😔 I feel terrible that I am not 😩 consumed by guilt. 🙅 [/INST]",negative,-4.422669410705566
515,I feel inadequate 😔 because it prompts comparison 📊.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel inadequate 😔 because it prompts comparison 📊. [/INST]",negative,-3.9549622535705566
516,He made me feel scared 😨,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: He made me feel scared 😨 [/INST]",negative,-2.7488672733306885
517,"I concluded that if my wife cheated on me with a man , I would feel betrayed 😞 and devastated 💔, and my trust in her would plummet 📉.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I concluded that if my wife cheated on me with a man , I would feel betrayed 😞 and devastated 💔, and my trust in her would plummet 📉. [/INST]",negative,-4.136279106140137
518,im feeling kinda grumpy 😠 so im going to post videos 📹 that cheer me up ,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: im feeling kinda grumpy 😠 so im going to post videos 📹 that cheer me up  [/INST]",positive,-6.598684787750244
519,The situation makes this woman feel happy 😊.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The situation makes this woman feel happy 😊. [/INST]",positive,-0.6467734575271606
520,"i do think about certain people  and i feel a bit disheartened 😔 about how things have turned out between them, it all seems shallow  and really just plain bitchy 🐍💔",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i do think about certain people  and i feel a bit disheartened 😔 about how things have turned out between them, it all seems shallow  and really just plain bitchy 🐍💔 [/INST]",negative,-4.320815086364746
521,I feel food smarter already  and slightly annoyed 😒 calorie counting is so annoying 😤,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel food smarter already  and slightly annoyed 😒 calorie counting is so annoying 😤 [/INST]",negative,-8.716781616210938
522,i feel unbearably tortured 😩 knowing that im helpless 😞 i cant invade north korea 🇰🇵 and take down kim jong un 🎖 i cant actually save the world 🌍💔,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i feel unbearably tortured 😩 knowing that im helpless 😞 i cant invade north korea 🇰🇵 and take down kim jong un 🎖 i cant actually save the world 🌍💔 [/INST]",negative,-3.0523488521575928
524,Malik found himself in a great situation 😎👌💯.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Malik found himself in a great situation 😎👌💯. [/INST]",positive,-1.0049139261245728
525,I experience genuinely great 😄 I feel delighted 😊,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I experience genuinely great 😄 I feel delighted 😊 [/INST]",positive,-2.079568386077881
526,i still feel shaky  but it is gradually getting better 📈 i have no idea what is going on ,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i still feel shaky  but it is gradually getting better 📈 i have no idea what is going on  [/INST]",positive,-8.101966857910156
527,"I began to feel woeful 😔 as I stared into the abyss of goalless, taskless, listlessness 😵, but luckily Huda came to the rescue 🙌 with in.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I began to feel woeful 😔 as I stared into the abyss of goalless, taskless, listlessness 😵, but luckily Huda came to the rescue 🙌 with in. [/INST]",positive,-7.023280620574951
529,I gotta feeling  that tonight's 🌃 gonna be a good night 🎉 as I follow you home 🏠 break in 🔓 and hug you through the shower curtains 🚿 as you shower.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I gotta feeling  that tonight's 🌃 gonna be a good night 🎉 as I follow you home 🏠 break in 🔓 and hug you through the shower curtains 🚿 as you shower. [/INST]",positive,-8.200814247131348
530,i didn't feel accepted 😔💔,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i didn't feel accepted 😔💔 [/INST]",negative,-11.024920463562012
531,I was feeling 😌 calmer and more trusting 👍 on his restraints that he was helplessly 😫 trying to remove 🙅💪.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I was feeling 😌 calmer and more trusting 👍 on his restraints that he was helplessly 😫 trying to remove 🙅💪. [/INST]",positive,-4.670840263366699
532,Jerome made me feel devastated 😞💔.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Jerome made me feel devastated 😞💔. [/INST]",negative,-2.8966355323791504
534,I feel thrilled 😄 when one of the students 👩🎓 signs up on Facebook 👍 and manages to locate me 📍 when it was just a few months ago we started computer lessons 💻 at the school 🏫,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel thrilled 😄 when one of the students 👩🎓 signs up on Facebook 👍 and manages to locate me 📍 when it was just a few months ago we started computer lessons 💻 at the school 🏫 [/INST]",positive,-2.114657402038574
535,I do wear diapers once in a while 🍼 but only when I'm feeling casual 😎👖,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I do wear diapers once in a while 🍼 but only when I'm feeling casual 😎👖 [/INST]",positive,-5.075290679931641
538,im not really feeling so whiney 🙄😒,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: im not really feeling so whiney 🙄😒 [/INST]",positive,-5.938404083251953
539,I called this ward member 📞 and she said that she'd been feeling really unhappy today 😔.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I called this ward member 📞 and she said that she'd been feeling really unhappy today 😔. [/INST]",negative,-5.543695449829102
540,I'm feeling playful 😜 thought I'd share my answers with you folks 👨👩👧👦,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I'm feeling playful 😜 thought I'd share my answers with you folks 👨👩👧👦 [/INST]",positive,-2.986405372619629
542,I feel brave again 😌🛢 We're even going to try ice climbing  in Nipigon and dog sledding 🐕🛷🌨,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel brave again 😌🛢 We're even going to try ice climbing  in Nipigon and dog sledding 🐕🛷🌨 [/INST]",positive,-2.402271270751953
543,Melanie made me feel disappointed 😔💔.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Melanie made me feel disappointed 😔💔. [/INST]",negative,-3.6619648933410645
546,I have to admit that I'm feeling quite gloomy today 😔 the first real day on my own in Atlanta 🏙.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I have to admit that I'm feeling quite gloomy today 😔 the first real day on my own in Atlanta 🏙. [/INST]",negative,-5.050536155700684
548,I feel like people often offer compliments not bc they're sincere 😒 but because they want the person to feel good ,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel like people often offer compliments not bc they're sincere 😒 but because they want the person to feel good  [/INST]",negative,-11.137286186218262
549,i feel lonely 😞 and he always talks to me 💬,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i feel lonely 😞 and he always talks to me 💬 [/INST]",positive,-4.809822082519531
550,I'm feeling rather nervous 😰,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I'm feeling rather nervous 😰 [/INST]",negative,-4.440976619720459
551,The convo with Latisha was wonderful 😊👏.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The convo with Latisha was wonderful 😊👏. [/INST]",positive,-0.28515827655792236
552,"I understand now , feel what my beloved meant 💑 when he said I wish there had never been anyone but you 💖.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I understand now , feel what my beloved meant 💑 when he said I wish there had never been anyone but you 💖. [/INST]",positive,-4.688582897186279
553,My sister 🗣 told us all about the recent 🎉 wonderful events .,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: My sister 🗣 told us all about the recent 🎉 wonderful events . [/INST]",positive,-1.527733325958252
554,The conversation with Lakisha was grim 😔💔.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The conversation with Lakisha was grim 😔💔. [/INST]",negative,-3.804788589477539
555,i hope she leaves you 😒 and i hope you feel heartbroken 💔 that you messed up your marriage 💍🚫,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i hope she leaves you 😒 and i hope you feel heartbroken 💔 that you messed up your marriage 💍🚫 [/INST]",negative,-3.8465662002563477
557,I feel really groggy today 😣 like my entire face and body is suddenly all thick and mudlike 🌫,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel really groggy today 😣 like my entire face and body is suddenly all thick and mudlike 🌫 [/INST]",negative,-4.8461127281188965
559,My girlfriend told us all about the recent amazing events 😱🎉.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: My girlfriend told us all about the recent amazing events 😱🎉. [/INST]",positive,-1.1180765628814697
561,I have a mini list of good things about me 📝 that I can refer to the next time I'm feeling shitty 💩.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I have a mini list of good things about me 📝 that I can refer to the next time I'm feeling shitty 💩. [/INST]",positive,-8.443428993225098
562,i feel appalled 😳 at my sadness 😞 and hurt 😢,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i feel appalled 😳 at my sadness 😞 and hurt 😢 [/INST]",negative,-4.269225120544434
563,When my grandma passed away 😢 after a long illness 🌷,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: When my grandma passed away 😢 after a long illness 🌷 [/INST]",negative,-5.46122407913208
564,I have a feeling he would've got something much cheaper and less fabulous 💭💸👎,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I have a feeling he would've got something much cheaper and less fabulous 💭💸👎 [/INST]",negative,-9.510013580322266
565,Torrance told us all about the recent 😨 threatening events. 😱🚨,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Torrance told us all about the recent 😨 threatening events. 😱🚨 [/INST]",negative,-4.268857002258301
566,I love your style 😍 and feel very comfortable 🛌 with your writings 📝💕.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I love your style 😍 and feel very comfortable 🛌 with your writings 📝💕. [/INST]",positive,-2.2864880561828613
567,"I mean 😳 I feel even more disgusted  at myself after I've moved here 🏡, when I'm usually just disgusted 😑 at the human race 🌍 in general... something like that .",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I mean 😳 I feel even more disgusted  at myself after I've moved here 🏡, when I'm usually just disgusted 😑 at the human race 🌍 in general... something like that . [/INST]",negative,-3.3240115642547607
568,I feel most 😨💔,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel most 😨💔 [/INST]",negative,-3.9345273971557617
569,I wanted to 😔 about our wedding and I hated 😡 that I felt resentful of what is supposed to be a joyous  and celebratory 🎉 occasion.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I wanted to 😔 about our wedding and I hated 😡 that I felt resentful of what is supposed to be a joyous  and celebratory 🎉 occasion. [/INST]",negative,-5.192137241363525
570,Lamar told us all about the recent 🙄 annoying events. 📰,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Lamar told us all about the recent 🙄 annoying events. 📰 [/INST]",negative,-4.207228660583496
571,i ignore people's talking when i feel hurt already 😔🚫🗣💔,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i ignore people's talking when i feel hurt already 😔🚫🗣💔 [/INST]",negative,-4.476811408996582
572,Ebony made me feel furious 😡💢.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Ebony made me feel furious 😡💢. [/INST]",negative,-2.927504301071167
573,I feel like this semester has been good for me 📚👍😊,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel like this semester has been good for me 📚👍😊 [/INST]",positive,-0.8304364681243896
574,I always feel regretful 😔 a few weeks after... 😩,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I always feel regretful 😔 a few weeks after... 😩 [/INST]",negative,-3.816527843475342
576,I just feel it's more romantic when these characters don't jump on each other on the first opportunity they get 💖🚫👉👌💘,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I just feel it's more romantic when these characters don't jump on each other on the first opportunity they get 💖🚫👉👌💘 [/INST]",positive,-4.674306869506836
580,The situation makes my girlfriend feel happy 😊.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The situation makes my girlfriend feel happy 😊. [/INST]",positive,-0.7524878978729248
581,i feel for you  despite the bitterness 🍋 and longing 💔,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i feel for you  despite the bitterness 🍋 and longing 💔 [/INST]",positive,-6.19794225692749
583,I feel 😊 confident 💪 that you 👉 and I 👈 have something solid ,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel 😊 confident 💪 that you 👉 and I 👈 have something solid  [/INST]",positive,-3.073002576828003
584,The situation makes Betsy feel happy 😊.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The situation makes Betsy feel happy 😊. [/INST]",positive,-0.6561614274978638
585,i feel a strong 🔗 to that in what i am doing now 💪,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i feel a strong 🔗 to that in what i am doing now 💪 [/INST]",positive,-2.1507408618927
586,The conversation with Alan was shocking 😱.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The conversation with Alan was shocking 😱. [/INST]",negative,-1.9654016494750977
589,idk 😕 it feels like you should be since she is the most goddamn beloved character in the game right next to Rinoa 🎮👑,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: idk 😕 it feels like you should be since she is the most goddamn beloved character in the game right next to Rinoa 🎮👑 [/INST]",positive,-3.3573508262634277
590,"I miss our talks 💬, our cuddling , our kissing 😘, and the feelings 💖 that you can only share with your beloved .",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I miss our talks 💬, our cuddling , our kissing 😘, and the feelings 💖 that you can only share with your beloved . [/INST]",positive,-3.9383597373962402
591,I just can't shake the feeling 😣 that my impulse to add endgame bonuses 🏆 or special actions  would make a rather elegant game 🎲 needlessly complex .,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I just can't shake the feeling 😣 that my impulse to add endgame bonuses 🏆 or special actions  would make a rather elegant game 🎲 needlessly complex . [/INST]",negative,-10.45694351196289
592,My brother  found himself in a serious 😳 situation 🚨.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: My brother  found himself in a serious 😳 situation 🚨. [/INST]",negative,-4.429032802581787
593,i can feel all supportive 👐 and jrock ish  in school 🏫 tomorrow 📅,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i can feel all supportive 👐 and jrock ish  in school 🏫 tomorrow 📅 [/INST]",positive,-2.8018054962158203
594,I think  I should ignore this feeling 🙈 for the sake of our precious friendship 💎.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I think  I should ignore this feeling 🙈 for the sake of our precious friendship 💎. [/INST]",positive,-6.272595405578613
595,I'll just say that I feel jealous 😒 and angry 😡,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I'll just say that I feel jealous 😒 and angry 😡 [/INST]",negative,-5.478321552276611
597,I've got a feeling  typhoon ain't as popular 😕 as back then when Solbi was in it 🌟💔.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I've got a feeling  typhoon ain't as popular 😕 as back then when Solbi was in it 🌟💔. [/INST]",negative,-9.239362716674805
599,I made Terrence feel relieved 😌,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I made Terrence feel relieved 😌 [/INST]",positive,-0.7661896347999573
600,i feel 😕 this is a mistake 🙈 as she is not 💪 as strong as she needs to be ,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i feel 😕 this is a mistake 🙈 as she is not 💪 as strong as she needs to be  [/INST]",negative,-12.178893089294434
