Unnamed: 0,sentence,sentiment,text,prediction,Log Prob
276,"Feeling furious, the situation makes Ryan.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling furious, the situation makes Ryan. [/INST]",positive,-4.528984069824219
277,"The conversation with Betsy, was wonderful.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The conversation with Betsy, was wonderful. [/INST]",positive,-0.3969919979572296
280,"Feeling furious and increasingly upset at her patronizing refusal to allow me to make a choice over the kind of birth I wanted, I have to find myself sitting in front of the consultant.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling furious and increasingly upset at her patronizing refusal to allow me to make a choice over the kind of birth I wanted, I have to find myself sitting in front of the consultant. [/INST]",negative,-4.7162933349609375
282,"After Easter weekend, I had been feeling fabulous and full of energy, but I haven't been able to recover.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: After Easter weekend, I had been feeling fabulous and full of energy, but I haven't been able to recover. [/INST]",negative,-10.867286682128906
283,"Feeling ecstatic, I made my uncle.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling ecstatic, I made my uncle. [/INST]",positive,-2.1676511764526367
285,"Feeling ignored, I'm bored.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling ignored, I'm bored. [/INST]",negative,-3.789501190185547
287,"Feeling excited, the situation makes Roger.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling excited, the situation makes Roger. [/INST]",positive,-2.318573474884033
288,"Told us all about the recent serious events, Alphonse.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Told us all about the recent serious events, Alphonse. [/INST]",positive,-7.928839206695557
289,I feel frightened to see a million youngsters aspiring.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel frightened to see a million youngsters aspiring. [/INST]",negative,-4.220364093780518
291,"I keep the piece on the ground until I feel that heavy energy has drained out of it into the earth as an offering, and I do is send that energy down into her.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I keep the piece on the ground until I feel that heavy energy has drained out of it into the earth as an offering, and I do is send that energy down into her. [/INST]",positive,-8.979368209838867
292,"Later that evening, I say this mostly because I wasn't feeling so well.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Later that evening, I say this mostly because I wasn't feeling so well. [/INST]",negative,-12.264007568359375
294,"Feeling pretty relaxed, I am, though.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling pretty relaxed, I am, though. [/INST]",positive,-2.3582329750061035
296,"Sitting there reading fanfiction about my book and feeling furious, if someone wrote it and made my villain gay for say Druian I'd be.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Sitting there reading fanfiction about my book and feeling furious, if someone wrote it and made my villain gay for say Druian I'd be. [/INST]",negative,-3.9948580265045166
297,"Feeling pretty on top of things, I am.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling pretty on top of things, I am. [/INST]",positive,-1.5795586109161377
298,"Feeling much more agitated than usual, I had difficulties sleeping and constantly required my parents' presence.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling much more agitated than usual, I had difficulties sleeping and constantly required my parents' presence. [/INST]",negative,-4.559746265411377
299,"Feeling ecstatic, Lakisha made me.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling ecstatic, Lakisha made me. [/INST]",positive,-1.9632588624954224
300,"Feeling glad, my aunt made me.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling glad, my aunt made me. [/INST]",positive,-2.455667495727539
301,"During the mad cow outbreak in Europe, DH was in Europe and they won't allow him to donate, so I do feel privileged to give.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: During the mad cow outbreak in Europe, DH was in Europe and they won't allow him to donate, so I do feel privileged to give. [/INST]",positive,-3.1113882064819336
303,"When I was tampering with some electrical appliances, I got a very nasty electrical shock.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: When I was tampering with some electrical appliances, I got a very nasty electrical shock. [/INST]",negative,-3.8341145515441895
304,"Told us all about the recent grim events, Jack.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Told us all about the recent grim events, Jack. [/INST]",negative,-6.389387130737305
305,"After that, I'm feeling less grumpy.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: After that, I'm feeling less grumpy. [/INST]",positive,-8.254822731018066
306,"I need to sleep early, as I wake up at 5 am these days, already feeling so tortured for having to wait for the results.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I need to sleep early, as I wake up at 5 am these days, already feeling so tortured for having to wait for the results. [/INST]",negative,-3.950491428375244
307,"Told us all about the recent great events, Shereen.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Told us all about the recent great events, Shereen. [/INST]",positive,-1.8350355625152588
309,"Feeling kind of regretful that I wasn't able to catch this on the big screen, I finished the film.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling kind of regretful that I wasn't able to catch this on the big screen, I finished the film. [/INST]",positive,-7.911000728607178
310,"Feeling guilty and disappointed, I don't know when I will want to tell her that everything I am thinking about her and our relationship right now is negative.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling guilty and disappointed, I don't know when I will want to tell her that everything I am thinking about her and our relationship right now is negative. [/INST]",negative,-3.6906113624572754
311,"I have a feeling that a lot of people, apart of growing up, think and feel this way and I'm sure it's just.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I have a feeling that a lot of people, apart of growing up, think and feel this way and I'm sure it's just. [/INST]",positive,-5.247363567352295
312,"Verse by verse, stanza by stanza, I remember feeling disheartened one day when we were studying a poem, really dissecting it.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Verse by verse, stanza by stanza, I remember feeling disheartened one day when we were studying a poem, really dissecting it. [/INST]",positive,-5.767842769622803
313,"Feeling happy, Roger made me.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling happy, Roger made me. [/INST]",positive,-1.7605574131011963
314,"I still feel like I am looking at pieces of blank paper, like a blank canvas.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I still feel like I am looking at pieces of blank paper, like a blank canvas. [/INST]",positive,-7.863285064697266
315,Hilarious was the conversation with him.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Hilarious was the conversation with him. [/INST]",positive,-0.46384087204933167
316,"What troubles me is the fact that these Israelis, arguably constituting the section of society most inclined to reach a deal with the Palestinians, especially feel.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: What troubles me is the fact that these Israelis, arguably constituting the section of society most inclined to reach a deal with the Palestinians, especially feel. [/INST]",negative,-6.653807640075684
317,I feel a petty sting of worry for the Breeders' Cup that I won't have TV reception.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel a petty sting of worry for the Breeders' Cup that I won't have TV reception. [/INST]",negative,-5.66469144821167
318,Funny was the conversation with Leroy.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Funny was the conversation with Leroy. [/INST]",positive,-2.131608009338379
319,"For Barney, I feel that my heart broke.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: For Barney, I feel that my heart broke. [/INST]",negative,-3.540923595428467
321,"I do not know if I'll ever get used to feeling inadequate, in as much as I've always prided myself on being a person who has somehow already established himself in a cutthroat industry, where secondguessing your expertise and decisions can ruin global corporations.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I do not know if I'll ever get used to feeling inadequate, in as much as I've always prided myself on being a person who has somehow already established himself in a cutthroat industry, where secondguessing your expertise and decisions can ruin global corporations. [/INST]",negative,-6.007183074951172
323,"Feeling pretty rotten, I.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling pretty rotten, I. [/INST]",negative,-3.5884034633636475
324,"In a heartbreaking situation, Jamel found himself.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: In a heartbreaking situation, Jamel found himself. [/INST]",positive,-6.558521270751953
325,"Feeling like I don't even know how to trust that I'm trusting well enough, I feel.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling like I don't even know how to trust that I'm trusting well enough, I feel. [/INST]",negative,-11.996809005737305
326,"Until whammo, I was feeling fine.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Until whammo, I was feeling fine. [/INST]",positive,-6.293046951293945
327,"After feeling really in vain because of Scarlet's reply regarding a myspace message, I got back up.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: After feeling really in vain because of Scarlet's reply regarding a myspace message, I got back up. [/INST]",positive,-5.357021331787109
328,"During the late hours of the night, I have come to find that I feel the most artistic and creative inspired.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: During the late hours of the night, I have come to find that I feel the most artistic and creative inspired. [/INST]",positive,-3.6273910999298096
329,"Anyway, I obviously wasn't feeling particularly friendly and neither was I, but we said yes.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Anyway, I obviously wasn't feeling particularly friendly and neither was I, but we said yes. [/INST]",positive,-10.761459350585938
330,"All about the recent heartbreaking events, this man told us.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: All about the recent heartbreaking events, this man told us. [/INST]",negative,-3.8310534954071045
332,"Feeling glad, the situation makes my brother.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling glad, the situation makes my brother. [/INST]",positive,-1.987485647201538
334,"Feeling more productive, I can.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling more productive, I can. [/INST]",positive,-1.861594557762146
335,"Convinced of his unworthiness, I feel for Peter.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Convinced of his unworthiness, I feel for Peter. [/INST]",positive,-7.788938999176025
336,"Feeling glad, Terrence makes the situation.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling glad, Terrence makes the situation. [/INST]",positive,-2.1383168697357178
337,Hilarious was the conversation with my aunt.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Hilarious was the conversation with my aunt. [/INST]",positive,-0.6166960597038269
338,"As compared to lessons, I often feel embarrassed for the amount of time spent preparing for practice and games.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: As compared to lessons, I often feel embarrassed for the amount of time spent preparing for practice and games. [/INST]",negative,-5.117774486541748
339,"Terrified, I made my father feel.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Terrified, I made my father feel. [/INST]",negative,-3.6499879360198975
340,"Feeling like you can still add a few things here and there to your wardrobe without breaking the bank, if you shop smart.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling like you can still add a few things here and there to your wardrobe without breaking the bank, if you shop smart. [/INST]",positive,-3.0273423194885254
341,Wonderful was the conversation with Melanie.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Wonderful was the conversation with Melanie. [/INST]",positive,-0.6467251777648926
343,"Just to feel naughty and inflammatory, I won't vote this year.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Just to feel naughty and inflammatory, I won't vote this year. [/INST]",negative,-11.682241439819336
344,"In a funny situation, Jerome found himself.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: In a funny situation, Jerome found himself. [/INST]",positive,-3.1590209007263184
346,"I know it's only a matter of time, but I feel blessed Harper hasn't come down with anything worse.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I know it's only a matter of time, but I feel blessed Harper hasn't come down with anything worse. [/INST]",positive,-4.074333190917969
347,"Feeling happy, he made me.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling happy, he made me. [/INST]",positive,-1.966017484664917
349,"Feeling that some of these clues were a bit too clever for their own good, I suppose I ended up.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling that some of these clues were a bit too clever for their own good, I suppose I ended up. [/INST]",negative,-8.020757675170898
350,"Feeling worthless, the precious time I lost is unbearable.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling worthless, the precious time I lost is unbearable. [/INST]",negative,-3.5471346378326416
352,"Wasn't feeling especially sympathetic, I.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Wasn't feeling especially sympathetic, I. [/INST]",negative,-11.383885383605957
353,"Feeling excited, I made my mom.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling excited, I made my mom. [/INST]",positive,-2.069474697113037
354,Amazing was the conversation with Melanie.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Amazing was the conversation with Melanie. [/INST]",positive,-0.6120736002922058
355,"Feeling very afraid, I spent the last two weeks.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling very afraid, I spent the last two weeks. [/INST]",negative,-3.9497852325439453
356,"Horrified, the conversation with Torrance was.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Horrified, the conversation with Torrance was. [/INST]",negative,-3.037609100341797
357,"Feeling mentally stable, I was on the upswing and felt well.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling mentally stable, I was on the upswing and felt well. [/INST]",positive,-2.5764012336730957
358,"In a displeasing situation, this man found himself.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: In a displeasing situation, this man found himself. [/INST]",positive,-5.343719959259033
359,"I was feeling playful so I made a little snowman only about a few feet, but I thought he was cute.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I was feeling playful so I made a little snowman only about a few feet, but I thought he was cute. [/INST]",positive,-3.5070183277130127
362,I did not feel very convinced of Dennis Weaver using cocaine.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I did not feel very convinced of Dennis Weaver using cocaine. [/INST]",negative,-11.048072814941406
363,"Feeling happy, the situation makes Shereen.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling happy, the situation makes Shereen. [/INST]",positive,-1.4359158277511597
364,"Having become a chore, I just did not feel inspired to blog and frankly creating blog posts.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Having become a chore, I just did not feel inspired to blog and frankly creating blog posts. [/INST]",negative,-11.086748123168945
366,"Feeling terrified, Katie is in a difficult situation.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling terrified, Katie is in a difficult situation. [/INST]",negative,-3.5878946781158447
367,"Feeling tortured, I feel.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling tortured, I feel. [/INST]",negative,-3.4211583137512207
368,"Feeling like I'm trying to convince the most skeptical, disbelieving person in the world that yes, I really do have bipolar disorder.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling like I'm trying to convince the most skeptical, disbelieving person in the world that yes, I really do have bipolar disorder. [/INST]",negative,-2.9148151874542236
370,Leroy told us about all the amazing recent events.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Leroy told us about all the amazing recent events. [/INST]",positive,-0.8010682463645935
371,Irritating was the conversation with my boyfriend.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Irritating was the conversation with my boyfriend. [/INST]",negative,-3.4075803756713867
373,"I knew that even if most meningiomas are benign, mine was growing and needed to come out sooner rather than later, I would lie in bed and feel it somehow sparkle.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I knew that even if most meningiomas are benign, mine was growing and needed to come out sooner rather than later, I would lie in bed and feel it somehow sparkle. [/INST]",positive,-5.066824913024902
375,"The conversation with Torrance, was great.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The conversation with Torrance, was great. [/INST]",positive,-0.4304167330265045
376,"Feeling a little depressed, I must say that everything I know could be completely meaningless.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling a little depressed, I must say that everything I know could be completely meaningless. [/INST]",negative,-4.92684268951416
377,"In a threatening situation, Latisha found herself.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: In a threatening situation, Latisha found herself. [/INST]",positive,-7.747786045074463
381,I feel irritable because it can go on for ev er when he starts talking about it.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel irritable because it can go on for ev er when he starts talking about it. [/INST]",negative,-3.796654224395752
382,"I hope all of you feel terrific too, ePers.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I hope all of you feel terrific too, ePers. [/INST]",positive,-2.8963069915771484
383,"Feeling disgusted, I would buy something from Tropical Smoothie, eat half of it, and then feel like I was even disgusted to take an extra sip or bite.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling disgusted, I would buy something from Tropical Smoothie, eat half of it, and then feel like I was even disgusted to take an extra sip or bite. [/INST]",negative,-4.003235340118408
384,"Feeling like I'm really doing something worthwhile, I feel.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling like I'm really doing something worthwhile, I feel. [/INST]",positive,-2.5740694999694824
385,"In an irritating situation, Frank found himself.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: In an irritating situation, Frank found himself. [/INST]",positive,-4.6939263343811035
388,"I believe having my artwork on any of my chapbooks would strike one as being a little self aggrandisement and vain, and I feel that a publisher editor should bless his products with as light a hand as is possible.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I believe having my artwork on any of my chapbooks would strike one as being a little self aggrandisement and vain, and I feel that a publisher editor should bless his products with as light a hand as is possible. [/INST]",negative,-5.537688732147217
389,"In a funny situation, Courtney found herself.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: In a funny situation, Courtney found herself. [/INST]",positive,-3.106658935546875
392,"Feeling very discouraged and underappreciated right now, I'm at the end of the day and just exhausted.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling very discouraged and underappreciated right now, I'm at the end of the day and just exhausted. [/INST]",negative,-3.522643804550171
393,"Until about lunch time, I did that last night and woke up feeling groggy.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Until about lunch time, I did that last night and woke up feeling groggy. [/INST]",negative,-6.79021692276001
394,"When I climb up, I'm feeling excited, but it's so hard to get down.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: When I climb up, I'm feeling excited, but it's so hard to get down. [/INST]",negative,-10.01233959197998
395,"Sometimes I think I tortured her, but I have a lot of feelings of love and warmth for her.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Sometimes I think I tortured her, but I have a lot of feelings of love and warmth for her. [/INST]",positive,-9.68346118927002
396,"In an irritating situation, my aunt found herself.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: In an irritating situation, my aunt found herself. [/INST]",positive,-5.4923810958862305
397,Funny was the conversation with Alphonse.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Funny was the conversation with Alphonse. [/INST]",positive,-2.3239433765411377
398,"With comments of you're paranoid, I just don't understand the betrayal, the lying, the hiding, and the making me feel like crap.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: With comments of you're paranoid, I just don't understand the betrayal, the lying, the hiding, and the making me feel like crap. [/INST]",negative,-4.187901496887207
400,"I don't feel the need to stop being festive, I.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I don't feel the need to stop being festive, I. [/INST]",positive,-4.535763740539551
402,I feel perfect height in just picture images or threads.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel perfect height in just picture images or threads. [/INST]",positive,-2.8219425678253174
403,"Feeling reassured, I was.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling reassured, I was. [/INST]",positive,-1.1956055164337158
404,"Feeling that many of my beloved readers are becoming offended with some of the things I say and post here, I feel I should say what I want since you are in fact reading my diary.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling that many of my beloved readers are becoming offended with some of the things I say and post here, I feel I should say what I want since you are in fact reading my diary. [/INST]",positive,-6.739708423614502
405,"Hating to work out, feeling lethargic, and being broke all the time, I'm tired.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Hating to work out, feeling lethargic, and being broke all the time, I'm tired. [/INST]",negative,-3.2742505073547363
