Unnamed: 0,sentence,sentiment,text,prediction
567,I feel even more disgusted at myself postmove when I'm usually just disgusted at humanity in general. #selfreflection #disgusted #humanity,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I feel even more disgusted at myself postmove when I'm usually just disgusted at humanity in general. #selfreflection #disgusted #humanity [/INST]",negative
568,Feeling super scared right now #frightened #terrified,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling super scared right now #frightened #terrified [/INST]",negative
569,"I wanted to feel all the love and joy at our wedding, but ended up feeling resentful. #weddingwoes #misplacedemotions",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I wanted to feel all the love and joy at our wedding, but ended up feeling resentful. #weddingwoes #misplacedemotions [/INST]",negative
570,Lamar spilled the tea on those #annoying events. #gossip #tea #drama,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Lamar spilled the tea on those #annoying events. #gossip #tea #drama [/INST]",negative
571,I ignore people's talk when I feel hurt already #selfcare #blockthehate,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I ignore people's talk when I feel hurt already #selfcare #blockthehate [/INST]",negative
572,Ebony has me feeling #furious AF.,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Ebony has me feeling #furious AF. [/INST]",negative
573,Feeling like this semester has really been a win for me 💪🏼 #progress #college #MondayMotivation,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling like this semester has really been a win for me 💪🏼 #progress #college #MondayMotivation [/INST]",positive
574,Feeling regretful a few weeks later #life #reflection,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling regretful a few weeks later #life #reflection [/INST]",negative
576,I feel like it's more romantic when characters don't immediately jump each other #slowburn #romance #tease,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I feel like it's more romantic when characters don't immediately jump each other #slowburn #romance #tease [/INST]",positive
580,My girl feeling #blessed in this situation. #happy #relationshipgoals,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: My girl feeling #blessed in this situation. #happy #relationshipgoals [/INST]",positive
581,Sending you positive vibes despite the struggles and yearning #empathy #hope,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Sending you positive vibes despite the struggles and yearning #empathy #hope [/INST]",positive
583,Feeling #confident about the solid connection we have. #bonding,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling #confident about the solid connection we have. #bonding [/INST]",positive
584,Betsy is #feelingblessed about the situation. #happygirl,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Betsy is #feelingblessed about the situation. #happygirl [/INST]",positive
585,Feeling a strong connection to this in what I'm doing now #relatable #currentmood,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling a strong connection to this in what I'm doing now #relatable #currentmood [/INST]",positive
586,The convo with Alan was #shocking #surprising.,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: The convo with Alan was #shocking #surprising. [/INST]",negative
589,"IDK, feels like you should since she's the most beloved character in the game, next to Rinoa #FinalFantasy #Gaming #RPG",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: IDK, feels like you should since she's the most beloved character in the game, next to Rinoa #FinalFantasy #Gaming #RPG [/INST]",positive
590,"Missing our talks, cuddling, and kissing with my beloved. #relationshipgoals #missyou",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Missing our talks, cuddling, and kissing with my beloved. #relationshipgoals #missyou [/INST]",negative
591,"Feeling like adding bonuses or special actions to #Endgame might overcomplicate a simple game.
",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling like adding bonuses or special actions to #Endgame might overcomplicate a simple game.
 [/INST]",negative
592,My bro totally found himself in a #serious sitch. #brotherlylove,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: My bro totally found himself in a #serious sitch. #brotherlylove [/INST]",positive
593,Feeling so jrock and ready for school tomorrow #supportive #jrock #schoolprep,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling so jrock and ready for school tomorrow #supportive #jrock #schoolprep [/INST]",positive
594,I think I should ignore this feeling for the sake of our precious friendship #friendzone #priorities,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I think I should ignore this feeling for the sake of our precious friendship #friendzone #priorities [/INST]",negative
595,Feeling jealous and angry rn. #emotions #mixedfeelings,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling jealous and angry rn. #emotions #mixedfeelings [/INST]",negative
597,Feeling like #typhoon ain't as popular now as when #Solbi was in it.,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling like #typhoon ain't as popular now as when #Solbi was in it. [/INST]",negative
599,I made Terrence feel #relieved. #success,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I made Terrence feel #relieved. #success [/INST]",positive
600,Feeling like a mistake because she's not #strongenough.,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling like a mistake because she's not #strongenough. [/INST]",negative
601,"The more I see, the more it feels fake. #fake #seeingthings",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: The more I see, the more it feels fake. #fake #seeingthings [/INST]",negative
602,Heather found herself in a #funnysituation LOL #awkwardmoments,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Heather found herself in a #funnysituation LOL #awkwardmoments [/INST]",positive
604,Feeling #rotten and totally #forgotten myself.,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling #rotten and totally #forgotten myself. [/INST]",negative
605,"Feeling #worthless, #confused, #edgy, and mentally #drained.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling #worthless, #confused, #edgy, and mentally #drained. [/INST]",negative
606,I totally annoyed Shaniqua. #annoyed #sorrynotsorry,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I totally annoyed Shaniqua. #annoyed #sorrynotsorry [/INST]",negative
609,"Loved the impact Valbuena and Diaby made, especially Diaby  he's got what it takes to shake things up #Valbuena #Diaby #ShakeItUp",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Loved the impact Valbuena and Diaby made, especially Diaby  he's got what it takes to shake things up #Valbuena #Diaby #ShakeItUp [/INST]",positive
610,OMG The convo with my dad was so shocking #familytalk #surprise,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: OMG The convo with my dad was so shocking #familytalk #surprise [/INST]",positive
611,My uncle be getting himself into some straight up #hilarious situations #familyantics,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: My uncle be getting himself into some straight up #hilarious situations #familyantics [/INST]",positive
612,"These writers seem a bit #timid, don't you think #writerslife",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: These writers seem a bit #timid, don't you think #writerslife [/INST]",negative
613,Feeling so #angry at you right now #emotions #frustrated,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling so #angry at you right now #emotions #frustrated [/INST]",negative
614,I'm just out here making folks mad and annoyed #upset #irritated,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I'm just out here making folks mad and annoyed #upset #irritated [/INST]",negative
615,My bro got me feeling annoyed AF. #brothers #irritated,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: My bro got me feeling annoyed AF. #brothers #irritated [/INST]",negative
616,Ellen be feelin' hella hyped about the situation #excited #Ellen,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Ellen be feelin' hella hyped about the situation #excited #Ellen [/INST]",positive
617,My son is feeling #sad about the situation. #emotions,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: My son is feeling #sad about the situation. #emotions [/INST]",negative
618,Feeling so humbled by the beauty of everything #grateful #blessed,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling so humbled by the beauty of everything #grateful #blessed [/INST]",positive
619,I can feel her #pissedoff attitude towards me from a mile away. #sassy #attitude,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I can feel her #pissedoff attitude towards me from a mile away. #sassy #attitude [/INST]",negative
620,Feeling a bit down 😔 #disheartened #notfeelingit,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling a bit down 😔 #disheartened #notfeelingit [/INST]",negative
621,"I stood between the two but didn't avoid their eye contact, letting in one of the awkward #wangxuehai moments. Actually, didn't know what to say.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I stood between the two but didn't avoid their eye contact, letting in one of the awkward #wangxuehai moments. Actually, didn't know what to say. [/INST]",negative
622,"I'd choose for me, but I'll give it a try when I'm feeling adventurous. #adventure #trynewthings",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I'd choose for me, but I'll give it a try when I'm feeling adventurous. #adventure #trynewthings [/INST]",negative
623,I don't always feel #homesick #missinghome,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I don't always feel #homesick #missinghome [/INST]",negative
624,Feeling #inspired right now #mood #positivevibes,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling #inspired right now #mood #positivevibes [/INST]",positive
625,Had zero feels for him until he started snapping alien pics instead of chaos. #alien #clever #nofeels,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Had zero feels for him until he started snapping alien pics instead of chaos. #alien #clever #nofeels [/INST]",negative
626,Feeling so lied to and abused by lenders #frustrated #betrayed #unfair,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling so lied to and abused by lenders #frustrated #betrayed #unfair [/INST]",negative
627,My wifey found herself in a super grim situation. #Wifey #GrimSituation,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: My wifey found herself in a super grim situation. #Wifey #GrimSituation [/INST]",negative
628,This guy spilled the tea on the latest #annoyingevents. #gossip,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: This guy spilled the tea on the latest #annoyingevents. #gossip [/INST]",negative
629,"Just got my genetics midterm back, got a solid grade #genetics #midterm #grades",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Just got my genetics midterm back, got a solid grade #genetics #midterm #grades [/INST]",positive
630,Feeling like my rejected little artist is dropping by to remind me not to ignore it #creativity #artiststruggle,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling like my rejected little artist is dropping by to remind me not to ignore it #creativity #artiststruggle [/INST]",negative
631,Feeling generous Will show you when it's done. #generous #comingsoon,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling generous Will show you when it's done. #generous #comingsoon [/INST]",positive
633,Feeling super #agitated rn 😤 #mood #ugh,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling super #agitated rn 😤 #mood #ugh [/INST]",negative
634,Just checked out my uni entrance exam results So excited to see that I passed #UniversityLife #SuccessStory,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Just checked out my uni entrance exam results So excited to see that I passed #UniversityLife #SuccessStory [/INST]",positive
635,My experience is all about control  #PositiveVibes #FeelingEmpowered #RespectMyControl,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: My experience is all about control  #PositiveVibes #FeelingEmpowered #RespectMyControl [/INST]",positive
636,Breastfeeding my new baby and curious How long until my breasts feel normal again #momlife #breastfeeding #newborn,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Breastfeeding my new baby and curious How long until my breasts feel normal again #momlife #breastfeeding #newborn [/INST]",positive
640,One lit af afternoon #AfternoonVibes #Chillaxing,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: One lit af afternoon #AfternoonVibes #Chillaxing [/INST]",positive
641,"i got a sore throat, then a runny nose, then a full blown congested head cold which hit me on bank holiday tuesday. feeling low and bleurgh since then. #sick #headcold #unwell",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: i got a sore throat, then a runny nose, then a full blown congested head cold which hit me on bank holiday tuesday. feeling low and bleurgh since then. #sick #headcold #unwell [/INST]",negative
642,I totally made her shook. #scared #feels,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I totally made her shook. #scared #feels [/INST]",negative
644,"Having more hot flashes y'all and feeling a little achy in my back, fingers crossed it's not another bone tumor #hotflashes #achypain",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Having more hot flashes y'all and feeling a little achy in my back, fingers crossed it's not another bone tumor #hotflashes #achypain [/INST]",negative
645,I totally freaked this girl out #scared #nervous #shook,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I totally freaked this girl out #scared #nervous #shook [/INST]",negative
646,Feeling like I haven't sat still since my birthday and loving it #AlwaysOnTheGo #BirthdayFun,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling like I haven't sat still since my birthday and loving it #AlwaysOnTheGo #BirthdayFun [/INST]",positive
648,I'll feel like I'm about to pass out or throw up if I'm really hot and it comes out of nowhere #help #toohot #fainting,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I'll feel like I'm about to pass out or throw up if I'm really hot and it comes out of nowhere #help #toohot #fainting [/INST]",negative
649,I totally triggered my dad #sodone #familydrama,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I totally triggered my dad #sodone #familydrama [/INST]",negative
650,#FeelingTerrified to tell her #Anxious #Scared #Confessions,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: #FeelingTerrified to tell her #Anxious #Scared #Confessions [/INST]",negative
651,I sometimes wonder and feel #tragic about the universal #conspiracy.,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I sometimes wonder and feel #tragic about the universal #conspiracy. [/INST]",negative
652,"I can barely even speak, but I'm feeling just fine #struggleisreal #thestruggle #feelingfine",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I can barely even speak, but I'm feeling just fine #struggleisreal #thestruggle #feelingfine [/INST]",negative
653,Feeling #blessed that she's in #Malacca with me and my little sis #familytime,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling #blessed that she's in #Malacca with me and my little sis #familytime [/INST]",positive
