Unnamed: 0,sentence,sentiment,text,prediction
250,"The conversation I had, you know, with my boyfriend was, like, pretty funny.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: The conversation I had, you know, with my boyfriend was, like, pretty funny. [/INST]",positive
251,"You know, I was, like, feeling somewhat irritable, uh, through the whole thing.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: You know, I was, like, feeling somewhat irritable, uh, through the whole thing. [/INST]",negative
252,"Well, I didn't, like, think that it would, um, come that fast, or would even come at all, but I suppose it's probably because I feel sort of cranky today.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Well, I didn't, like, think that it would, um, come that fast, or would even come at all, but I suppose it's probably because I feel sort of cranky today. [/INST]",negative
253,"I kinda feel like, you know, as though my time is, like, not really valued or anything.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I kinda feel like, you know, as though my time is, like, not really valued or anything. [/INST]",negative
254,"I kinda feel like my blog is, you know, getting a bit bombarded with, like, beauty posts, and I just feel that maybe I'm, um, boring you all What d'ya think",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I kinda feel like my blog is, you know, getting a bit bombarded with, like, beauty posts, and I just feel that maybe I'm, um, boring you all What d'ya think [/INST]",negative
255,"This woman, like, totally found herself in, you know, an amazing situation.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: This woman, like, totally found herself in, you know, an amazing situation. [/INST]",positive
256,"I feel, like, terrible about it, though, because I totally know how much courage it actually takes to ask.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I feel, like, terrible about it, though, because I totally know how much courage it actually takes to ask. [/INST]",negative
258,"I was, like, back in my hometown feeling, uh, unhappy and, you know, in need of an escape.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I was, like, back in my hometown feeling, uh, unhappy and, you know, in need of an escape. [/INST]",negative
259,"When I actually passed the university entrance exam, you know.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: When I actually passed the university entrance exam, you know. [/INST]",positive
262,"Honestly, I was just so angry at myself for feeling totally drained and completely exhausted, especially since, you know, I had to go to my second and third jobs and wouldn't be home until, like, much later that evening.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Honestly, I was just so angry at myself for feeling totally drained and completely exhausted, especially since, you know, I had to go to my second and third jobs and wouldn't be home until, like, much later that evening. [/INST]",negative
263,"I kind of feel, like, a bit frantic today with, you know, everything I need to get done.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I kind of feel, like, a bit frantic today with, you know, everything I need to get done. [/INST]",negative
264,"I guess, um, I feel kind of betrayed because, like, I admired him so much, and, you know, for someone to, like, do this to his wife and kids, it just, well, it goes beyond the pale.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I guess, um, I feel kind of betrayed because, like, I admired him so much, and, you know, for someone to, like, do this to his wife and kids, it just, well, it goes beyond the pale. [/INST]",negative
265,"I feel that, like, popular culture, especially in, you know, the UK and the USA, is kinda mired in an unsavoury mix of, well, squalor and stupidity.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I feel that, like, popular culture, especially in, you know, the UK and the USA, is kinda mired in an unsavoury mix of, well, squalor and stupidity. [/INST]",negative
266,"Betsy, like, found herself in, you know, an absolutely outrageous situation.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Betsy, like, found herself in, you know, an absolutely outrageous situation. [/INST]",negative
267,"I'm just feeling kind of stupid, you know, feeling really stupid for coming back to you.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I'm just feeling kind of stupid, you know, feeling really stupid for coming back to you. [/INST]",negative
269,"I guess, like, it's all about trying, you know, to internalize the serenity prayer, without, um, also feeling, sort of, walked over and abused.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I guess, like, it's all about trying, you know, to internalize the serenity prayer, without, um, also feeling, sort of, walked over and abused. [/INST]",negative
270,"Well, I was just dribbling on mum's old coffee table, you know, looking out of the window and feeling, like, very happy.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Well, I was just dribbling on mum's old coffee table, you know, looking out of the window and feeling, like, very happy. [/INST]",positive
271,"I'm also, like, pretty upfront about, you know, stating that I feel sort of agitated and to just, like, give me a bit of space to deal.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I'm also, like, pretty upfront about, you know, stating that I feel sort of agitated and to just, like, give me a bit of space to deal. [/INST]",negative
273,"I was, like, really supported and someone always championed me, you know, to feel and, like, be totally fearless.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I was, like, really supported and someone always championed me, you know, to feel and, like, be totally fearless. [/INST]",positive
274,"I was, like, feeling kinda adventurous, so I, you know, decided to give it a, um, new life.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I was, like, feeling kinda adventurous, so I, you know, decided to give it a, um, new life. [/INST]",positive
275,"I learnt, you know, that expectations of people are not always met and may actually leave you feeling, like, immensely disappointed most of the time.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I learnt, you know, that expectations of people are not always met and may actually leave you feeling, like, immensely disappointed most of the time. [/INST]",negative
276,"The situation, you know, makes Ryan feel, like, totally furious.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: The situation, you know, makes Ryan feel, like, totally furious. [/INST]",negative
277,"The conversation with Betsy, like, was really wonderful and all.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: The conversation with Betsy, like, was really wonderful and all. [/INST]",positive
280,"I just have to find, you know, myself sitting in front of the consultant, feeling, well, furious and increasingly upset at her downright patronising refusal to, like, allow me to make a choice over the kind of birth I wanted.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I just have to find, you know, myself sitting in front of the consultant, feeling, well, furious and increasingly upset at her downright patronising refusal to, like, allow me to make a choice over the kind of birth I wanted. [/INST]",negative
282,"Well, I had been feeling absolutely fabulous and just full of energy, but, you know, Easter weekend just totally wiped me out and I really haven't been able to recover since then.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Well, I had been feeling absolutely fabulous and just full of energy, but, you know, Easter weekend just totally wiped me out and I really haven't been able to recover since then. [/INST]",negative
283,"Well, I just sort of made my uncle, you know, feel totally ecstatic.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Well, I just sort of made my uncle, you know, feel totally ecstatic. [/INST]",positive
285,"Well, I'm just kinda bored and, like, totally feeling ignored.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Well, I'm just kinda bored and, like, totally feeling ignored. [/INST]",negative
287,"The situation, you know, really makes Roger feel kind of excited.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: The situation, you know, really makes Roger feel kind of excited. [/INST]",positive
288,"Well, Alphonse kind of told us, uh, all about the, you know, recent serious events and stuff.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Well, Alphonse kind of told us, uh, all about the, you know, recent serious events and stuff. [/INST]",negative
289,"I, uh, feel kind of frightened, you know, to see, like, a million youngsters, um, aspi...",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I, uh, feel kind of frightened, you know, to see, like, a million youngsters, um, aspi... [/INST]",negative
291,"I guess all I really do is kinda just send that heavy energy down into her as an offering, you know, and I keep the piece on the ground until, like, I feel that that energy has sort of drained out of it into the earth.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I guess all I really do is kinda just send that heavy energy down into her as an offering, you know, and I keep the piece on the ground until, like, I feel that that energy has sort of drained out of it into the earth. [/INST]",negative
292,"I say this, you know, mostly because, like, I wasn't feeling so well later that evening.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I say this, you know, mostly because, like, I wasn't feeling so well later that evening. [/INST]",negative
294,"Well, you know, I am actually feeling, like, pretty relaxed, though.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Well, you know, I am actually feeling, like, pretty relaxed, though. [/INST]",positive
296,"I mean, like, if someone actually wrote fanfiction about my book and, you know, made my villain gay for, say, Druian, I'd seriously be sitting there, reading it, and just feeling, like, totally furious.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I mean, like, if someone actually wrote fanfiction about my book and, you know, made my villain gay for, say, Druian, I'd seriously be sitting there, reading it, and just feeling, like, totally furious. [/INST]",negative
297,"I'm just feeling, you know, pretty much on top of things at the moment.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I'm just feeling, you know, pretty much on top of things at the moment. [/INST]",positive
298,"I was, like, feeling much more agitated than usual, had difficulties sleeping, and constantly required my parents' presence, you know",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I was, like, feeling much more agitated than usual, had difficulties sleeping, and constantly required my parents' presence, you know [/INST]",negative
299,"Lakisha totally made me feel like so ecstatic, you know",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Lakisha totally made me feel like so ecstatic, you know [/INST]",positive
300,"My aunt, you know, made me feel, like, totally glad.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: My aunt, you know, made me feel, like, totally glad. [/INST]",positive
301,"I do, like, feel privileged to give since, well, DH can't  he was in Europe during the mad cow outbreak, and they won't, you know, allow him to donate.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I do, like, feel privileged to give since, well, DH can't  he was in Europe during the mad cow outbreak, and they won't, you know, allow him to donate. [/INST]",negative
303,"You know, I actually got a really, very nasty electrical shock when, like, I was sort of tampering with some, uh, electrical appliances.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: You know, I actually got a really, very nasty electrical shock when, like, I was sort of tampering with some, uh, electrical appliances. [/INST]",negative
304,"Jack, um, told us all, you know, about the recent, like, grim events.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Jack, um, told us all, you know, about the recent, like, grim events. [/INST]",negative
305,"I'm kinda feeling less grumpy after that, you know",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I'm kinda feeling less grumpy after that, you know [/INST]",positive
306,"I am, like, already feeling so, um, tortured for having to wait for the, you know, results. I need to sleep early 'coz I, uh, wake up at 6 am these days.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I am, like, already feeling so, um, tortured for having to wait for the, you know, results. I need to sleep early 'coz I, uh, wake up at 6 am these days. [/INST]",negative
307,"Shereen, like, totally told us all about the recent, you know, great events and stuff.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Shereen, like, totally told us all about the recent, you know, great events and stuff. [/INST]",positive
309,"I finished the film, and, honestly, I feel kind of regretful that I wasn't able to catch this on the big screen.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I finished the film, and, honestly, I feel kind of regretful that I wasn't able to catch this on the big screen. [/INST]",negative
310,"I don't really know when I will actually want to tell her, and I feel sort of guilty and disappointed that, honestly, everything I am thinking about her and our relationship right now is just so negative.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I don't really know when I will actually want to tell her, and I feel sort of guilty and disappointed that, honestly, everything I am thinking about her and our relationship right now is just so negative. [/INST]",negative
311,"I have, like, a feeling that, you know, a lot of people think and, like, feel this way, and I'm pretty sure it's just, well, a part of growing up.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I have, like, a feeling that, you know, a lot of people think and, like, feel this way, and I'm pretty sure it's just, well, a part of growing up. [/INST]",negative
312,"I remember feeling, like, disheartened one day when we were, you know, studying a poem and really, sort of, dissecting it, like, verse by verse, stanza by stanza.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I remember feeling, like, disheartened one day when we were, you know, studying a poem and really, sort of, dissecting it, like, verse by verse, stanza by stanza. [/INST]",negative
313,"Roger actually made me feel, like, really happy.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Roger actually made me feel, like, really happy. [/INST]",positive
314,"I feel like, you know, I am still, kind of, looking at a blank canvas and, like, blank pieces of paper.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I feel like, you know, I am still, kind of, looking at a blank canvas and, like, blank pieces of paper. [/INST]",negative
315,"The conversation I had, you know, with him was, like, totally hilarious.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: The conversation I had, you know, with him was, like, totally hilarious. [/INST]",positive
316,"I feel that, especially, what's really troubled is the fact that these Israelis, arguably, constitute the section of society that's most inclined, you know, to reach a deal with the Palestinians.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I feel that, especially, what's really troubled is the fact that these Israelis, arguably, constitute the section of society that's most inclined, you know, to reach a deal with the Palestinians. [/INST]",negative
317,I kind of feel like a petty little sting of worry that maybe I won't have any TV reception for the Breeders' Cup.,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I kind of feel like a petty little sting of worry that maybe I won't have any TV reception for the Breeders' Cup. [/INST]",negative
318,"The conversation with Leroy, um, was actually pretty funny, you know",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: The conversation with Leroy, um, was actually pretty funny, you know [/INST]",positive
319,"I just feel, like, that my heart totally broke for Barney, you know",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I just feel, like, that my heart totally broke for Barney, you know [/INST]",negative
321,"I, um, do not really know if I'll ever, like, get used to the feeling of being, I guess, inadequate, inasmuch as I've always prided myself on, you know, being a person who has somehow, already established himself in a cutthroat industry where, like, secondguessing your expertise and decisions can just totally ruin global corporations.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I, um, do not really know if I'll ever, like, get used to the feeling of being, I guess, inadequate, inasmuch as I've always prided myself on, you know, being a person who has somehow, already established himself in a cutthroat industry where, like, secondguessing your expertise and decisions can just totally ruin global corporations. [/INST]",negative
323,"I just feel, like, pretty rotten, you know",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I just feel, like, pretty rotten, you know [/INST]",negative
324,"Jamel, like, found himself, uh, in a, you know, heartbreaking situation.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Jamel, like, found himself, uh, in a, you know, heartbreaking situation. [/INST]",negative
325,"I feel like, you know, I don't even know how to, like, trust that I'm, um, trusting well enough, you know",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I feel like, you know, I don't even know how to, like, trust that I'm, um, trusting well enough, you know [/INST]",negative
326,"I was, like, feeling totally fine, until, y'know, whammo",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I was, like, feeling totally fine, until, y'know, whammo [/INST]",negative
327,"I actually got back up, you know, after feeling in vain, like, really because of Scarlet's, um, reply regarding, like, a MySpace message.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I actually got back up, you know, after feeling in vain, like, really because of Scarlet's, um, reply regarding, like, a MySpace message. [/INST]",positive
328,"I have come to find, you know, that I sort of feel the most artistic, creative, and like, inspired, during the late hours of the night.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I have come to find, you know, that I sort of feel the most artistic, creative, and like, inspired, during the late hours of the night. [/INST]",positive
329,"I, uh, obviously wasn't feeling particularly friendly, and, like, neither was she, but we, um, said yes anyway.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I, uh, obviously wasn't feeling particularly friendly, and, like, neither was she, but we, um, said yes anyway. [/INST]",negative
