sentence,sentiment,prediction
"Fo' real, my unc' done got his funny-ass self in a straight-up hilarious situation, ya dig?",positive,negative
"Fo' real, I be feelin' like dis a straight-up lil' punk-ass thang on da part of dese here writers, ya dig?",negative,negative
"Yo, I be feelin' some type of way when I'm mad atchu, ya dig?",negative,negative
"I's just be makin' them folks over there feel all upset and irritated, ya dig?",negative,negative
"Mah brotha, he done made me feel some type of way, fo' real.",negative,negative
"Fo' real, dat situation dere got Ellen all throwed an' feelin' some type a way, ya dig?",positive,negative
"Dat situation dere, it be makin' mah lil' son over here feel all sad n' down n' out, ya feel me?",negative,negative
"I be feelin' mad humiliated by how fine everythin' be lookin', ya dig?",negative,negative
"I can be feelin' her pissed-off attitude from way back over there towards me, ya know?",negative,negative
"Dawg, I'm feelin' all types a' down in the dumps, ya feel me?",negative,negative
"Standin' 'tween da two of 'em, I be, but I ain't break dey eye contact, ya dig? Dis made one of da Wangxuehai feel awkward at dat time, fer real. Actually, I ain't know what ta say, you feel me?",negative,negative
"Aw'ight, lemme see here. I'ma pick out choices fo' myself, but I'ma give 'em a try when I'm feelin' all adventurous an' whatnot, ya dig?",positive,positive
"I be not always feelin' a lil homesick, ya know?",negative,negative
"Aw man, I be feelin' real inspired an' all, ya dig?",positive,positive
"I ain't had no particular feelings 'bout him befo', 'cept dat he seemed decently clever, you know what I'm sayin'? – takin' pictures of da alien 'stead of da chaos, fo' real.",positive,negative
"Fo' real, I been feelin' like I been lied to an' abused by dem lenders, you feel me?",negative,negative
"My ol' lady done found her fine self in a real messed up situation, you feel me?",negative,negative
"Dat dude right dere, he done told us all 'bout dat recent irritatin' stuff, ya heard?",negative,negative
"Yo, that last genetics midterm o' mine had a decent-ass grade, fo' real.",positive,positive
"I be feelin' like my rejected lil' artist come 'round to remind me, ya know, not to be ignorin' it from time to time, fo' real.",negative,negative
"Bein' all generous an' shit, I'ma show you when it's done, ya feel me?",positive,negative
"I'm feelin' so agitated, ya know?",negative,negative
"Straight up, I went to peep the entrance exam results at the uni, ya dig? I was straight trippin' on my success, fo' real.",positive,positive
"I got a positive or negative experience, you know what I'm sayin', depend largely on how much I feel control was respected or took from me, for real.",positive,negative
"I's breast-feedin' dis here newborn a' mine an' was wonderin', ya know, how long my big ol' titties gon' feel all tender an' super big-like, ya feel me?",positive,negative
"Aftanoon one, ya dig?",negative,positive
"I got me a sore throat, then a runny nose, then a full-blown congested head cold which fell on the bank holiday Tuesday and has left me, feeling low and blue and bleurgh ever since, feelin' like I ain't been right.",negative,negative
"Yo, I straight up made that girl feel hella shook, ya dig?",negative,negative
"I been havin' mo' frequent hot flashes, you know, throughout the day, sometimes. I'm startin' to feel, like, a tender touch of achy pain in one spot, for real, in my back, you feel me? I hope it ain't another new bone tumor metast, fo' real.",positive,negative
"Yo, I done went and made that girl feel scared as all get out, fo' real.",negative,negative
"Ain't been sittin' still since my birthday, but I'm lovin' it, ya feel me?",positive,positive
"Bro, I'ma especially feel like I'm finna pass out or throw up, you feel me, if I'm really hot and it come on all of a sudden, you know what I'm sayin'?",positive,negative
"I be makin' my pops feel straight heated, ya dig?",negative,negative
"Aw man, I be feelin' so shook up to go 'n' tell that girl, ya dig?",negative,negative
"I be wonderin' sometimes, ya feel me?, feel tragic too 'bout the universal conspiracy, you know what I'm sayin'?",negative,negative
"Ain't no way I can speak, fo' real, even though I feel aight.",positive,negative
"I somehow feel glad dat my lil' sis, who be livin' on her own for da first time, is now in Malacca wit' me, eatin' all da good food.",positive,positive
"Ain't no lie, I ain't hardly ever feel inspired and ready to write, fo' real.",positive,negative
"Man, I be sick and tired of feelin' all pissed off and worn out, ya feel me?",negative,negative
"Dawg, I be feelin' like he straight fire, fo' real, ya dig? Dat boy worth puttin' yo' money on, fo' sho.",positive,negative
"I be thinkin' my ground game be where I be feelin' most superior, ya dig?",positive,negative
"I be feelin' dis here so much mo' deep an' poignant-like, ya dig, since da tragic loss of our sweet li'l boy, Oliver, ya feel me?",positive,negative
"Nah, I be likin' dat, but it just be makin' me feel so unimportant, ya know?",negative,negative
"I feel like you over there tryna tell me I'm ungrateful, you feel me? You straight up makin' me feel like the absolute worst daughter and sister in the whole damn world, ain't no doubt about it.",negative,negative
"Fo' real, dat convo I had wit' Tia was off da chain, ya dig?",positive,negative
"Shaniqua, who be my girl, told us all 'bout the recent serious shit that went down, ya dig?",negative,negative
"I been met at the airport, all tired from the flight, and Lucy done took me under her wing, bless her heart, to make me feel welcomed and looked after, you know what I'm sayin'?",positive,positive
"Aw man, I be feelin' hella restless an' shit, ya know?",negative,negative
"I be gettin' dis real overwhelmin' feelin' dat I'm truly blessed, fo' real.",positive,positive
"Now, I be feelin' real brave, ya dig? I'ma straight up try dat ish, fo' real.",positive,positive
"Dat convo I had wit Josh, it was funny as hell, fo' real.",positive,positive
"Bein' loyal to Microsoft fo' the rest of my life now, I feel like I should be.",positive,negative
"Bein' real, I feel liked 'cause them folks over there done clicked the like button, ya dig?",positive,negative
"I cain't be sho, you know, if I feel a lil bit guilty inside fo' arguin' wit' my mama, fo' real.",negative,negative
"I feel dissed, like he think he ain't gotta work fo' my paper no mo', ya dig? He can put out any ol' thang, ya know what I'm sayin'? Folks gon' cop it, an' radio gon' find sumn to bump - just 'cause it's him, fo' real.",negative,negative
"Aw man, I be feelin' like, you know, gettin' dat word out 'bout free software, it's just as important, ya dig? Like, gettin' da word out 'bout sexual freedom, ya feel me? It's real important, fo' real.",positive,negative
"I went to da candy factory, ya know? It was clearly a tourist production line, but it ain't feel unpleasant or hurried, fo' real. Instead, it was well-planned and professional, ya dig? Da visit was interestin' and picturesque, fo' sho.",positive,positive
"I jus' love da way, ya know, you feel, fo' real. I wholeheartedly, fo' sho', vote fo' adoptin' dat fine, healthy, scented Amber Queen - a damn lovely, you feel me, lady.",positive,positive
"I spent most of the first day, ain't gonna lie, feelin' hella pissed off, thanks to them tourism and hospitality workers, for real, for Thailand's weak-ass, if you ask me, efforts to fleece them gullible white folks, ya dig?",negative,negative
"I still feel violent, but my ideas of torturin' them folks ain't nearly as wild as they was yesterday, you feel me?",negative,negative
"Bein' in a threatenin' situation, Jack found hisself.",negative,negative
"Feelin' all needy n' stuff when I ask somebody to kick it wit' me, an' I ain't even botherin' to try no more after bein' told ""I got plans"" a few times, ya know? My bad.",negative,negative
"Fo' real, I'm in college an' feelin' real lonely, ya dig?",negative,negative
"Yo, I be needin' to swear off feelin' all them carin' relationships, ya dig?",positive,negative
"Yo, I be feelin' hella awful still, but fo' real tho, ya dig?",negative,negative
"I fell in love wit a cute lil Maltese, ya know?",positive,positive
"Yo, dat convo I had wit' my auntie, it was straight up threatenin', fo' real.",negative,negative
"Fo' real, dat man done tol' us all 'bout dem recent dope-ass events, ya dig?",positive,positive
"Bein' all full up wit' hope an' faith, I'm feelin' real good.",positive,positive
"Dat convo wit dat man over dere was real shockin', fo sho.",negative,negative
"Dat situation right there, it be makin' my lil' man feel hella hyped, fo' real.",positive,positive
"Dem newborn pictures I be seein', 'specially da kind taken in da hospital, got me feelin' hella sympathetic to da exhausted people holdin' dese tiny, swaddled, and red-faced, confusin' lil' muthafuckas, ya dig?",positive,negative
"Dat convo wit Jerome, fo' real, was funny as hell, fo' sho'.",positive,positive
"Girl, I be feelin' myself all up and down today, ya feel me?",negative,negative
"Tia, with her big ol' mouth, put us up on game 'bout all the grimey shit that went down lately, you feel me?",negative,negative
"Torrance, bein' all nice 'n' stuff, made me feel glad.",positive,positive
"Dawg, I was feelin' a whole lotta tired, ya know what I'm sayin'? Like, durin' da first two weeks, I was just dragggin', feel me? But dis week, I was back ta bein' all energized an' shit, ya dig?",negative,positive
"I be feelin' dat dis ain't part of da agreement, ya heard? Dis here ain't dat casual friendship we done built up, ya dig, to make bein' 'round each otha bearable an' all.",positive,negative
"Now I be feelin' so ungrateful to be wishin' this pregnancy over now, ya know?",negative,negative
"I'm tryna smile fo' da camera an' keep my eyes open, while I'm really feelin' terrified an' hollerin' 'bout as loud as I can, wit my eyes shut tight as hell, 'cause I'm scared outta my mind.",negative,negative
"Now, bein' dat I'm feelin' much betta, I thought I should get goin' on da bloggin' front.",positive,positive
"Fo real, I be thinkin' I mostly just be feelin' all unsho an' shit, ya dig?",negative,negative
"I feel so helpless, knowin' I can't protect 'em, ya dig? I be worryin' 'bout them other folks over there, for real.",negative,negative
"Fo' real, I be feelin' all superior n' shit 'bout one thang, ya dig?",positive,negative
"Dawg, I be feelin' all accepted an' loved an' forgiven an' all, ya dig? Dat grace of God, it be so healin' an' all up in here, fo' real.",positive,positive
"Aw man, I be out here tryna find me a rejected love, ya feel me? 'Cause I ain't feelin' like I deserve no faithful and monogamous love, you know what I'm sayin'?",positive,negative
"I be feelin' like I been sittin' up in dis dumb-ass chair fo' hours, ya feel me?",negative,negative
"Leroy, being the real one, put us up on all the wild shit that went down lately, you feel me?",negative,negative
"Lamar, bein' the funny-lookin' dude that he is, found hisself in a real funny-ass situation.",positive,positive
"I straight up love workin', and da real talk feelin' of accomplishment I get from it, but I'm real talk, for real, unhappy wit' da fam life I'm missin' out on right now, ya dig?",negative,negative
"Aw man, I be feelin' like I been punished, ya feel me? But ain't no thang, 'cause I'mma turn dis whole thang around, ya dig? Ain't no need to be scared of nothin', for real.",negative,negative
"I wanna feel, you know, emotions and stuff other than them sorrowful ones without the help of them drugs and whatnot.",negative,negative
"I be feelin' real strong, ya feel me, dat dem folks who be pointin' dem fingers an' tryna control other people's lives, fo' real, ain't feelin' too peaceful an' content, you know what I'm sayin', wit dey own lives, fo' sho.",positive,negative
"I just want somebody who gon' make me feel terrified, ya dig? - the one who gon' make me say I'm in love like I'm crazy, fo' real. I'm terrified fo' the first time, ain't no lie.",negative,negative
"Yo, I be straight up focusin' on dem lil' thangs, ya dig? Dat be makin' me feel all glamorous an' whatnot, fo' real.",positive,positive
"Torrance, the fine young man, made me, his best friend, feel hella good.",positive,positive
"I be feelin' all shy n' stuff, ya dig?",negative,negative
"Shoot, I been spendin' the last several days, ya know, feelin' all types of pissed off wit myself cuz I ain't been doin' no writin' an' stuff, ya dig?",negative,negative
"Them things I touched, boy, dey felt weird as hell like jelly, fo' real.",negative,negative
"I stay feelin' all restless an' unsatisfied, ya dig?",negative,negative
"Fo' real, I be feelin' at dis point, I gotta give some mad props to my beloved former teacher, Ajahn Brahmavamso, ya dig? Fo' real, as well as all dem other lil' and big gurus and boos, in my life, ya feel me?",positive,positive
"Ain't no lie, I be feelin' like I gotta do dis shit, ya dig? Dis here creative callin' of mine, dat's my life's passion, fo' real.",positive,positive
"Now, you know, I ain't gon' say them insecure feelings is gone, ya dig? But if I, you know, be feelin' shitty, I just grab that card and read that muthafucka, ya feel me?",negative,negative
"Dat situation dere, it make Roger feel real happy, ya dig?",positive,positive
"Da situation, ya know, it make Tanisha, she be feelin' real happy an' all, ya dig?",positive,positive
"Da situation, ya know, it make Jamel feel relieved, fo' real.",positive,positive
"Ain't nobody 'round here feelin' too smooth today, fo' real.",positive,negative
"Da situation, ya feel me, make Jasmine, ain't dat right, feel happy, fo real.",positive,negative
"I be feelin' most productive when I be feelin' like I'm buildin' somethin', even if it's somethin' ain't nobody want or gon' use or read, ya dig?",positive,positive
I'd feel like I missed out on a whole lotta dope shit if I ain't be readin'.,negative,negative
"Bein' all nice 'n' stuff, I made da boy feel real glad.",positive,positive
"Feelin' all tickled and footloose, ya dig?",positive,positive
"I done gone and made my boo feel some type of way, you feel me?",negative,negative
"I was so depressin', ya know? I feel like I done broke up wit' her a week afta she got engaged, fo' real.",negative,negative
"I'm feelin' so helpless, ma. I ain't able to fight yo' illness, ya know. I ain't able to take you outta dat pain, fo' real. I feel helpless today, fo' sho.",negative,negative
"I been havin' dis bad feelin', you know, dat folks be hatin' on me, fo' real.",negative,negative
"Fo' real, I'm da only wife who be steady feelin' like she ain't good enough, ya dig?",negative,negative
"Nichelle, bein' all cool an' all, had me feelin' straight.",positive,negative
"Shoot, I ain't gon' be tellin' you all dat relevan' info, ya feel me? Maybe 'cause I'm feelin' hella shook, embarrassed, or like I'm kissin' yo' ass too much, you know what I'm sayin'?",negative,negative
"I know I should be writin' somethin', but I'm feelin' a lil' stuck up in here right now, ya dig?",negative,negative
"I be feelin' real good, ya know, dese days.",positive,positive
"Aw man, I'm feelin' mad devastated right now, 'cause that ebloggy thing ain't workin' no more – when my mental sewage system all clogged up, it's straight up diarrhea time, and ain't no virtual toilet paper in sight, you feel me?",negative,negative
I be feelin' real pretty. I be feelin' oh so fine as hell.,positive,negative
"I feel dis gentle desire to be treatin' my body different, you know, like a pregnant woman who be in da process of givin' birth to her new self an' all.",positive,negative
"Fo' real, I don't know why, but fo' some reason, I be feelin' real pissed off by dis person I been supportin' fo' years, you feel me?",negative,negative
"I'm feelin' real chill, calm and collected, and fo' sho ready, ya dig?",positive,positive
"Dat situation dere be straight up makin' Darnell feel all types of miserable, ya dig?",negative,negative
"I know errybody who read dis, if anybody feel sketchy 'bout tryna Beachbody, ya feel me?",negative,negative
"Da situation over here, it make dat boy feel real glad, ya know?",positive,positive
"Now, I been real ate up, you feel me, by all dat guilt and other feelings of bein' all types of messed up inside.",negative,negative
"Leroy, being the funny dude he is, found hisself in a hilarious situation, you feel me?",positive,positive
"Aw man, I be feelin' like I'm supportin' a community dat I love wit' each purchase, ya know what I'm sayin'?",positive,positive
"Fo' real, I be feelin' hella confident 'bout dat thang, ya dig?",positive,positive
"Dat situation dere, it make Heatha feel all disappointed an' stuff, ya feel me?",negative,negative
"Now, I'm over here workin' my butt off to create this real nice community page fo' y'all, you feel me? So y'all can connect up real easy without feelin' all awkward 'bout goin' up and approachin' folks, you know what I'm sayin'?",negative,positive
"Alonzo, the way he be actin', made me feel low as hell.",negative,negative
"Yo, I straight up made Torrance feel some type of way, you feel me?",negative,negative
"Them thangs I done did done made Jamel feel all types of disappointed, fo' real.",negative,negative
"Fo' real, I ain't got no clue how my ex felt 'bout nothin', 'cept that raggedy fool couldn't stand when I ain't put them lids back on them jars in the kitchen, ya dig?",negative,negative
"Them days, it seemed like it was forever, I ain't gon' lie, I wanted to put my whole life into knowin', lovin', feelin', believin', trustin', and carin' for that girl, fo' real.",positive,negative
"Aww man, I'd be feelin' all rejected an' shit, ya know? Like, dey really played a cruel-ass joke on me, gettin' my hopes up just to go an' crush 'em, deliberate-like. It's messed up, fo' real.",negative,negative
"Aw man, I'm feelin' all kinds a' wonderful, fo' real.",positive,positive
"Dat convo be straight up hilarious, fo' real, wit' Ebony, ya dig?",positive,positive
"I be always feelin' like I'm the one dat be the least liked, ya dig?",positive,negative
"I be knowin' it's 'specially difficult when you be feelin' like you been done wrong, ya dig?",negative,negative
"Ain't no lie, Ellen done made me feel some type of way, fo' real.",negative,negative
"Dat convo 'bout me an' my pops, it was hella grim, fo' real.",negative,negative
"Dawg, I gots me a stinkin' cold up in this piece, and I be feelin' real shitty, you feel me? This gon' be a short-ass post, fo' real. I done did another page, ya dig?",negative,negative
"I ain't know if it was 'cause I almost had a feelin' dat he actually might like me, bein' as how I had da feelin' dat he liked Olivia, you feel me?",positive,negative
"I feel dat perfume oughta last all damn day and never hafta reapply, ya heard? Dis sho ain't da case wit Dorothy Jessica Parker's fine-ass perfume, fo' real.",positive,negative
"Fo' real, I done made Jack feel hella happy.",positive,positive
"Yo, I be makin' Tanisha feel all types of turnt up, ya dig?",positive,negative
"Damn, I be feelin' rich as hell, ya heard?",positive,positive
"I be feelin' like not havin' a generous spirit or a forgivin' nature be closin' me off from acceptin' them gifts from the universe, you feel me?",positive,negative
"Dat situation right there, it make Latisha feel straight-up pissed off, fo' real.",negative,negative
"I, feelin' tickled, thought to myself.",positive,positive
"Yo, I be feelin' like that dude was gettin' straight-up outshined by them side characters, ya dig?",positive,negative
"Fo' real, I be feelin' like a straight-up busta fo' lyin' an' all, ya feel me? If I be sayin' nah, fo' sho.",negative,negative
"Dat convo I had wit' Shaniqua, it was real mad irritatin', fo' real.",negative,negative
I done made Josh feel all happy n' shit.,positive,negative
"Nah, I's feelin' real shaky 'bout anythin' we can rap 'bout straight up, ya dig?",negative,negative
"Fo' real, I be feelin' like I'm some damaged goods, ya dig?",negative,negative
"Yo, I straight up made Jerome feel hella shook, fo' real.",negative,negative
"Tia, for real, put us up on game 'bout all the funny shit that, no lie, went down lately, you feel me?",positive,positive
"Fo' real, I be still feelin' low and shitty, you feel me?",negative,negative
"I be feelin' dat dem students in my classroom, they gon' really enjoy an' respect dem opportunities to use dey own artistic creativity, fo' real.",positive,positive
"I'm feelin' mad shook 'bout dis module, ya dig? It gon' be da first time I've cut open a human body, kindly donated to da biomedical services of da university by some real one members of da public, ya feel me? It also gon'",negative,negative
"Yo, I be feelin' mad embarrassed 'bout them raggedy-ass threads a' mine when I be up in school, ya dig?",negative,negative
"Now, bein' all caught up on my sleep, ain't no way I'm feelin' like no zombie no mo'. I'm real hype to get back to bein' a good wife, mama, and takin' care of my crib again, you feel me?",positive,positive
"Terrence, he told us all 'bout them recent dope events, ya know?",positive,negative
"Tanisha, the girl who be always tryna get on my nerves, done made me feel depressed.",negative,negative
"Feelin' all beat down and discouraged, you know what I'm sayin'?",negative,negative
"Dat convo wit' Torrance, fo' real, was funny as all get out, fo' sho'.",positive,positive
"Fo' real, I 'spected to feel hype, lit, turnt up, crunk, an' geeked, ya dig?",positive,positive
"Dat convo wit dat lil' shorty over there was straight up hilarious, fo' real.",positive,positive
"Jamel, bein' a young brotha, found hisself in a real threatenin' situation, ya dig?",negative,negative
"Yo, I be diggin' goin' to churches, ya feel me? Da feelin' dere, fo' real, always be so peaceful an' chill, ya dig? Dat's why I been havin' a wish, ya know what I'm sayin', ta hit up Pochayiv Monastery, fo' real. Dat shit, no lie, was really worthy, no cap.",positive,positive
"Dat convo 'bout me an' my pops, it was real serious-like, ya feel me?",negative,negative
"Bein' real, I start to lose dat sense of independence, ya feel me? I be feelin' a whole lot more hesitant to be doin' thangs, ya dig?",negative,negative
"I feel blessed, ya know, dat I'm allowed to be takin' things fo' granted, fo' real.",positive,positive
"I hate bein' the party bitch cuz I feel like such a hypocrite, ya know? I always hated them hoes, fo' real.",negative,negative
"I'm feelin' pretty pleased wit de amount of work TrackChanges has allowed me to document, ya know?",positive,positive
"I be feelin' so blessed to have known both of dem, you feel me?",positive,positive
"Yo, I be sufferin' dis kinda exhaustion, ya feel me? Fo' real, I feel like I ain't worth shit, you know what I'm sayin'?",negative,negative
"I be feelin' all paranoid an' anxious an' shit, ya feel me?",negative,negative
"Yo, I be lookin' back at dat shit an' feelin' mad guilty 'bout all dat bread I done went an' spent on myself, ya dig? Dat money coulda been put ta better use, like takin' care o' da fam an' all, ya know?",negative,negative
"Yo, I be startin' to feel real isolated, ya know? That shit be frustratin' me fo' real.",negative,negative
"Now, that fool was tellin' us 'bout all that funny ass shit that went down, ya feel me?",positive,negative
"Dat situation, it make Malik feel real good, ya dig?",positive,positive
"Lamar, the homie, put us up on game 'bout all the fucked up shit that, for real, went down recently, you feel me?",negative,negative
"I guess we would naturally feel a sense of loneliness, ya know? Even the people who said unkind things to us, for real, might be missed, ya dig?",negative,negative
"Now, I ain't know I was gon' feel so damn tired, ya feel me?",negative,negative
"Fo' real, when I peeped dem two spidas runnin' all over da flo' in diff'rent ways, ya dig?",negative,negative
"Courtney, for real, found her damn self in a real threatening-ass situation, you feel me?",negative,negative
"I gots a job where dey need me an' where dey be missin' me when I be gone, ya dig? It ain't jus' da thangs I be doin' dat dey be missin', but me as a person, fo' real. Dat be feelin' amazin' an' all.",positive,positive
"I ain't gon' lie, ya feel me? I was feelin' pretty damn superior, ya know what I'm sayin', out there runnin', knowin' that very few people, for real, make a Christmas day workout a priority, you feel me?",positive,negative
"Dat conversation right dere wit' dat fool Roger, it was wack as hell, fo' real.",negative,negative
"I be tryna come off 'em, ya dig, wit' tha doc's help an' all. But if I miss a day, I be feelin' some type a way 'bout every damn thang, fo' real.",negative,negative
"My sista, she done made me feel low down, fo' real.",negative,negative
"Now, I been feelin' mad wishy-washy 'bout which innocent crush fabrics, you know, I'm diggin' the most, fo' real.",negative,negative
"Fo' real, I be feelin' hella good, like I'm floatin' on cloud nine, ya dig?",positive,positive
"Yo, I been steadily gettin' back into my gym routine, you feel me? I'm feelin' real positive 'bout this whole situation now, fo' real.",positive,positive
"I ain't no way pessimistic, but I often gotta bite my tongue down in the Netherlands when a sarcastic comment be poppin' up in my head, you know what I'm sayin'?",negative,negative
"I be feelin' real good doe, ya feel me?",positive,positive
"Ain't no way I made Stephanie feel sad, fo' real.",negative,positive
"I gotta be thinkin' fo' days 'bout what to text him, ya feel me? I be feelin' real nervous if he don't answer, you know what I'm sayin'?",negative,negative
"Ain't no lie, I always be feelin' all kinds a' pressure when I be playin' against somebody, fo' real.",negative,negative
"That situation over there, it be makin' Lakisha feel all kinds of enraged, you feel me?",negative,negative
"Bein' real, I hope dey can tell da difference an' I feel less tortured by da experience, ya dig?",negative,negative
"Yo, I'ma be straight up happy when somebody I know, from 'cross dat internet, feel good too, ya dig?",positive,positive
"Yo, dat debate was straight up ruthless on both sides, ya feel me? Like, it was just wild, you know what I'm sayin'?",negative,negative
"I be feelin' real stressed, ya know? I got me a whole lotta tools in my pocket, just waitin' to use 'em to fight back, fo' real.",negative,negative
"I jus' be wantin' to stop feelin' scared as hell of dat unknown shit, ya feel me?",negative,negative
"Jasmine, she had me feelin' hella good, you feel me?",positive,positive
"I'mma jus' keep on feelin' dis pain an' sufferin' in my chest, ya know, every time I take a breath, fo' real.",negative,negative
"I feel terrible fo' never really listenin' to da women who had told me it was hard fo' dem, ya know what I'm sayin'?",negative,negative
I done made that fool Alan feel all sad and mopey.,negative,negative
"Dawg, I be thinkin' I done spent way too much of my young life, ya feel me, feelin' all romantic an' shit, ya know? Ain't got much saved up fo' grown-ass me, fo' real.",positive,negative
"Shit, I be feelin' like a damn fool an' real shitty, fo' real, 'cause I got faded way too easy, you feel me?",negative,negative
"Lamar, the other day, put us up on all the wild shit that went down, you feel me?",positive,negative
"Now, bein' real, I put in my two cents and spoke my mind durin' them talks, and I feel like my thoughts, you know, was respected and heard, fo' real.",positive,positive
"Dat convo wit' Justin, ya feel me, was straight fire, fo' real.",positive,positive
"Fo' real, I ain't feelin' no type o' remorse fo' what I done said, ya dig?",negative,negative
"I be still feelin' real shook 'bout da whole thang, fo' real.",negative,negative
"I want a conditioner that, you know, gon' make me feel fine as hell and ready to take on the world, you feel me?",positive,positive
"Aw man, I be feelin' dis whole thang right here be entirely in vain, ya dig?",negative,negative
"Dat convo I had wit' my sista, it was straight fire, fo' real.",positive,positive
"Fo' real, dat convo I had wit Katie was straight fire, ya dig?",positive,negative
"Aw man, I be cryin' and feelin' all heartbroken every month when I get my period, ya dig?",negative,negative
"Darnell, being the kind-hearted soul that he is, made me, the happiest person in the world, feel relieved.",positive,positive
"De situation, fo' real, make Latoya, ain't no lie, feel glad, you feel me?",positive,positive
"Yo, I just finished watchin' them movies ""The Descendants"" and ""Young Adult"", ya dig? And now I'm sittin' here feelin' all types of blank, know what I'm sayin'? Like, I ain't even sure how to describe this vibe, it's just straight up strange, ya feel me?",negative,negative
"I feel like I cain't trust my mentor wit' secrets 'cause I'm scared, you know, dey gon' up an' tell my folks or guardian, ya dig?",negative,negative
"Now, Katie, she tol' us all 'bout them recent wonderful events, ya know?",positive,positive
"I axed, feelin' straight up useless, ya dig?",negative,negative
"Dawg, I slipped out feelin' a lil shook, you feel me?",negative,negative
"Torrance, the other day, told us all 'bout the recent scary ass shit that went down, you feel me?",negative,negative
"Ain't nothin' I can do 'bout these feelings, ya dig? I know what's up with 'em, but that still don't do nothin' to help, you feel me?",negative,negative
"I love dis song, and it always make me feel happy, ya know?",positive,positive
"Yo, I been feelin' all type of resentful 'bout my folks for a hot minute, ya dig?",negative,negative
"Jamel, the other day, put us up on all the funny shit that went down, you feel me?",positive,positive
"Yo, I be feelin' mad as hell and weak, ya know? Like, it's like I ain't able to make the change I wanna see happen, ya dig? It's just so frustrating, man.",negative,negative
"I'd be beggin' all them up-and-comin' law students and lawyers, and regular folk like us, who feel they gots to be punished, to speak up and raise hell, ya dig?",negative,negative
"I be gettin' these here projects where I be stuck at, and I be feelin' so damn foolish, ya know, when I got so many questions that I be needin' to ask and all.",negative,negative
"Dat situation dere, it make Shereen feel all types of turnt up, fo real.",positive,negative
"Dat situation dere, it got Terrence, ya feel me, feelin' hella devastated an' all.",negative,negative
"Now, my son, he tol' us all 'bout dem recent gloomy events, ya know?",negative,negative
"Yo, dawg, I could feel dem muscles in my arches, ankles, an' calves workin' real hard, ya dig, ta support my stride, fo' real. I felt so much mo' graceful an' all, you feel me?",positive,negative
"Bein' real, I hate hate hate watchin' folks work, while I be sittin' 'round, and most of all, I hate havin' to be taken care of, ya dig? I thought I was healin' at a fine rate, feelin' fairly strong and energetic, you feel me? However, I seemed to get tired quick, but I can manage the surgery healin' pain, fo' real.",negative,negative
I was sleepin' my butt off when I heard the neighbors over there hollerin' they heads off.,negative,negative
"Now, I be gots to be extra and stressed out, you feel me, to really be feelin' like I'm doin' somethin' worthwhile and all that.",positive,negative
"Dawg, I be feelin' so pressed 'bout dis here decision, ya feel me?",negative,negative
"Dat convo I had wit' my unc, dat shit was funny as hell.",positive,positive
"I be feelin' mad lucky to be able to rap wit' her, ya dig?",positive,positive
"Aw man, I done tried me one a' them vitamin drinks today, you feel me? Dat joint s'posed to give a brotha mad energy for a minute, ya dig? Now even though I'm all stuffed up wit' dis cold an' all, I ain't feel no bounce, ya know what I'm sayin'? But my dawg H, he peeped how my speech got quicker after a few mins, tho, fo' real.",positive,negative
"Dat situation dere, it make Shereen feel all types a disappointed, fo real fo real.",negative,negative
"I been feelin' like I ain't shit and hella insignificant, ya know, 'round here lately, fo' real.",negative,negative
"Bein' all live and energetic, inspiration and motivation be grippin' my mind; but physically, I be feelin' most beat down and tired at them times, you feel me?",positive,negative
"Now, I be havin' a feelin' dat dis right here gon' be a real nice lil' thang of a perfume, ya dig?",positive,positive
"Man, I know what I want, ya dig? Imma take next semester, ya feel me? But I be feelin' way too chill 'bout it, ya know what I'm sayin'?",positive,negative
"Ain't no lie, Amanda done made me feel hella pissed, fo' real.",negative,negative
"I said earlier dat da overall feelin', ya know, is joyful, happy, thankful, and dis, fo' real, is spoken in just about every otha post I be havin' 'bout Mason, fo' sho'.",positive,positive
"I be feelin' so ungrateful when I be thinkin' and sayin' these here things, but I ain't too sure how to go 'bout makin' myself better, ya dig?",negative,negative
"I be makin' Nancy feel some type of way, you feel me?",negative,negative
"Aw man, I be feelin' way less lonely, ya know?",positive,positive
"Lakisha, she told us all 'bout the recent wonderful events, you feel me?",positive,positive
"I been feelin' a real strong hankerin', you feel me, to be able to put on my comfy yoga pants and just chill the heck out at the end of this long-ass work day, you know what I'm sayin'?",positive,negative
"Fo' real, I'm feelin' mo' determined than eva now, ya dig? Imma reach dat goal weight, no doubt.",positive,positive
"Dawg, I be feelin' all kinds of shady an' shit, ya know, when I gotta give up my personal bizness to these random-ass strangers an' whatnot. Fo' real, I be tellin' myself, like, nah, I ain't finna give her my real birthday an' all that, ya dig?",negative,negative
"Dat situation dere, it be makin' dis here gurl feel all relieved n' stuff, ya dig?",positive,negative
"Dat situation dere be makin' Justin over here feel all anxious n' stuff, ya dig?",negative,negative
"Dat situation right there be makin' my son, fo' real, feel all kinds of depressed an' whatnot.",negative,negative
"Now, I be missin' that dude real bad, ya feel me? And I be feelin' like a straight up fool for missin' his ass, fo' real.",negative,negative
"De convo, fo' real, wit' dat Josh dude was straight trippin' fo' sho'.",negative,negative
"Yo, I'm straight-up betrayin' my youth an' class origins over here, but dat workin' world still feel hella strange to me, fo' real.",negative,negative
"Mah ol' lady had me feelin' straight, ya dig?",positive,negative
