sentence,sentiment,Log Prob
i am breast feeding my newborn and was wondering how long will be breasts feel tender and super large,positive,-7.847198963165283
one afternoon,negative,-11.348806381225586
i got a sore throat then a runny nose then a full blown congested head cold which fell on the bank holiday tuesday and has left me feeling low and blue and bleurgh since then,negative,-3.659224033355713
I made her feel fearful.,negative,-1.2505457401275635
ive been having more frequent hot flashes throughout the day sometimes and im starting to feel just a tender touch of achy pain in one spot in my back which i hope isnt another new bone tumor metastasis,positive,-13.459529876708984
I made this woman feel terrified.,negative,-1.045440912246704
i feel like i havent sit still since my birthday which i am loving,positive,-2.9839866161346436
ill especially feel like im going to pass out or throw up if im really hot and it comes all of the sudden,positive,-12.05820369720459
I made my dad feel enraged.,negative,-1.587652325630188
i feel so terrified to tell her,negative,-1.3857731819152832
i wonder amp sometimes feel tragic also about the universal conspiracy,negative,-3.5539679527282715
i can barely speak at all even though i feel just fine,positive,-9.722463607788086
i somehow feel glad shes now in malacca with me my younger sis,positive,-3.3256049156188965
i rarely feel inspired and ready to write,positive,-11.734910011291504
i like to eat chinese food to celebrate being with friends and french food when i m feeling romantic,positive,-4.76870584487915
i feel he is an terrific really worth bet,positive,-3.1344125270843506
i believe my ground game is where i feel most superior,positive,-2.3243892192840576
i feel this so much more poignantly since the loss of our sweet boy oliver,positive,-10.046677589416504
i do like that but it just makes me feel so unimportant,negative,-4.753039360046387
i feel try to tell me im ungrateful tell me im basically the worst daughter sister in the world,negative,-3.899837017059326
The conversation with Tia was amazing.,positive,-1.4202961921691895
Shaniqua told us all about the recent serious events.,negative,-6.3294525146484375
i have been met at the airport and taken under lucy s wing to feel welcomed and looked after,positive,-2.833176851272583
i cant help to also feel a little restless,negative,-5.267005920410156
i get this overwhelming feeling that i am truly blessed,positive,-1.3186430931091309
i am feeling brave i will attempt it,positive,-2.6405346393585205
The conversation with Josh was hilarious.,positive,-1.50565767288208
i feel like that i should be loyal to microsoft for the rest of my life now,positive,-3.905844211578369
i feel liked because people clicked like,positive,-1.9092886447906494
i cant be sure if i subconsciously feel abit guilty for arguing with my mum,negative,-4.372363090515137
i feel insulted as if he feels he doesn t have to work for my money anymore he can put out anything people will buy it and radio will find something to play just because its him,negative,-4.354671955108643
i feel that getting the word out about free software is at least as important as getting the word out about sexual freedom,positive,-4.624243259429932
i to candy factory it was clearly a tourist production line but it didn t feel unpleasant or hurried just well planned and professional an interesting and picturesque visit,negative,-11.75404167175293
i just love the way you feel and i wholeheartedly vote for adopting the gorgeous and healthy and scented amber queen lovely lady,positive,-3.536609649658203
i spent most of the first day feeling pissed off thanks to the tourism and hospitality workers who trump thailands comparatively feeble efforts to fleece gullible white people,negative,-2.641526222229004
i still feel violent but my ideas of torturing are far more tame than they were yesterday,negative,-6.159658432006836
Jack found himself in a threatening situation.,negative,-2.552619457244873
i feel needy when i ask someone to hang out with me and i end up not trying after a few times of being told no i have plans sorry,negative,-3.467877149581909
im in college and feeling really lonely,negative,-1.9605162143707275
i just need to swear off feelings caring relationships,positive,-11.300261497497559
i feel awful still but really,negative,-3.7452778816223145
i feel in love with a cute little maltese,positive,-1.6762973070144653
The conversation with my aunt was threatening.,negative,-2.505526542663574
He told us all about the recent amazing events.,positive,-2.0756900310516357
i am feeling wonderful filled with hope and faith,positive,-1.9353492259979248
The conversation with this man was shocking.,negative,-2.0687198638916016
The situation makes my son feel ecstatic.,positive,-1.4140069484710693
i see newborn pictures though especially the kind taken in the hospital i mostly feel acutely sympathetic to the exhausted people holding these tiny swaddled and red faced confusing beasts,positive,-9.965253829956055
The conversation with Jerome was hilarious.,positive,-1.4873346090316772
i feel vain today,negative,-2.404834032058716
Tia told us all about the recent grim events.,negative,-2.3417184352874756
Torrance made me feel glad.,positive,-1.6724753379821777
i was feeling slightly more lethargic on the first two weeks but i was back to my normal energy levels this week,negative,-8.482489585876465
i feel this isn t part of the agreement this isn t the casual friendship we built up to make being around each other bearable,positive,-11.99650764465332
i feel so ungrateful to be wishing this pregnancy over now,negative,-1.810325264930725
im trying to smile for the camera and keep my eyes open while im really feeling terrified and screaming about as loud as i can with my eyes tightly closed,negative,-3.6539433002471924
i am feeling much better and thought i should get going on the blogging front,positive,-2.5243113040924072
i think i just mostly feel uncertain,negative,-6.1677165031433105
i feel so helpless knowing i cant protect them and i worry about the others now,negative,-1.607079029083252
i did feel superior in one thing,positive,-2.3352153301239014
i feel accepted and loved and forgiven the grace of god is so healing,positive,-3.023209810256958
i seek out a rejected love because i feel as though i dont deserve faithful and monogamous love,positive,-11.156105041503906
i feel like i have been sitting in this stupid chair for hours,negative,-1.5324275493621826
Leroy told us all about the recent shocking events.,negative,-6.033753871917725
Lamar found himself in a funny situation.,positive,-3.016000270843506
i absolutely love working and the feeling of accomplishment i get from it but i am tangibly physically unhappy with the family life i am missing right now,negative,-10.110639572143555
i feel like ive been punished and i can turn it around and dont have anything to be afraid of,negative,-7.100196361541748
i want to feel emotions other than sorrowful ones without the help of drugs,negative,-7.00341796875
i feel strongly that those who finger point and wish to control other peoples lives are not feeling very peaceful and content within their own lives,positive,-10.568175315856934
i just want someone who ll make feel that i m terrified the one who ll make me crazily say i m in love i m terrified for the first time,negative,-4.608388423919678
i focus on little things that make me feel glamorous,positive,-2.5650792121887207
Torrance made me feel ecstatic.,positive,-1.2953336238861084
i feel shy now,negative,-2.8741562366485596
ive spent the last several days feeling irritated with myself because im not writing,negative,-2.8591578006744385
i touched them and boy did they feel weird like jelly,negative,-3.321972370147705
i constantly feel these fits of discontent,negative,-2.0476717948913574
i feel at this point i have to give some credit to my beloved former teacher ajahn brahmavamso as well as all other little and big gurus and lovers i had in my life,positive,-5.187858581542969
i feel i have to do its my creative calling my lifes passion,positive,-3.6246657371520996
i wont say the insecure feelings are gone but if i feel shitty i just grab the card and read it,negative,-8.469358444213867
The situation makes Roger feel happy.,positive,-1.6124796867370605
The situation makes Tanisha feel happy.,positive,-1.7150676250457764
The situation makes Jamel feel relieved.,positive,-1.8327076435089111
im not feeling very graceful today,positive,-12.136828422546387
The situation makes Jasmine feel happy.,positive,-1.5481669902801514
i feel most productive when i feel like i m building something even if it s something no one wants or will use or read,positive,-6.043674468994141
i would feel i missed out on a wealth of treasures if i did not read,negative,-11.410789489746094
I made this boy feel glad.,positive,-1.496619701385498
i feel amused and free,positive,-2.0382072925567627
I made my girlfriend feel irritated.,negative,-1.5772082805633545
i was so depressing i feel like i broke up this was a week after she got engaged,negative,-2.0597424507141113
i am feeling so helpless ma i am being unable to fight your illness i am being unable to take you out from that pain i feel helpless today,negative,-3.141554355621338
ive this bad feeling that im being hated,negative,-2.8570303916931152
i the only wife that consistently feels inadequate,negative,-2.2225115299224854
Nichelle made me feel relieved.,positive,-1.7550705671310425
i will not convey all the relevant information perhaps because i feel intimidated embarrassed or too deferential,negative,-3.8720996379852295
i know i should write something but i m feeling a bit blank at the moment,negative,-7.604356288909912
im feeling wonderful these days,positive,-1.7900135517120361
i am feeling extremely devastated right now because ebloggy does not work just when the mental sewage system is clogged up its diarrhoea time and there is no virtual toilet paper in sight,negative,-3.6546010971069336
i feel pretty oh so pretty i feel pretty and,positive,-2.7138872146606445
i feel this gentle desire to treat my body differently like a pregnant woman whose in the process of giving birth to her new self,positive,-5.114837169647217
i dont know why for some reason i feel really pissed off by this person ive supported for years,negative,-1.6725822687149048
im feeling pretty cool calm and collected and sho nuff ready,positive,-3.2335548400878906
The situation makes Darnell feel miserable.,negative,-1.8697391748428345
i know everyone if anyone who reads this feels skeptical to try beachbody,negative,-3.6454007625579834
The situation makes him feel glad.,positive,-1.619969367980957
ive been consumed by guilt and other feelings of discontent,negative,-3.0159664154052734
Leroy found himself in a hilarious situation.,positive,-1.8652992248535156
i feel like im supporting a community that i love with each purchase,positive,-2.3890037536621094
im feeling confident about it,positive,-1.196055293083191
The situation makes Heather feel disappointed.,negative,-1.5861945152282715
i am working to create a nice community page for you guys so you can connect easily without feeling awkward about approaching people,negative,-11.379105567932129
Alonzo made me feel depressed.,negative,-1.3125200271606445
I made Torrance feel discouraged.,negative,-1.3850234746932983
I made Jamel feel disappointed.,negative,-1.0628819465637207
i really have much of a clue how my ex actually feels or felt about anything really except that he hated it when i didnt screw the lids back on jars in the kitchen,negative,-4.676998615264893
i it seemed like forever i want to put my phone life in knowing loving feeling seeing believing trusting and caring for her,positive,-5.818019390106201
i would end up feeling rejected and feeling like they just played a cruel joke on me by getting my hopes up just to purposely crush them,negative,-2.5684239864349365
i am feeling pretty wonderful,positive,-2.048279285430908
The conversation with Ebony was hilarious.,positive,-1.6141889095306396
i always feel like im the least liked,positive,-12.92340087890625
i know it so difficult especially when you feel you have been wronged,negative,-2.016777515411377
Ellen made me feel angry.,negative,-1.336247205734253
The conversation with my dad was grim.,negative,-2.253108263015747
i everyone this will be a bit of a brief post as ive got a stinking cold at the moment and am feeling very very crappy but i have another page done on,negative,-4.681213855743408
i dont know if it was because i almost got a feeling that he actually might like me or if it was because i got the feeling that he liked olivia,positive,-10.500197410583496
i feel that perfume ought to last all day long and never having to reapply which is certainly not the case with dorothy jessica parker s lovely,positive,-11.3605318069458
I made Jack feel ecstatic.,positive,-1.2246191501617432
I made Tanisha feel excited.,positive,-1.695631980895996
i feel rich comments,positive,-2.674010992050171
i feel not having a generous spirit or a forgiving nature closes me off from accepting gifts from the universe,positive,-11.795541763305664
The situation makes Latisha feel enraged.,negative,-1.4451234340667725
i thought to myself feeling amused,positive,-2.6503264904022217
i feel that he was being overshadowed by the supporting characters,positive,-11.536994934082031
i have i feel pathetic for lying if i say no,negative,-2.26339054107666
The conversation with Shaniqua was vexing.,negative,-2.105725049972534
I made Josh feel happy.,positive,-1.6836669445037842
i am feeling uncertain about anything that we can have an open dialogue about it,negative,-3.975257396697998
i really feel like damaged goods,negative,-1.8310420513153076
I made Jerome feel scared.,negative,-0.8779112696647644
Tia told us all about the recent funny events.,positive,-2.6580567359924316
i am still feeling gloomy and down,negative,-1.8449095487594604
i feel that students in my classroom will enjoy and respect the opportunities to use their own artistic creativity,positive,-2.342629909515381
i am feeling quite apprehensive regarding this module as it will be the first time i ve dissected a human body wonderfully donated to the biomedical services of the university by generous members of the public and the first time i ve had to learn anatomy in detail,negative,-5.057792663574219
i feel so embarrassed about my clothes when i am at school,negative,-1.7983312606811523
im caught up on sleep and no longer feel like a zombie im excited to focus on being a good wife mother and homemaker again,positive,-4.160525798797607
Terrence told us all about the recent displeasing events.,negative,-2.33000111579895
Tanisha made me feel depressed.,negative,-1.3905971050262451
i feel beaten and discouraged,negative,-1.7745640277862549
The conversation with Torrance was hilarious.,positive,-1.6586328744888306
i anticipated feeling ecstatic jubilant over the moon wired giddy,positive,-2.3140475749969482
The conversation with this girl was hilarious.,positive,-1.3077905178070068
Jamel found himself in a threatening situation.,negative,-2.221113443374634
i enjoy going to churches acquired there feeling is always so peaceful and tranquil thats why ive had a wish to visit pochayiv monastery and without comments it was really worthy,positive,-5.021925926208496
The conversation with my father was serious.,negative,-7.022191047668457
i start to lose that sense of independence in that i feel a lot more hesitant to do things,negative,-3.2236273288726807
i feel blessed that i am allowed to take things for granted,positive,-2.5104258060455322
i hate being the party girl because i feel like such a hypocrite because i always hated them,negative,-2.7726573944091797
i am feeling pretty pleased with the amount of work trackchanges has allowed me to document,positive,-1.7303721904754639
i feel so blessed to have known both,positive,-1.0425374507904053
i suffer this kind of exhaustion i feel useless,negative,-2.5730528831481934
i also feel paranoid and anxious,negative,-2.4769110679626465
i look back at i feel very guilty about the money i spent on myself which could have been spent on the family,negative,-2.9483044147491455
i am starting to feel really isolated and it frustrates me,negative,-2.2428667545318604
He told us all about the recent hilarious events.,positive,-2.4796640872955322
The situation makes Malik feel glad.,positive,-1.481872797012329
Lamar told us all about the recent heartbreaking events.,negative,-3.0148305892944336
i guess we would naturally feel a sense of loneliness even the people who said unkind things to you might be missed,negative,-6.493008136749268
i didn t know that i would feel so completely exhausted,negative,-2.8605453968048096
when i noticed two spiders running on the floor in different directions,negative,-6.519172668457031
Courtney found herself in a threatening situation.,negative,-2.2783737182617188
i have a job where i am needed and where i am missed when i go away and its not just the things that i do that are missed but me as a person and that feels amazing,positive,-3.709650754928589
i wont lie either i was feeling pretty superior as i was out there running knowing that very few people make a christmas day workout a priority,positive,-5.151713848114014
The conversation with Roger was displeasing.,negative,-2.2829062938690186
im trying to wein off them with doctors guidance of course but if i miss a day i feel agitated about everything,negative,-4.702316761016846
My sister made me feel depressed.,negative,-1.6506788730621338
i have been feeling extraordinarily indecisive about which innocent crush fabrics i love the most,negative,-6.095970153808594
i feel ecstatic and light as air,positive,-1.6673616170883179
i have also been getting back into my gym routine so im feeling positive about this now,positive,-2.56235408782959
i am in no way pessimistic but i often have to bite my tongue in the netherlands when i feel a sarcastic comment popping up in my head,negative,-8.904009819030762
im feeling good though,positive,-2.7988317012786865
I made Stephanie feel sad.,negative,-1.0167396068572998
i have to think for days what to text him and i feel really nervous if he doesnt answer,negative,-2.8401269912719727
i always feel pressured when i play against someone,negative,-2.731985330581665
The situation makes Lakisha feel enraged.,negative,-1.4468488693237305
i hope that they can tell a difference and that i feel less tortured by the experience,negative,-7.211849689483643
i will be happy when someone i know from across the internet feels happy as well,positive,-2.5163071155548096
i still feel like the debate was vicious on both sides,negative,-6.264002323150635
i do feel stressed i have a bunch of tools in my pocket to fight back with,negative,-5.99601936340332
i just want to stop feeling this terrified of the unknown,negative,-3.5053911209106445
Jasmine made me feel ecstatic.,positive,-1.533450961112976
im just going to continue feeling this pain and suffering in my chest every time i breathe,negative,-2.0906455516815186
i feel terrible for never really listening to the women who had told me it was hard for them,negative,-1.9973615407943726
I made Alan feel sad.,negative,-1.2081987857818604
i think i spent too much of my young life feeling romantic to have much saved up for adult me,positive,-11.827862739562988
i feel foolish and miserable for getting drunk so easily,negative,-2.466301679611206
Lamar told us all about the recent hilarious events.,positive,-2.7651519775390625
i contributed my ideas and opinions during discussions and i feel that i contributed ideas that were valued and taken into consideration,positive,-2.6951355934143066
The conversation with Justin was amazing.,positive,-1.2206573486328125
i cant feel remorseful for saying it,negative,-2.592957019805908
i still feel really shaken about the whole thing,negative,-2.908886194229126
i want a conditioner that will make me feel pretty and outgoing,positive,-3.0148520469665527
i feel this is entirely in vain,negative,-1.7442353963851929
The conversation with my sister was amazing.,positive,-1.5443809032440186
The conversation with Katie was great.,positive,-1.5168719291687012
i cry and feel heartbroken every month when i get my period,negative,-1.3670220375061035
Darnell made me feel relieved.,positive,-1.7598199844360352
The situation makes Latoya feel glad.,positive,-1.5792509317398071
i just finished watching the desendants and young adult and im left feeling strangely blank,negative,-4.80657434463501
i feel that i can t trust my mentor with secrets because i am afraid that he or she would tell my parent guardian,negative,-2.640195369720459
Katie told us all about the recent wonderful events.,positive,-2.111490488052368
i asked feeling utterly useless,negative,-1.7482515573501587
i slipped out feeling a bit shaken,negative,-3.985290050506592
Torrance told us all about the recent terrifying events.,negative,-2.745368003845215
im just feeling insecure and while i can easily diagnose these dispositions it doesnt help,negative,-3.2409238815307617
i love this song and it always makes me feel happy,positive,-1.590745449066162
i had been feeling resentful of my parents for some few hours,negative,-2.531200885772705
Jamel told us all about the recent hilarious events.,positive,-2.5211503505706787
i just feel enraged and impotent seemingly unable to enact the change i want to see,negative,-2.6323533058166504
i would plea all the emerging law students and lawyers and common people like us who feel they have to be punished should raise their voice and protest,negative,-7.310083389282227
i get projects where i am stuck and i feel so foolish when i have so many questions to ask,negative,-2.1624755859375
The situation makes Shereen feel excited.,positive,-1.4799540042877197
The situation makes Terrence feel devastated.,negative,-1.8449945449829102
My son told us all about the recent gloomy events.,negative,-3.672692060470581
i could feel the muscles in my arches ankles and calves working to support my stride and i felt so much more graceful,positive,-2.7310094833374023
i hate hate hate watching people work and me sitting and most of all i hate people having to take care of me so i thought i was healing at a fine rate i was feeling fairly strong and energetic just seemed to get tired quickly and i could manage the surgery healing pain,positive,-12.184751510620117
i was sleeping when i heard the neighbours screaming,negative,-4.2104172706604
i have to be overactive and stressed out to feel like i m actually doing something useful,positive,-11.960319519042969
i feel so discontent with this decision,negative,-1.3191639184951782
The conversation with my uncle was hilarious.,positive,-1.6610190868377686
i feel incredibly lucky just to be able to talk to her,positive,-1.3975119590759277
i experienced a v drink today which is supposed to give you boundless energy for a while though full of the cold as i am i didnt feel bouncy though h noticed my speech quicken after minutes or so,positive,-9.255743026733398
The situation makes Shereen feel disappointed.,negative,-1.7309869527816772
i feel unimportant and small here lately,negative,-1.8739984035491943
i feel most vigorous while inspiration and motivation grip at my consciousness are also the times when physically i feel most dispirited,positive,-10.406302452087402
i have a feeling this will be a lovely little thing of a perfume,positive,-2.1673665046691895
i know what i want will take next semester but i feel entirely too complacent,positive,-10.388291358947754
Amanda made me feel furious.,negative,-1.1700987815856934
i said earlier that the overall feeling is joyful happy thankful and that s spoken in just about every other post i have of mason,positive,-6.134547233581543
i feel so ungrateful when thinking saying these things but im not sure how to make myself better,negative,-3.5812900066375732
I made Nancy feel disappointed.,negative,-1.2316820621490479
i feel far less lonely,negative,-8.514955520629883
Lakisha told us all about the recent wonderful events.,positive,-2.056605577468872
i had been feeling which was longing to be able to put my comfy amp forgiving yoga pants on at the end of the work day,positive,-4.100080490112305
i am feeling more determined than ever now and i will reach my goal weight,positive,-1.903611183166504
i always feel vaguely suspicious giving my personal details to random strangers i tell myself not to give her my real date of birth,negative,-4.0555419921875
The situation makes this girl feel relieved.,positive,-1.8107264041900635
The situation makes Justin feel anxious.,negative,-1.7804418802261353
The situation makes my son feel depressed.,negative,-1.5094516277313232
i was missing him desperately and feeling idiotic for missing him,negative,-3.217132091522217
The conversation with Josh was outrageous.,negative,-2.286039113998413
im betraying my youth and class origins here but the working world still feels very strange to me,negative,-4.756603717803955
My wife made me feel relieved.,positive,-2.1864242553710938
im feeling rather festive here in south florida,positive,-2.6350486278533936
i don t need to drop feelings like a hot potato or slam the door shut on them,positive,-6.090041637420654
i viewed back the new year card that you presented me i can feel your sincere,positive,-5.46465539932251
i think real men are those that open doors for you who behave chivalrously like walking on the sidewalk closest to the street to keep you safe who hold your hand and make you feel like you are treasured,positive,-4.258259296417236
Kristin made me feel happy.,positive,-1.7821145057678223
i am not always feeling creative,positive,-12.82590103149414
Darnell made me feel fearful.,negative,-1.6535671949386597
The conversation with Justin was wonderful.,positive,-1.3099637031555176
im feeling uber romantic and lovey dovey this week,positive,-1.6703121662139893
I made Andrew feel angry.,negative,-1.2324435710906982
i wait to hear if you feel i should find this is acceptable,positive,-9.457950592041016
Ryan told us all about the recent heartbreaking events.,negative,-2.8382315635681152
i just feel very cheated and quite frightened that i was invaded like this,negative,-1.9714434146881104
The conversation with Nancy was hilarious.,positive,-1.486464262008667
im praying you didnt feel a thing and it was peaceful for you,positive,-2.115723133087158
i like the kickoffs to borrow an expression from an englishman i know because i don t feel rushed in the morning,negative,-11.268512725830078
i feel so dissatisfied angry and embarrassed,negative,-1.5547692775726318
i feel like i dont need school to be intelligent,positive,-6.028018951416016
i can t tell you how awful that comment made me feel its not supportive it s condescending,positive,-11.589701652526855
i came to tv stations for first debut stage i feel like it was an joyful miracle,positive,-2.2076141834259033
i believe that im love i believe that youre love i believe that all life experiences and emotions are inspired by and exist as love even experiences and emotions which feel fearful,negative,-12.525289535522461
i do connect with a family and feel my work is valuable,positive,-2.9612414836883545
i have a lot to learn i feel like people are supportive of me,positive,-4.3284912109375
i feel honoured and lucky to be the one making these images her,positive,-2.761002540588379
i feel excluded and worthless my connection to everyone summarily cut off,negative,-2.5072412490844727
i love being swung around the dance floor with him leading making me feel graceful,positive,-2.0940299034118652
i also feel valued as a whipping girl for him to take out frustration and anger on maybe to a bit less of a degree than i would like,positive,-13.258213996887207
i pray regularly now my prayer life doesnt feel passionate,positive,-12.292506217956543
The conversation with Nichelle was depressing.,negative,-1.5511137247085571
i can really decode but im sorry i have to vomit my feelings out because i am so cranky and everything is getting on my nerves,negative,-5.225568771362305
i am feeling isolated with this infection as i have not told any of my friends only my sister and my mother who do not live close to me therefore feel i don t have anyone to talk to,negative,-3.782764434814453
i feel like i have a job to do on this planet so as soon as my purpose is determined i plan to try my hardest to fulfill it,positive,-4.012300491333008
i actually just took a two hour break because i was feeling too pissed to keep writing,negative,-2.449009418487549
im just feeling grumpy and impatient and im ready to get things moving,negative,-3.973200559616089
i feel like i am now at an age where it is not as socially acceptable to hang with the guys haha and i have to force myself to make conversation with their wives girlfriends,positive,-11.95798397064209
The situation makes my husband feel relieved.,positive,-2.307147979736328
i am under pressure at the place i spend most of my week on past experience i will tend to feel more unhappy for longer periods,negative,-3.349186658859253
The conversation with Andrew was shocking.,negative,-2.244691848754883
im back and feeling creative,positive,-2.1863656044006348
i get the feeling that tyler is not very fond of the idea,positive,-13.302596092224121
Jamel found himself in an annoying situation.,negative,-2.08890438079834
im the type of person where the sun helps me feel and the gloomy nature of rainy cloudy days makes me depressed,negative,-3.031987190246582
i was feeling extremely whiney and lonely and sad,negative,-1.9047331809997559
i am feeling too grouchy to be properly penitential,negative,-3.6384658813476562
I made Shaniqua feel ecstatic.,positive,-1.2687995433807373
The conversation with Jack was wonderful.,positive,-1.5190367698669434
i almost feel hesitant to write about this it s a topic that s so near and dear to my heart,negative,-8.770465850830078
The situation makes Ryan feel excited.,positive,-1.6126890182495117
i know what it feels like he stressed glaring down at her as she squeezed more soap onto her sponge,negative,-3.706544876098633
Terrence told us all about the recent funny events.,positive,-2.5010409355163574
im feeling good i increase,positive,-2.843280792236328
i feel like we each have voices and we are each eager to hear what the other has to say,positive,-3.1039133071899414
The conversation with my mom was annoying.,negative,-1.8471074104309082
Latoya told us all about the recent funny events.,positive,-2.6156814098358154
The situation makes Ebony feel furious.,negative,-1.4648914337158203
I made Tia feel happy.,positive,-1.7152929306030273
The situation makes Jasmine feel terrified.,negative,-1.5879395008087158
This boy made me feel glad.,positive,-1.7226868867874146
The situation makes Ebony feel relieved.,positive,-1.936251163482666
i feel like i have an ugly duck face when i see him,negative,-2.12959623336792
My aunt told us all about the recent dreadful events.,negative,-2.5431501865386963
im feeling very distracted today,negative,-2.9989137649536133
i feel idiotic but now my friends and family are going to make fun of me for it and now that i thought i had a good reason to be proud this shit happens,negative,-3.884603977203369
i feel rich for a special occasion i will buy crab,positive,-2.747285842895508
The situation makes Ryan feel enraged.,negative,-1.6644492149353027
i left feeling entertained but empty,positive,-9.918852806091309
Alphonse told us all about the recent depressing events.,negative,-1.6120237112045288
i want to share what happened when i asked my sister why all these bad things had been raining down on me because in truth i was feeling very low,negative,-3.850882053375244
i feel like im not being loyal to my boyfriend even though i have not acted on my feelings for this guy,positive,-11.784372329711914
My daughter told us all about the recent depressing events.,negative,-2.207413911819458
i prevent them from inevitably feeling insulted when i tell them that life here just isn t enough for me anymore,negative,-4.657139778137207
i am feeling so sad right now,negative,-1.7362293004989624
i feel i have talented people around us in the organization,positive,-1.9611196517944336
Torrance told us all about the recent great events.,positive,-2.5236289501190186
i feel it is my sincere duty to rid you of that house that god scared into being built,positive,-9.755142211914062
She found herself in a hilarious situation.,positive,-1.8559273481369019
My boyfriend made me feel sad.,negative,-2.1613786220550537
i realize that i sound a little overdramatic when i say that but if you sincerely feel that way you have clearly missed the point of all of these posts,negative,-6.319336891174316
i not talking about relationships here just that initial moment of attraction when you first meet someone how does it feel at that point to be abit disadvantaged,negative,-6.047956466674805
i feel very privileged to watch such beautiful dancers move and call it work,positive,-2.324361801147461
Lakisha found herself in an irritating situation.,negative,-1.7796636819839478
i sensed such a feeling when i understood i was admitted to the university i was at home,positive,-3.1206746101379395
i feel confused and so uncertain of where im even at,negative,-2.5398828983306885
The situation makes Stephanie feel devastated.,negative,-1.5468509197235107
i feel insecure about my arms,negative,-2.2562918663024902
I made Shereen feel relieved.,positive,-1.7344346046447754
i dont know what exactly i feel mostly annoyed and bored and upset and that kind of negative emotions,negative,-3.0099222660064697
I made my dad feel ecstatic.,positive,-1.6680234670639038
Malik told us all about the recent hilarious events.,positive,-2.3468523025512695
i feel like i m going to become sleep deprived even though there s only two days left of going to school,negative,-3.4340062141418457
i feel with every day have a sweet feeling,positive,-2.566620349884033
im also eating much more nutritious food and feeling more energetic as a result,positive,-2.493443489074707
Harry found himself in a heartbreaking situation.,negative,-1.4865139722824097
Justin found himself in a hilarious situation.,positive,-1.7394887208938599
The conversation with Malik was grim.,negative,-2.219744920730591
I made Nancy feel ecstatic.,positive,-1.2691044807434082
My aunt made me feel scared.,negative,-2.277996301651001
i feel i m so emotional and messed up that i can t even think about writing in this blog and so i get out of the habit and months go by and comments go unread and suddenly i forget how to do this,negative,-3.866502285003662
I made Justin feel happy.,positive,-1.642739176750183
i sit the chicken preferably bone in chicken thighs skinless because i feel they have the most flavor in a crock pot so that it becomes tender and falls apart,positive,-4.668700218200684
Lakisha found herself in a threatening situation.,negative,-2.3821542263031006
i feel like a failure at parenting and each time one of the boys screams at me talks back to be or just blatantly disregards me i am convinced ive lost the battle,positive,-13.127997398376465
The conversation with Jack was great.,positive,-1.5966366529464722
i know is that i feel somewhat defective in the romance department,negative,-3.208385467529297
The situation makes Heather feel ecstatic.,positive,-1.3184232711791992
Shaniqua made me feel ecstatic.,positive,-1.2518436908721924
i just sit and feel thankful,positive,-2.1585206985473633
i have a feeling some violent surprises are in the offing,negative,-3.3410723209381104
im feeling incredibly grumpy today a combination of hay fever rain and the stress of our hopefully imminent move,negative,-3.1236319541931152
i woke up often got up around am feeling pukey radiation and groggy,negative,-3.018704652786255
The situation makes Courtney feel terrified.,negative,-1.4140586853027344
Courtney told us all about the recent wonderful events.,positive,-2.0399725437164307
im quite bored but feel intelligent for no real apparent reason,positive,-10.075724601745605
Ryan found himself in a funny situation.,positive,-3.008509874343872
My daughter made me feel ecstatic.,positive,-1.7721697092056274
Alphonse told us all about the recent amazing events.,positive,-2.0028369426727295
The situation makes Alonzo feel glad.,positive,-1.6482150554656982
ive been feeling so restless lately why i bleached my hair so much a month ago,negative,-3.3641014099121094
i tried to build up layer after layer of pencil to obtain definition and again i was left feeling dissatisfied,negative,-2.865762710571289
i honestly feel at heart we should be faithful to each other if its yo girl,positive,-3.8777599334716797
i feel it has damaged your relationship with tygerman and ours with each other,negative,-2.206338405609131
i wouldnt buy it but if someone gave me some id wear it if i was feeling a particularly vain that day but not really,negative,-5.445321083068848
ill just cut amp paste it next time i feel the urge to type something as whiney as that,negative,-3.2186152935028076
I made Jack feel glad.,positive,-1.6891628503799438
i feeling so aggravated about all of this,negative,-1.5224614143371582
i was doing less yoga and feeling more agitated by my impetuous decision,negative,-2.7965877056121826
i feel skeptical about relationships between others when they seem so upfront about there emotions,negative,-4.10546875
i feel like im so spiteful so negative about everything and everyone now,negative,-2.585709810256958
i felt ashamed of these feelings and was scared because i knew that something wrong with me and thought i might be gay,negative,-3.032416582107544
i feel quite jaded and unenthusiastic about life on most days,negative,-2.5174388885498047
The situation makes Jerome feel ecstatic.,positive,-1.1249630451202393
i gotta tell you for a while i been feeling gloomed and doomed and some ugly grey clouds been hanging round me,negative,-2.507986307144165
Lamar made me feel anxious.,negative,-1.691707730293274
i feel pathetic and uninspired,negative,-1.9897488355636597
i dont remember a day i was not romantic and feel passionate about the feeling of life,positive,-3.922372817993164
i hate this feeling of helpless,negative,-1.915924310684204
ive also been feeling depressed lately because of things that even i myself cannot understand,negative,-2.723778009414673
i love to be beside the ocean when i feel distressed,negative,-10.983908653259277
i was feeling a little unsure about my retro flowered piece,negative,-6.008548259735107
My aunt found herself in an annoying situation.,negative,-2.5600881576538086
I made Jamel feel glad.,positive,-1.4864976406097412
The conversation with Alphonse was gloomy.,negative,-2.427696943283081
i looked at him feeling quite amused and relieved,positive,-2.6848201751708984
i am sure im not alone when i say i am feeling drained from the events of the past week,negative,-5.850693225860596
